start,end,cagr_port,cagr_sp500,cagr_world,mdd_port,mdd_sp500,mdd_world,vol_port,sharpe_port,sharpe_sp500,sharpe_world,sortino_port,calmar_port,window
2005-10-31,2010-09-30,0.07163988950530897,0.010534801847853048,0.01053480184785327,-0.47240691223495535,-0.5078480798152895,-0.5078480798152896,0.19124774587015209,0.4596436021025157,0.1487114372246349,0.14871143722463467,0.5943920238332907,0.1516486902496429,5y
2006-01-31,2010-12-31,0.05988854171163416,0.01824573929051887,0.018245739290519092,-0.4727433252291472,-0.5078480798152895,-0.5078480798152896,0.1888751982374129,0.40432223904723447,0.19150573704616775,0.1915057370461679,0.5195728885682516,0.1266829979727479,5y
2006-04-30,2011-03-31,0.05944037957673509,0.02295136431023037,0.02295136431023037,-0.4763904360268657,-0.5078480798152895,-0.5078480798152896,0.18969471549773848,0.40117652184525915,0.21719560820970812,0.21719560820970865,0.5057698332948485,0.1247724032255404,5y
2006-07-31,2011-06-30,0.07214873586675186,0.027908656756008066,0.027908656756008066,-0.4785161035664274,-0.5078480798152895,-0.5078480798152896,0.1900866188254409,0.4637925101007781,0.2441689480614154,0.24416894806141506,0.5885836817036958,0.15077598293771152,5y
2006-10-31,2011-09-30,0.025387730076812387,-0.018662226361712775,-0.018662226361712775,-0.4731364336128482,-0.5078480798152895,-0.5078480798152895,0.19535146621030136,0.22739826837610053,-0.010113944008638723,-0.010113944008638477,0.2993732357457264,0.05365837055276602,5y
2007-01-31,2011-12-31,0.0271007986352072,-0.006206528336013206,-0.006206528336013206,-0.47241491356717213,-0.5078480798152895,-0.5078480798152896,0.20065415568132253,0.23447149144626164,0.06230480397810852,0.06230480397810838,0.3238795193219098,0.05736651798430951,5y
2007-04-30,2012-03-31,0.043167390454105004,0.011005515348633477,-0.0006473799470603225,-0.471378744682737,-0.5078480798152895,-0.5078480798152896,0.20206776407807597,0.3112256729930487,0.15315818224683767,0.09213335893622868,0.42964051573012096,0.09157687091546514,5y
2007-07-31,2012-06-30,0.02932316487475628,0.007788190766717218,-0.010823446445377138,-0.4673622451166095,-0.5078480798152893,-0.5078480798152896,0.2029647028438744,0.24469275690315503,0.1369293369497623,0.04092713230447369,0.34417021687497,0.06274183501373755,5y
2007-10-31,2012-09-30,0.016659951790833016,0.007240827725361942,-0.0041742739037008425,-0.4678149197942263,-0.5078480798152895,-0.5078480798152895,0.19961309974299646,0.1833362900452968,0.1340459880285049,0.07605955645514212,0.2548399878107013,0.03561227119083993,5y
2008-01-31,2012-12-31,0.040147004381874796,0.029896739463920907,0.022044926946734877,-0.44902217744604145,-0.4632243006865614,-0.4632243006865615,0.200636408202695,0.2975619275053183,0.2509150514170925,0.21017019469602205,0.4015979619138507,0.0894098474383244,5y
2008-04-30,2013-03-31,0.04579271341767566,0.04859705781307011,0.03496875590646287,-0.4427208516945147,-0.4632243006865614,-0.4632243006865615,0.19682191389194836,0.3271194495010631,0.3461866747435794,0.2760709946459077,0.4342805868129501,0.10343473374340509,5y
2008-07-31,2013-06-30,0.05370625105748661,0.07237173529013008,0.05392246168432724,-0.39525435658823016,-0.4179550904258038,-0.4179550904258038,0.19631132946977276,0.3660148249766772,0.47126587916600743,0.37369361993544203,0.4759872726797367,0.13587769536829405,5y
2008-10-31,2013-09-30,0.14362464567642896,0.14337365691532966,0.1336087011691851,-0.18140180989209076,-0.23029891865142726,-0.23029891865142738,0.17264240937958297,0.8660421270227604,0.9066666527309589,0.8321568677621001,1.4784647622451148,0.7917486918232292,5y
2009-01-31,2013-12-31,0.1851812459788651,0.20256236506278325,0.18285230337217717,-0.1873217340129948,-0.16221286173609972,-0.16221286173609972,0.16831774152428972,1.098656151069787,1.288337927906842,1.146529798147678,1.7909841979640115,0.9885731997655904,5y
2009-04-30,2014-03-31,0.16342028920693918,0.19180541888484215,0.17134687048038288,-0.18348677981510508,-0.16221286173609972,-0.16221286173609972,0.15202433448297004,1.0761861143177875,1.359841066276079,1.1829268090054847,1.7598076321406433,0.8906379488027073,5y
2009-07-31,2014-06-30,0.14048591501978125,0.17309381148965963,0.15007290846927845,-0.18029182769107222,-0.1622128617360996,-0.16221286173609983,0.14389085265589108,0.9890518947435996,1.27836437582695,1.0786663306498543,1.5325909166660476,0.7792139933292046,5y
2009-10-31,2014-10-31,0.13412359486610392,0.16901089448043716,0.13494835718001674,-0.18164551426415332,-0.16221286173609972,-0.16221286173609983,0.14300287097158268,0.9547882364684442,1.2561307296246296,0.9815985143619189,1.46963112316093,0.7383809911818584,5y
2010-01-31,2015-01-31,0.12023943905117185,0.15784181176836998,0.12077312912731863,-0.18344109841768197,-0.16221286173609972,-0.16221286173609983,0.13995609371113715,0.8836360938355916,1.1986378847996033,0.9028042250266622,1.3659635137297501,0.6554661964430426,5y
2010-04-30,2015-04-30,0.11095483089575997,0.14460554409318016,0.11231311763896845,-0.1845264998088686,-0.16221286173609972,-0.16221286173609983,0.13967486322062594,0.8250189939791117,1.1089786727158328,0.8437862620818957,1.2870055298660952,0.6012948330493794,5y
2010-07-31,2015-07-31,0.12455545903241894,0.16443248393811838,0.12885988781536462,-0.18497108044668165,-0.16221286173609972,-0.16221286173609983,0.1301454562715334,0.9699035666005595,1.3581289023683054,1.0203588258727563,1.531292963521307,0.6733780152639717,5y
2010-10-31,2015-10-31,0.09707831068273154,0.1446295309845973,0.10297036289338357,-0.18636902274340594,-0.16221286173609983,-0.16221286173609983,0.13178166305281996,0.7703966413104478,1.1931300041956872,0.831070378533153,1.1707974704001718,0.520892953419569,5y
2011-01-31,2016-01-31,0.0668091525844079,0.10964917253756123,0.06642523571669301,-0.18619559646389006,-0.16221286173609972,-0.16221286173609994,0.13321610429407402,0.5522366919312441,0.9253259320789662,0.5621633491054737,0.8285797579129688,0.3588116682306424,5y
2011-04-30,2016-04-30,0.06505047146709098,0.11086622787335743,0.06805102658108231,-0.18961617562126898,-0.16221286173609972,-0.16221286173609983,0.13617435815837664,0.5308417121360808,0.9209794816030884,0.5669532391803459,0.8065026507700451,0.3430639356265677,5y
2011-07-31,2016-07-31,0.08951056331280705,0.13476624460062037,0.08773241373812057,-0.15637092331181446,-0.12057978995247198,-0.12057978995247198,0.13715618584443698,0.694700133217679,1.1054908987720558,0.7076856454829863,1.0061168948133417,0.5724246005398125,5y
2011-10-31,2016-10-31,0.09740262576666803,0.13676840978318716,0.08987863444889754,-0.11122844701617396,-0.08491094623994044,-0.1149444405486294,0.11537212657274486,0.86533294936906,1.2944427580115947,0.8080254313400808,1.3389210269161431,0.8756988736209228,5y
2012-01-31,2017-01-31,0.10363118558475293,0.14194255177767978,0.10286209358154541,-0.11163618479139537,-0.08491094623994022,-0.11494444054862929,0.11127536515222698,0.9445561576734586,1.347144924366777,0.909486286478354,1.3538483069777394,0.9282938661725079,5y
2012-04-30,2017-04-30,0.10782857029990267,0.1378197507049781,0.09979268254357421,-0.11379348511969967,-0.08491094623994022,-0.1149444405486294,0.11112827355781438,0.9801575151513542,1.3223965333266825,0.903190467186657,1.3741916753207195,0.9475812274004748,5y
2012-07-31,2017-07-31,0.13603607119364325,0.1497092351403988,0.11861434027137063,-0.115904887031124,-0.08491094623994022,-0.1149444405486294,0.10428315623114871,1.2805640454647924,1.5102635696358497,1.1357274555226708,2.062980895407653,1.173687103953722,5y
2012-10-31,2017-10-31,0.15265121825552774,0.1531612901993129,0.11886184786784959,-0.11554434992454532,-0.08491094623994022,-0.11494444054862929,0.10567624296815806,1.4039365554212282,1.5582058076324619,1.1588803001329369,2.2270696183135983,1.3211482721155519,5y
2013-01-31,2018-01-31,0.17070273184013196,0.1608161304934499,0.11937268260403,-0.11456489367160216,-0.08491094623994022,-0.11494444054862929,0.10878348051713341,1.5114112132202295,1.6168324156333491,1.1597651459404237,2.482527373256488,1.4900090801764083,5y
2013-04-30,2018-04-30,0.14802067749166858,0.13083551921166503,0.09501640224202101,-0.11580711170966485,-0.08491094623994033,-0.11494444054862929,0.11362439716454442,1.277405206531974,1.297635124431509,0.9188043039365905,2.2622996572213023,1.278165695581503,5y
2013-07-31,2018-07-31,0.14584940585010187,0.13218018085965477,0.09499898600367307,-0.11719529540584117,-0.08491094623994033,-0.11494444054862929,0.11059190245406621,1.2921088555688505,1.3298059400145639,0.959484652165085,2.2027442062365483,1.2444988115353353,5y
2013-10-31,2018-10-31,0.11373471150924597,0.11385505014682784,0.06902731511564308,-0.11801848856930364,-0.08491094623994022,-0.1149444405486294,0.11493015917729547,0.9979163196943461,1.123459753329917,0.7009702725506983,1.495046153868979,0.9637024917706676,5y
2014-01-31,2019-01-31,0.10717206996065265,0.11030715228838783,0.07168246474257223,-0.16154171717891797,-0.13532112575841138,-0.1326523708642382,0.12247400783304797,0.8950376034334928,0.9904385793761404,0.6753728682740244,1.3100585241114147,0.6634327765746888,5y
2014-04-30,2019-04-30,0.1204682935374557,0.1171437681008769,0.07863233349757937,-0.16165338997236334,-0.1353211257584115,-0.1326523708642383,0.12289636059699387,0.9904387900615218,1.0434791041969147,0.7375256128031153,1.443051758099795,0.7452259031378882,5y
2014-07-31,2019-07-31,0.12344453508008635,0.1140886880845311,0.07500436233083274,-0.16034468336827168,-0.1353211257584115,-0.1326523708642383,0.12687313351125956,0.9841192854996706,0.9641061873275493,0.6784850547292541,1.5012363900524843,0.7698698359493784,5y
2014-11-30,2019-10-31,0.11644235764595545,0.10260515182173346,0.07573582885613139,-0.16132068281907974,-0.1353211257584115,-0.1326523708642383,0.12547031054004049,0.9433890342497335,0.8786119776233495,0.6847908180579497,1.4596632641565357,0.7218067492098637,5y
2015-02-28,2020-01-31,0.13318733061488142,0.11200344092948145,0.08015813977117392,-0.16664287956731094,-0.13532112575841138,-0.1326523708642382,0.1257806371748574,1.0609084159585862,0.9665407650137392,0.7379313785573042,1.5774798027425858,0.7992380530191447,5y
2015-05-31,2020-04-30,0.11880300226216023,0.08894037630662721,0.05172226926234602,-0.17722660306309268,-0.19447701128913253,-0.21107510552661313,0.15613236629713334,0.798933880193641,0.6520313565368359,0.42513215220452505,1.1254665412458849,0.6703451976668895,5y
2015-08-31,2020-07-31,0.17569322852045666,0.1301008948002309,0.0936407486922406,-0.17750734433892457,-0.19447701128913253,-0.21107510552661324,0.15529024019108448,1.1254561226287714,0.9129528117829471,0.7080757496110046,1.5332384992001922,0.9897800520579919,5y
2015-11-30,2020-10-31,0.16177752320067706,0.11744320380448459,0.0858428036196135,-0.17568704164934046,-0.19447701128913253,-0.21107510552661313,0.15057160733314987,1.076087844177421,0.834652954613109,0.6549829081473197,1.4194525884944598,0.9208278634663002,5y
2016-02-29,2021-01-31,0.23712081330111867,0.16353310588272096,0.13966157769215415,-0.17795311694963445,-0.19447701128913253,-0.21107510552661324,0.16128266554030063,1.4095557648241022,1.0879487494586202,0.9609283063582951,1.8994999292667798,1.332490362437598,5y
2016-05-31,2021-04-30,0.24571094652772474,0.1724368999818977,0.1440648340475461,-0.1762044777529348,-0.19447701128913264,-0.21107510552661313,0.15888498163610854,1.4729326370503864,1.140529841101093,0.9928008343304208,1.9704463912333392,1.394464826667166,5y
2016-08-31,2021-07-31,0.23123037539344682,0.17538677259289925,0.14704041715112237,-0.1763158070635631,-0.19447701128913253,-0.21107510552661313,0.16026666441365467,1.3873139985926048,1.1600853242718963,1.0159957601300502,1.9399643627925405,1.3114557296050413,5y
2016-11-30,2021-10-31,0.24780458514464176,0.18274068373445473,0.1564304164076027,-0.1740234852198259,-0.19447701128913253,-0.21107510552661313,0.1634244315439353,1.446822178990385,1.177361646937147,1.0551287045668047,2.14144894522223,1.4239720853286888,5y
2017-02-28,2022-01-31,0.1906370523324301,0.16048824389220306,0.13124230071690435,-0.17418488224393203,-0.19447701128913253,-0.21107510552661313,0.16554486889307574,1.142522229102201,1.0315320645417703,0.8871978982462864,1.697711772256357,1.0944523421123202,5y
2017-05-31,2022-04-30,0.1458401650917185,0.1347985083346015,0.10031836730031207,-0.1736983459584015,-0.19447701128913264,-0.21107510552661324,0.1694074076969634,0.8914005908422069,0.8524891779680674,0.6801102590562899,1.2601992914634963,0.8396174660560402,5y
2017-08-31,2022-07-31,0.11956287137820976,0.128967707991839,0.09226637277035987,-0.23022445041027306,-0.199813250623616,-0.21107510552661313,0.1755904926874382,0.7326749431231512,0.786063103374563,0.6092607469547238,1.0437609963080217,0.519331770214423,5y
2017-11-30,2022-10-31,0.08125313240780097,0.0986439736319078,0.06279664660915185,-0.2616279033888277,-0.2392717360083897,-0.2549928248700636,0.179202321577348,0.5257616280177241,0.6036257745248217,0.43037290765337727,0.7787654233023247,0.3105675325733269,5y
2018-02-28,2023-01-31,0.0944097815253806,0.10444424068659663,0.07830972785722201,-0.25885580877610115,-0.2392717360083898,-0.2549928248700636,0.18338865500510035,0.5841507939115602,0.6255407495579818,0.5046226459427923,0.8833851508209928,0.36471957871743527,5y
2018-05-31,2023-04-30,0.09900863571784169,0.11016737702208412,0.08416915968594996,-0.26216467767515084,-0.2392717360083897,-0.2549928248700635,0.18466624851614438,0.6042336505073053,0.652889674869997,0.5331946699913289,0.934442440585778,0.3776581826195657,5y
2018-08-31,2023-07-31,0.11146860295459327,0.11606920111622965,0.09249335098371936,-0.26140582214309716,-0.2392717360083897,-0.2549928248700636,0.18442744540140665,0.6664657025431787,0.6780893881759968,0.5715656928848651,1.0239680965063467,0.42641974092518037,5y
2018-11-30,2023-10-31,0.11227787213194929,0.10710990377439655,0.08414064308129565,-0.2691945593276419,-0.2392717360083898,-0.2549928248700635,0.18563116731026305,0.66709028992505,0.6365885935325032,0.5312586114534084,1.0606143992774835,0.4170881923185294,5y
2019-02-28,2024-01-31,0.13811638794586578,0.13702734304636666,0.11096621367414672,-0.26922916276182207,-0.2392717360083897,-0.2549928248700635,0.18387657532396534,0.7978001624668253,0.7929372190375017,0.6709461483123189,1.2453721753577272,0.5130067877084054,5y
2019-05-31,2024-04-30,0.14315939106557196,0.14860509271071742,0.1211226257619551,-0.2574831759175519,-0.2392717360083898,-0.2549928248700635,0.18031250302522686,0.8349039640590674,0.8525052708175895,0.7234419089578247,1.304092172041404,0.555995126887097,5y
2019-08-31,2024-07-31,0.14954336035407745,0.15578949174999135,0.1289972473633909,-0.25663741208186985,-0.2392717360083898,-0.2549928248700636,0.1784956032272762,0.8733075697627823,0.8919780054124729,0.7670707601031086,1.329259851183805,0.5827028847468726,5y
2019-11-30,2024-10-31,0.14392017512634903,0.1460112012032273,0.1177011243330568,-0.25768759160862265,-0.2392717360083898,-0.2549928248700636,0.1788151609286336,0.84426467540906,0.8445705592959855,0.7093340465898955,1.2807767673797852,0.5585064233319228,5y
2020-02-29,2025-01-31,0.16209440280260146,0.17296724257323048,0.14477417244944446,-0.2531082392498435,-0.2392717360083898,-0.2549928248700635,0.17694611829242515,0.9415375395250783,0.987855909356477,0.8572166196796155,1.4062844462501305,0.6404153546443735,5y
2020-05-31,2025-04-30,0.1404369080216079,0.14666111776908108,0.1327438115291677,-0.25016846232589107,-0.2392717360083897,-0.2549928248700636,0.15763740710556462,0.9154478093118139,0.9293661096779646,0.8639399766875421,1.5750698119982423,0.5613693537383727,5y
2020-08-31,2025-07-31,0.13479851593202552,0.14469400718041037,0.12683285858071147,-0.24229676651175058,-0.2392717360083898,-0.2549928248700636,0.15492934033720723,0.896444607042277,0.9226245844397435,0.8340437484245086,1.5473084897331408,0.5563364211279652,5y
2020-11-30,2025-10-31,0.14802782344626486,0.15381592893322926,0.1318432619271046,-0.2365146302724641,-0.2392717360083897,-0.2549928248700635,0.14520370349410658,1.0278455582385413,1.0167819748057114,0.9174998699037544,1.6373323508601023,0.6258717411085195,5y
2003-04-30,2013-03-31,0.11161599501182917,0.07658466004858089,0.06962454693440034,-0.49486466643670934,-0.5078480798152896,-0.5078480798152896,0.17453551997578023,0.6973865599833663,0.578712274361345,0.5308174520806593,0.9033079062210606,0.22554852383283722,10y
2003-07-31,2013-06-30,0.0938377364638594,0.07085523704179963,0.06168109149205936,-0.49095220940002693,-0.5078480798152896,-0.5078480798152895,0.17197177846524503,0.6106814506644045,0.5436314995102989,0.47961462030633006,0.7923251289400164,0.19113415657816216,10y
2003-10-31,2013-09-30,0.0919406471107247,0.06972165615698955,0.0651822816928076,-0.48793856168921657,-0.5078480798152893,-0.5078480798152895,0.17016554289465105,0.6050792667526225,0.5351465338830124,0.49947411720111257,0.7828829207038693,0.18842668796749987,10y
2004-01-31,2013-12-31,0.08820123449569994,0.07193990603469524,0.06319285848201273,-0.48632440192528015,-0.5078480798152895,-0.5078480798152896,0.16846335341892818,0.5889453295737004,0.54900989987668,0.48805794282409826,0.7593147227959697,0.18136296296571883,10y
2004-04-30,2014-03-31,0.09331904046224526,0.07582155214090336,0.06662539432334502,-0.4870846406488635,-0.5078480798152895,-0.5078480798152896,0.16918878518008504,0.6150486256420337,0.5716445906345505,0.5070837700411698,0.7950230388216316,0.1915869084640639,10y
2004-07-31,2014-06-30,0.09967335119354415,0.0810133455693669,0.07044297331507843,-0.48625390426832094,-0.5078480798152895,-0.5078480798152895,0.16816940481940917,0.6524693870455239,0.6059596411633215,0.5318386676005622,0.8326361763169563,0.20498210979616763,10y
2004-10-31,2014-10-31,0.09292817667689568,0.08203184576571854,0.06628370853724186,-0.48325606796517084,-0.5078480798152895,-0.5078480798152896,0.16653853577458191,0.6199314099251015,0.6108721132087432,0.504188626570578,0.8007620013375034,0.1922959334337695,10y
2005-01-31,2015-01-31,0.08528629685872291,0.07593109060034342,0.05871258131248491,-0.4749840055639528,-0.5078480798152895,-0.5078480798152896,0.1628230915006371,0.5868686254219386,0.5732062317169699,0.4575013935801415,0.7567441984540024,0.179556144753678,10y
2005-04-30,2015-04-30,0.09317019585912334,0.08304203231536134,0.06778333963563021,-0.47667873569843255,-0.5078480798152895,-0.5078480798152896,0.16250337416428157,0.6325660719816849,0.6167025406763323,0.5124278077526034,0.8028881447700813,0.19545700045253708,10y
2005-07-31,2015-07-31,0.08089355546688903,0.07692291915399507,0.060483947087406564,-0.4693617606174473,-0.5078480798152895,-0.5078480798152896,0.15922923325030597,0.5707594638590177,0.5786530633234588,0.46681683012225467,0.7276617994563254,0.17234798881032243,10y
2005-10-31,2015-10-31,0.07968249537975036,0.078907871776831,0.05925729046325068,-0.47240691223495535,-0.5078480798152895,-0.5078480798152896,0.1627032703440263,0.5550005546298583,0.5806373442375381,0.4525667500932308,0.7231605423142493,0.16867343240760974,10y
2006-01-31,2016-01-31,0.059227745738231974,0.06489063029214415,0.04411868313367062,-0.4727433252291472,-0.5078480798152895,-0.5078480798152896,0.16119004880451318,0.4393280746001322,0.4919944130918101,0.3573378065163976,0.5775606545071106,0.12528520780176688,10y
2006-04-30,2016-04-30,0.06386140557597031,0.06850224984255693,0.047881761979390536,-0.4763904360268657,-0.5078480798152895,-0.5078480798152896,0.16270712966338371,0.4636948653568403,0.5115214429262136,0.37876010387180886,0.6057368260498017,0.1340526608984419,10y
2006-07-31,2016-07-31,0.07877254118764809,0.07712124081092053,0.05475032120951351,-0.4785161035664274,-0.5078480798152895,-0.5078480798152896,0.163020506117565,0.5490017062920794,0.5647491220244495,0.4206502510025029,0.7108830137529396,0.1646183704175233,10y
2006-10-31,2016-10-31,0.06903282168438629,0.06679856636808124,0.04474995152363492,-0.4731364336128482,-0.5078480798152895,-0.5078480798152895,0.16157346963852315,0.49599074256485204,0.5017680997494133,0.3597255723743714,0.6456526739486859,0.14590468368131115,10y
2007-01-31,2017-01-31,0.07039772154425905,0.06960791376965592,0.04650516201545685,-0.47241491356717213,-0.5078480798152895,-0.5078480798152896,0.16113089282314305,0.5048742349702646,0.5183504525192875,0.3702960388622993,0.6566909578467229,0.14901672136616254,10y
2007-04-30,2017-04-30,0.07420581264643755,0.0711852231850103,0.04837652806095005,-0.471378744682737,-0.5078480798152895,-0.5078480798152896,0.16054843835108976,0.5283744229602545,0.5288949299371213,0.3825460612290738,0.682163368071647,0.1574229077647148,10y
2007-07-31,2017-07-31,0.08321749546746582,0.07702293364319579,0.054930156825832466,-0.4673622451166095,-0.5078480798152893,-0.5078480798152896,0.15934430965538232,0.5839037839391139,0.5669564727232697,0.4238738881904013,0.7515400798090829,0.17805780491897155,10y
2007-10-31,2017-10-31,0.08170272294983194,0.07506358494965082,0.052657411506786156,-0.4678149197942263,-0.5078480798152895,-0.5078480798152895,0.15850174258396033,0.5772762277734588,0.5554328287942727,0.4102847794881136,0.7401639849337458,0.17464753579421924,10y
2008-01-31,2018-01-31,0.11380633410263075,0.09809283490334852,0.07396545483648964,-0.44902217744604145,-0.4632243006865614,-0.4632243006865615,0.16110053042247183,0.7534962199601606,0.7015653332000593,0.5440613209945144,0.9525702981159347,0.2534537041131042,10y
2008-04-30,2018-04-30,0.10491404706886964,0.0902509852282265,0.06687210045565695,-0.4427208516945147,-0.4632243006865614,-0.4632243006865615,0.1600455671491013,0.7068523370004484,0.6531208421683056,0.5005258065020269,0.905054892821826,0.23697561718024118,10y
2008-07-31,2018-07-31,0.11469459202529597,0.10658053925309074,0.07975697172758589,-0.39525435658823016,-0.4179550904258038,-0.4179550904258038,0.15974146848266949,0.7635394783787887,0.763761517360758,0.5866924013089291,0.9640267074308216,0.29017919755602595,10y
2008-10-31,2018-10-31,0.1428050506443077,0.13252969887208188,0.10274367482009605,-0.18140180989209076,-0.23029891865142726,-0.23029891865142738,0.1471375980327862,0.9848782545352142,0.9938183076570275,0.7767159293715767,1.5607653128574717,0.7872305724471942,10y
2009-01-31,2019-01-31,0.15172932955908736,0.14994300048900544,0.12002145438637868,-0.1873217340129948,-0.16221286173609972,-0.16221286173609972,0.14958849695266757,1.0237029185432038,1.1101721110040808,0.8950963910206785,1.622963137140141,0.8099931935744396,10y
2009-04-30,2019-04-30,0.15119736186665778,0.15328930514474814,0.12222835404018473,-0.18348677981510508,-0.16221286173609972,-0.16221286173609972,0.13912009872701517,1.0867898939674474,1.213122763575222,0.970065288665312,1.6841800161701055,0.8240231913111968,10y
2009-07-31,2019-07-31,0.14334085285883558,0.14036874736925165,0.10905834759325472,-0.18029182769107222,-0.1622128617360996,-0.16221286173609983,0.1370641691958677,1.0505224568849316,1.1125345400610192,0.875080335223311,1.6192191441276473,0.7950490862206374,10y
2009-10-31,2019-10-31,0.14054940910392255,0.1372160513616918,0.10599833992019336,-0.18164551426415332,-0.16221286173609972,-0.16221286173609983,0.13700549213394916,1.032883147751036,1.0939913984586158,0.8553001065893102,1.5862873698881745,0.7737565646654626,10y
2010-01-31,2020-01-31,0.14333223834427722,0.13975441655302556,0.10659127643187771,-0.18344109841768197,-0.16221286173609972,-0.16221286173609983,0.13502556824346632,1.0643235466574594,1.124403521421518,0.8682026738398689,1.6013537118200853,0.7813529224400968,10y
2010-04-30,2020-04-30,0.12431833207399778,0.11683104299016045,0.08134633668503555,-0.1845264998088686,-0.19447701128913253,-0.21107510552661324,0.1486892798641323,0.8653727854637246,0.8724381149880842,0.6326006533266759,1.2719466711680072,0.6737153319591817,10y
2010-07-31,2020-07-31,0.15111161520938654,0.13857253368749878,0.1025432896150602,-0.18497108044668165,-0.19447701128913253,-0.21107510552661324,0.14706087380672622,1.0350913825214931,1.041987598591693,0.7922272071581606,1.5153910544374039,0.8169472484264632,10y
2010-10-31,2020-10-31,0.14201344593865017,0.13020147162407936,0.09385247483886006,-0.18636902274340594,-0.19447701128913253,-0.21107510552661313,0.1451497382668529,0.99166839442146,0.993410002356708,0.739796155354448,1.4249792892733146,0.762001344687927,10y
2011-01-31,2021-01-31,0.16538481965651797,0.1349580447880745,0.10088473659382236,-0.18619559646389006,-0.19447701128913253,-0.21107510552661313,0.15302933123855428,1.0815868006208484,1.007017490715774,0.7666366791829563,1.6331302967602739,0.8882316381128378,10y
2011-04-30,2021-04-30,0.17614682554393424,0.14191087979996575,0.10537645018111252,-0.18961617562126898,-0.19447701128913264,-0.21107510552661324,0.1556496097421363,1.1257610558873459,1.0472144772813368,0.7944808716937941,1.7202141522040313,0.9289651843614976,10y
2011-07-31,2021-07-31,0.1800760802308743,0.15364036684475924,0.11632827747422159,-0.17680079916433789,-0.19447701128913264,-0.21107510552661313,0.1570158792528192,1.1389660963443424,1.1290845364163182,0.8698757200264176,1.7056886907997113,1.0185252616618097,10y
2011-10-31,2021-10-31,0.195653532736765,0.1623178131073757,0.12344879379728768,-0.1779237956520504,-0.19447701128913253,-0.21107510552661324,0.15254918335805104,1.2547887845444559,1.227213795601084,0.9501576516831768,1.9513750916225705,1.0996479252240496,10y
2012-01-31,2022-01-31,0.17648295161562055,0.15429418075519297,0.11884153589257185,-0.17803827778318004,-0.19447701128913253,-0.21107510552661324,0.1545944922945226,1.1342978786228772,1.1596808160384642,0.9068091181937419,1.7257325263199657,0.9912640911441886,10y
2012-04-30,2022-04-30,0.15690048434360082,0.13669383002166335,0.1014627521430791,-0.1867318567922679,-0.19447701128913242,-0.21107510552661324,0.15889672121291734,1.0011842096086387,1.015071182618815,0.7761992174950355,1.4421856709767642,0.8402448679024632,10y
