,Portafoglio,S&P 500 TR,MSCI World TR,MSCI ACWI IMI TR
2005-05-31,0.03752279430706785,0.032224725205866944,0.01776740964367174,0.021526623899084107
2005-06-30,0.02198848508924115,0.0015147941755739858,0.008652778134470074,0.013125731805945895
2005-07-31,0.050288134982629254,0.038261715169040755,0.034931641732260044,0.03894150359747628
2005-08-31,0.003785561918979631,-0.009374784136838343,0.007535176264771737,0.007173267965423946
2005-09-30,0.03794278528391953,0.008025620344590312,0.02597366426033365,0.028705055835944737
2005-10-31,-0.039678540958796374,-0.023651135605103346,-0.02426110361990219,-0.026829025322305133
2005-11-30,0.04986717526344707,0.04395274777895031,0.03331951134178235,0.0366264745063416
2005-12-31,0.01696797037851935,-0.0019136490578177678,0.022154619452262825,0.025660613358605477
2006-01-31,0.07656883961487886,0.024013860801954,0.04465328921492562,0.05218073847050775
2006-02-28,-0.010501129705754595,0.005725560033546628,-0.0014887331226539624,-0.0018109817935964
2006-03-31,0.028182807095854474,0.01650425128932831,0.021988958647335632,0.023524364019703592
2006-04-30,0.03312952919047743,0.012631478633198467,0.030360819054311428,0.03205550814884095
2006-05-31,-0.05161563956323854,-0.030120412456456358,-0.03415899317680848,-0.04001504179884485
2006-06-30,-0.006132033319303505,0.002608070454875211,-0.00029319239237168837,-0.0016459758339106845
2006-07-31,0.003404419282079456,0.004477934428199326,0.0062408414299601755,0.004014200611939023
2006-08-31,0.018456376321551105,0.021822336603294357,0.025957133148268863,0.025828908687586916
2006-09-30,0.010980150623446115,0.027001937348522187,0.011923676605370748,0.010919547247218997
2006-10-31,0.043903412579443954,0.031516158174775155,0.036702742471125926,0.03819511965340183
2006-11-30,0.04502207043501232,0.019885737141288606,0.02448813668369998,0.029915444717970807
2006-12-31,0.013373700296294687,0.013371380861102677,0.02033102697106881,0.021736871237023836
2007-01-31,0.008484833702525691,0.015040587154154128,0.011805221213033734,0.01096943880298018
2007-02-28,-0.00775322814721824,-0.019617830682643,-0.005203601026166016,-0.0035158321805268677
2007-03-31,0.020187093762347688,0.011589102546636365,0.01830533251641886,0.02048352757841143
2007-04-30,0.041845658065233556,0.044295615593151316,0.04410179633695521,0.043295676347075096
2007-05-31,0.03611774923291685,0.03392017323309249,0.028019562442693546,0.03077375031567442
2007-06-30,0.006132530253152734,-0.014620634229363993,-0.007713321022323694,-0.003461999999999965
2007-07-31,-0.0043925759154122505,-0.03131057879824317,-0.022146521735779134,-0.01595222660851847
2007-08-31,0.004115898864679637,0.012832927301189567,-0.0007584463729989332,-0.004741796437228385
2007-09-30,0.06622766115924106,0.03871443665190588,0.04755523899896996,0.051211537811311825
2007-10-31,0.0562980406784322,0.01356687130315537,0.03067164556444535,0.03971839414877398
2007-11-30,-0.05069368737860477,-0.03873308771798889,-0.040875679647778385,-0.04622005900313397
2007-12-31,0.009302695364326086,-0.011260603309831363,-0.01290140555370689,-0.01172280053743846
2008-01-31,-0.07775075533741006,-0.060460794962995834,-0.07641937646220931,-0.0822990138161217
2008-02-29,0.005621208313387039,-0.025842809297787928,-0.005787842188934689,0.0040455555784344455
2008-03-31,-0.01801643219477734,-0.008942312364042082,-0.009585093216922691,-0.015304261101768746
2008-04-30,0.04978189673799324,0.047662245422273264,0.05255780361273921,0.054434146849429155
2008-05-31,0.028592102973834015,0.015116504246623919,0.015248329568473551,0.0181630117832956
2008-06-30,-0.06106226386199493,-0.08357536940672639,-0.0797569728358547,-0.08246148002862908
2008-07-31,-0.024653733041958965,-0.00898610368401409,-0.024434384119823238,-0.02505725178098106
2008-08-31,-0.01695759283949728,0.015453562007284871,-0.014046707997300567,-0.019969320111762556
2008-09-30,-0.10662345661972496,-0.09417352318920447,-0.11893793627169069,-0.12677954179128093
2008-10-31,-0.19350425601518811,-0.16518670450404982,-0.18960101625225334,-0.20229157803061915
2008-11-30,-0.05898246530727432,-0.06960660865144952,-0.06472868199660464,-0.06762601715729322
2008-12-31,0.03251927300459505,0.00979681630975282,0.03208350366868773,0.039550626272045086
2009-01-31,-0.059900063563850525,-0.08211465247514405,-0.08760570713950322,-0.08427329698251407
2009-02-28,-0.0762452907433265,-0.10744894529068749,-0.10235912340621978,-0.09791548149627227
2009-03-31,0.08487230234976059,0.08331100314650475,0.07540873241579282,0.08304481651165418
2009-04-30,0.10617599943556667,0.09934595274098657,0.11217934337673419,0.12405163355216842
2009-05-31,0.08517103154858761,0.058453315504254144,0.09060595072889122,0.10006603830221539
2009-06-30,-0.0009974650333393724,-0.0006546759101712096,-0.004511420198734073,-0.0037983387725252227
2009-07-31,0.080250837761819,0.07460568767528097,0.08469696565670515,0.08856983206995817
2009-08-31,0.01642598345056392,0.03693933301157304,0.04125489152994577,0.03805695026772704
2009-09-30,0.058898625336583556,0.03545702350769453,0.0398583889674371,0.0477760294313192
2009-10-31,-0.012813767398969772,-0.01922472489002458,-0.01779110939565176,-0.017732971640993744
2009-11-30,0.05058470090867647,0.06160650333820206,0.04086279027466211,0.03935103562440312
2009-12-31,0.031387639917576794,0.019101074015890562,0.017957106533193157,0.024022717472797606
2010-01-31,-0.045530402965538064,-0.03634283258939508,-0.041331027687421584,-0.04105227352333829
2010-02-28,0.0246934552485608,0.031195010367144782,0.014096771016447684,0.01371783173074359
2010-03-31,0.06368734564943428,0.060879468570514295,0.06193047164765075,0.0661130471318061
2010-04-30,0.02617406677151445,0.015469983154363875,0.0001403034226068467,0.006164102764329105
2010-05-31,-0.07834097196241416,-0.07945395362276819,-0.09578816254625044,-0.09509529052818455
2010-06-30,-0.03830786842839506,-0.0517414458069988,-0.034286228698718335,-0.03192771003608863
2010-07-31,0.0632579714161248,0.06830080540059358,0.08107301895070229,0.08077608832877425
2010-08-31,-0.03847215043337214,-0.04498040614587062,-0.03733510338511403,-0.03559937700449822
2010-09-30,0.10758807618288177,0.08955455092588815,0.09324578926685656,0.09830001992164128
2010-10-31,0.04217119629927317,0.038202059656111675,0.037275576034295765,0.03663274745605949
2010-11-30,0.0019171476005205557,0.0,-0.021589521458939887,-0.01913190762651673
2010-12-31,0.06763419755214817,0.06685252406683206,0.07352533481740298,0.07540868969552528
2011-01-31,0.00512641712146524,0.02329985851837768,0.022591786532929925,0.014106468671828853
2011-02-28,0.032998050656388306,0.03473731500834698,0.035012872632754544,0.02940278422982212
2011-03-31,0.017572748870166216,0.00012032829897190567,-0.00986175343711626,0.001211883663405633
2011-04-30,0.03840442627161618,0.028961223412376835,0.042482503549064354,0.04060715521373259
2011-05-31,-0.018989555834966632,-0.01121457264440362,-0.02074530548233422,-0.021529057211532532
2011-06-30,-0.017028220886277836,-0.016869567585423795,-0.015819719745649774,-0.01659506990296511
2011-07-31,-0.0051849168520840365,-0.020004796255488344,-0.018132227672382983,-0.016564450887818993
2011-08-31,-0.058407340001299185,-0.05497537442222655,-0.07045713436679701,-0.0748242160638154
2011-09-30,-0.09675673390350689,-0.06942078876864088,-0.08637057500905787,-0.09755414900412251
2011-10-31,0.11752614320732195,0.10914728376146998,0.10343682592585335,0.10830177169838229
2011-11-30,-0.020795832315701823,-0.004063972486252676,-0.02441562216647164,-0.030004400800272224
2011-12-31,-0.007431200706346663,0.010448784439522907,-0.0005556213919314379,-0.0029292514547497595
2012-01-31,0.07003294567857302,0.04637431424761651,0.05018312499216582,0.06088339816548993
2012-02-29,0.048901644297277884,0.04340553917629508,0.04884868739394954,0.05029361803739363
2012-03-31,0.004808650017431278,0.03216379906123734,0.01285643458384289,0.0063831254471635734
2012-04-30,-0.008894965192102505,-0.0066762348951489026,-0.011355931019634946,-0.011033237829712217
2012-05-31,-0.0800077168902394,-0.06005530670335135,-0.08632391948821982,-0.08960897096539844
2012-06-30,0.04045675530675145,0.04058112163805916,0.050955366906678234,0.04757646387290082
2012-07-31,0.014740532468960031,0.011829284608365409,0.01285545624394846,0.011751244142540473
2012-08-31,0.0242792802282642,0.025052865068455166,0.02535173815541425,0.022995018400502776
2012-09-30,0.03483608577334384,0.02535088187136636,0.02747350054592812,0.032309506182994774
2012-10-31,-0.0220132765233824,-0.018198243762893362,-0.00675756490250945,-0.006683778954011732
2012-11-30,0.009201468369696247,0.0056593838232152915,0.012804888722293795,0.01251841021324318
2012-12-31,0.014524645483131399,0.008934659440893222,0.018806263688782243,0.024011062201644284
2013-01-31,0.04266327367878078,0.051190434750462366,0.0509394520733053,0.04716328115892998
2013-02-28,-7.551184846421458e-05,0.01275856799950037,0.001651210744085807,0.0009585300306571565
2013-03-31,0.022703889284449108,0.0379710034540639,0.023423377365274112,0.019912033533155737
2013-04-30,0.005649591349733276,0.019212475731587242,0.031490846934154604,0.026546341265713425
2013-05-31,0.012353538536391304,0.023609808246790154,0.0003776963836952252,-0.0012944028591544976
2013-06-30,-0.031554516130439546,-0.01334431881618936,-0.02464044908641172,-0.029203696417848146
2013-07-31,0.05420257832918779,0.05167622946347272,0.05264584732663802,0.0492162647722969
2013-08-31,-0.01688652691916714,-0.029991826306705383,-0.02128491054622972,-0.02081652680865942
2013-09-30,0.043417438615030016,0.03164656163353663,0.05001263342004347,0.05390499810313276
2013-10-31,0.03908862581557657,0.04630653913410021,0.03914349372669257,0.039001147961696514
2013-11-30,0.01690629936890052,0.029637437307181935,0.01777155993684043,0.014229732047362775
2013-12-31,0.01780391595712579,0.025926466457323993,0.02115965989496571,0.01771966676523684
2014-01-31,-0.03177074886154681,-0.03524770216900075,-0.03703837108192942,-0.03725115452278194
2014-02-28,0.04966909943243906,0.045515309022211126,0.05006104625512631,0.04875349719790534
2014-03-31,-0.0022647010570515523,0.00829549861554657,0.0014472325274301756,0.0035467326893148243
2014-04-30,-0.001189728353113993,0.006951345494645267,0.010246866485883466,0.0062180127903519455
2014-05-31,0.020618069943712077,0.023206924786478123,0.01967489800077704,0.020164324958214408
2014-06-30,0.03398513514496622,0.020644222276460233,0.01788906389862066,0.021295776004623734
2014-07-31,-0.014031393623914649,-0.013437082671535316,-0.01595920032426812,-0.015361531248501814
2014-08-31,0.031019026682835366,0.03946344978542404,0.02203513467585272,0.02316709573130593
2014-09-30,-0.04177299780263617,-0.013796436546610114,-0.027141043392977515,-0.03546799797463929
2014-10-31,0.014522902640654443,0.023551085868320776,0.00646899706431503,0.007882480267510816
2014-11-30,0.009083768697486245,0.027471248063400733,0.02004077227061596,0.014808620331275835
2014-12-31,-0.0111216424632989,-0.0025361934919039264,-0.016125086700997437,-0.016492115750073255
2015-01-31,-0.011424752293035221,-0.029629136983709725,-0.01811968173996137,-0.015515881344034366
2015-02-28,0.04402773875686998,0.05620479796920286,0.05858864319126167,0.05591942714931308
2015-03-31,-0.011576713129372723,-0.015705577701715323,-0.01565346870629314,-0.013210890804975617
2015-04-30,0.026765068895371127,0.009833776998542598,0.023452518510250986,0.02745983046409939
2015-05-31,-0.002097185744823211,0.012855951988260061,0.0034448087799128224,0.0006637426387507972
2015-06-30,-0.01859231040443501,-0.02031185326716367,-0.023252312509907447,-0.02215506179767135
2015-07-31,-0.010772625344090708,0.022589287587703177,0.017950008136096596,0.005807915419161702
2015-08-31,-0.060834107219361035,-0.0609503164890155,-0.06617454258259847,-0.06706542357456424
2015-09-30,-0.033208608359678427,-0.02551618965295832,-0.03688451753752875,-0.03653694991416667
2015-10-31,0.0764694907800235,0.08505970807527419,0.07924429154615598,0.07567083677584363
2015-11-30,-0.0069482800720570455,0.0036553333673663424,-0.004975720255685934,-0.006186340662441725
2015-12-31,-0.026453912135089568,-0.01728234510354354,-0.017577337931828585,-0.018646313010871718
2016-01-31,-0.05307623408704645,-0.04978651810780821,-0.05982432460327869,-0.06266261658041727
2016-02-29,0.0023342674814398633,-0.0008259243064665522,-0.007442421804284227,-0.0052174599415898415
2016-03-31,0.07735404700698936,0.06726608143388257,0.06785890470325562,0.07564396554232244
2016-04-30,0.011056946979912375,0.003940970860856874,0.015823637717101713,0.015802488564096162
2016-05-31,0.0010724171758494144,0.01701140429435677,0.005616457399870045,0.002037373087794281
2016-06-30,0.01349280111596427,0.0034759233932466493,-0.011205283746244188,-0.007176297603767368
2016-07-31,0.042735541012492696,0.036471294373120244,0.04224840570077637,0.044535319241431726
2016-08-31,0.006043497149723186,0.001197465472006387,0.0008310875843171583,0.0033520620189708694
2016-09-30,0.014087647696249551,5.834308602281624e-05,0.005311964551668824,0.007299287019388201
2016-10-31,-0.022226991156195523,-0.017337268130663053,-0.01935297868188368,-0.019358288523547373
2016-11-30,0.013497324972966305,0.036838199409328976,0.014379114119623226,0.010883599077416761
2016-12-31,0.013582709926324201,0.02027193312980269,0.023928339494877493,0.02154679347876609
2017-01-31,0.029678473388454692,0.01789481227212364,0.024135112530806024,0.02708119959639199
2017-02-28,0.027727534571995834,0.039291611070607635,0.02774352949335035,0.02756229474533267
2017-03-31,0.010962625767561294,0.0012499169207249583,0.010651944928826929,0.011844413134740606
2017-04-30,0.015108822166716532,0.009926010120361983,0.014806785529560162,0.016067098750565556
2017-05-31,0.014963899242115768,0.014113001679214143,0.021154483902962484,0.019957866415701853
2017-06-30,0.002039568509236735,0.006374795786885379,0.0038474814382383205,0.005902970816934694
2017-07-31,0.03348478394255574,0.020554284925976996,0.023932438785942978,0.027428020782789497
2017-08-31,0.007650535318959094,0.002917516968810263,0.0014081234950544808,0.0035367119589548857
2017-09-30,0.019412439846128213,0.020149472263059076,0.02244425509058323,0.021434987478081036
2017-10-31,0.022736002715011392,0.023564271875931464,0.01889848331640942,0.02022289706654079
2017-11-30,0.015176763192543045,0.030565677469390984,0.0216675466589491,0.019630490115303045
2017-12-31,0.016002071249628845,0.012128113070120516,0.013523583700103536,0.016307130162810157
2018-01-31,0.06125094544340094,0.05635944901557344,0.05280006666002102,0.05392356686338662
2018-02-28,-0.04054136507978357,-0.036360719458020885,-0.04142737920165318,-0.04174821446616361
2018-03-31,-0.014569878248667928,-0.02741048981460925,-0.021796419115543975,-0.018687182122753332
2018-04-30,0.011010748185779356,0.005167953386648438,0.011491057536789251,0.009338712207582534
2018-05-31,0.017671849954795253,0.024309473333685716,0.006266500514959139,0.003942372705050268
2018-06-30,-0.006292633779125295,0.005750574172477707,-0.00047708674249502536,-0.006002177069099557
2018-07-31,0.020982223213318076,0.03704662524476232,0.031233530383702135,0.02770389174009269
2018-08-31,0.01708581069347248,0.03191995015415694,0.012372895295935216,0.009187552802027765
2018-09-30,-0.0025763174087620484,0.005945507352097978,0.00556813403160783,0.0015891493262374379
2018-10-31,-0.08153201176267799,-0.06910453380733339,-0.07342779958334256,-0.07822642384805678
2018-11-30,0.008987770400337108,0.018549457549355663,0.011359831953289046,0.014130098595635188
2018-12-31,-0.070814065419008,-0.08804832786406902,-0.07603803386964714,-0.07235096107399352
2019-01-31,0.08738344161852143,0.08006569704489541,0.07780589572814511,0.08137416063412317
2019-02-28,0.025643881696720598,0.032415883086988506,0.030069856821716145,0.027823396151355206
2019-03-31,0.011940816469195224,0.01810055865921778,0.01313446130151985,0.010321735109760866
2019-04-30,0.028966194537221355,0.04085245866948317,0.035459309432166464,0.03307229897940189
2019-05-31,-0.06741525475858115,-0.06377152988299173,-0.057700914157293726,-0.05987810681232364
2019-06-30,0.07372270580165127,0.06958671969437935,0.06589486419238444,0.06430974329528216
2019-07-31,0.004975048668923095,0.015119386222018694,0.004953338164522814,0.0030177057109466165
2019-08-31,-0.026826030076249223,-0.016743682225957457,-0.02045456117177613,-0.025217271831690313
2019-09-30,0.012881508254849901,0.019457960609065905,0.02128105774061373,0.020973643946468723
2019-10-31,0.0266457833373595,0.022104797151717648,0.025447400624641237,0.027529413976309147
2019-11-30,0.02329233372418161,0.036198153983213244,0.02785026407619906,0.02491204118199275
2019-12-31,0.0438691308629725,0.029055813961952115,0.02995820340215949,0.03546685201217392
2020-01-31,-0.013786780748935879,-0.00040422192428568593,-0.006086696016880611,-0.013231918434235546
2020-02-29,-0.06642942766927334,-0.07916546344844166,-0.08452527031629531,-0.08184005411345807
2020-03-31,-0.13685592814389647,-0.12487132571271908,-0.13234269379749086,-0.14391604233559285
2020-04-30,0.12706683149543768,0.12698349156499544,0.10924420121270817,0.11013556407239533
2020-05-31,0.04235816904040244,0.04764536905584449,0.048308237468966064,0.045983591634023435
2020-06-30,0.042152869328230216,0.017734388090495434,0.026451016898117574,0.03197218852657069
2020-07-31,0.06423227613941235,0.05889203610313376,0.047841400611909224,0.051955044978206466
2020-08-31,0.052370040424306534,0.06979656935006617,0.06681429373594838,0.060533346704009006
2020-09-30,-0.04041282661622464,-0.037443469316875144,-0.0344991319573249,-0.030996789243445955
2020-10-31,-0.011936616238873965,-0.02493370221777136,-0.030675031704723743,-0.021649032393660894
2020-11-30,0.10542025869522495,0.10877693481526807,0.12786158683926985,0.1266037901290047
2020-12-31,0.05969025547541424,0.03704836817618107,0.042396695451951016,0.04970670200154759
2021-01-31,0.014143522777415088,-0.010190452682016349,-0.00993860498662169,-0.0017655694494388419
2021-02-28,0.030710805335724855,0.027805439808225918,0.025624316186091844,0.026600480750036848
2021-03-31,0.012746660949210176,0.04539944073303004,0.033272065446744215,0.025922082267848978
2021-04-30,0.03853957643101955,0.05291040627308696,0.04654014338628065,0.04340697120894177
2021-05-31,0.015092911329189225,0.006566133999908574,0.014405465928014394,0.01491483753231626
