date,strategia,nasdaq
1989-12-21,221932.4277691893,79518.25790559856
1989-12-22,223300.4934947212,80151.10540017064
1989-12-26,223471.4167622898,80279.20428028938
1989-12-27,225094.0962223036,80912.09979654761
1989-12-28,225537.06343068252,81130.37099457344
1989-12-29,228193.67314849456,81997.69109321327
1990-01-02,231130.34147669596,82810.96624202216
1990-01-03,231915.6409452629,83101.41617020257
1990-01-04,230834.8414599308,82832.94104155467
1990-01-05,229965.36436766063,82618.54840059683
1990-01-08,230168.3794085303,82710.67105908798
1990-01-09,228886.31562463005,82370.03671976484
1990-01-10,225624.0067555832,81272.05214397343
1990-01-11,224613.54767590517,80949.40059857476
1990-01-12,221872.43947297664,79292.31033681968
1990-01-15,221133.33986516547,78735.16563768587
1990-01-16,221974.76403160635,79386.25483532163
1990-01-17,221360.18402999124,79117.63299208172
1990-01-18,220893.0204999895,78903.0997798046
1990-01-19,221770.96453251867,79518.1671282718
1990-01-22,221045.89683756395,77896.87258838583
1990-01-23,220127.403259378,77628.18939545377
1990-01-24,217785.0241798333,76782.33537638845
1990-01-25,217378.8725933237,76693.97990828003
1990-01-26,215997.2823099552,75992.35255592203
1990-01-29,215027.17301783725,75416.96241091014
1990-01-30,214135.3617637097,74083.94567931318
1990-01-31,215138.90631669483,75005.66649304342
1990-02-01,215463.558013887,75368.22996944647
1990-02-02,216818.80232968507,76163.75844249435
1990-02-05,217636.81004302323,76616.56521112433
1990-02-06,217171.37626083745,76492.10608713927
1990-02-07,218182.6677283314,76999.06167517186
1990-02-08,218252.61126602255,77091.10007505522
1990-02-09,218621.6174076564,77363.55727979244
1990-02-12,217552.7085196451,76932.39537333844
1990-02-13,217211.7880896785,76825.97215462971
1990-02-14,217379.47902510475,76972.14654456337
1990-02-15,218604.67510489532,77515.2741897072
1990-02-16,218217.431766546,77408.85713558737
1990-02-20,216286.0209784034,76472.40882357387
1990-02-21,215281.89750250755,76059.20927463843
1990-02-22,215609.98329801587,76295.6015690464
1990-02-23,214478.7207730523,75701.92484550066
1990-02-26,214811.5787109456,75974.41353513907
1990-02-27,215231.53827301288,76264.9624149899
1990-02-28,216365.2049809769,76844.26636799176
1990-03-01,216685.32875536635,77098.75886815877
1990-03-02,218339.39569673224,77786.39589694905
1990-03-05,217822.87245546,77643.86705567267
1990-03-06,218736.6785581952,78024.72599483206
1990-03-07,218728.2988105115,78062.6834212678
1990-03-08,220779.33035715125,78786.50907088807
1990-03-09,220837.4597331676,78842.53154031635
1990-03-12,220621.5486624392,78808.31198726963
1990-03-13,219479.5633077086,78449.17916408107
1990-03-14,220224.75889497253,78739.86238068512
1990-03-15,221139.2254642956,79084.71112772822
1990-03-16,223138.21439387635,79826.7168859043
1990-03-19,223371.36791932787,79954.97943655428
1990-03-20,221522.56179258396,79451.41243452333
1990-03-21,220935.6855809356,79308.87654139765
1990-03-22,218284.65721067588,78444.20065528687
1990-03-23,219745.41110284705,78951.57540372637
1990-03-26,220482.42717970948,79224.27012747516
1990-03-27,220783.5463165083,79352.54192036207
1990-03-28,219115.95655769127,78848.88826610213
1990-03-29,218278.84034752645,78616.0392737862
1990-03-30,218220.42410413607,78635.96823599478
1990-04-02,216959.2920685412,78222.54369654162
1990-04-03,219380.5372794588,79036.96716464055
1990-04-04,218037.443667036,78623.52693500585
1990-04-05,216872.57817793652,78267.85861621414
1990-04-06,215563.53813870795,77814.65193622498
1990-04-09,215081.6694002397,77690.09753607697
1990-04-10,215764.7123796947,77998.94808950806
1990-04-11,216447.21548954613,78289.75819360043
1990-04-12,217776.6873530382,78797.2978231359
1990-04-16,217892.53130834465,78871.41975210131
1990-04-17,217021.32554253403,78638.5042219568
1990-04-18,214975.26405940985,77935.99050667639
1990-04-19,213727.43573365884,77486.30504492628
1990-04-20,212282.2928364057,76910.1613275304
1990-04-23,210462.96079121047,75882.43281337501
1990-04-24,210094.4675230932,75721.67413594201
1990-04-25,210385.2477945774,75976.36319357241
1990-04-26,210343.01578906583,76068.4911775336
1990-04-27,209418.75863268413,75510.3099703717
1990-04-30,209902.72645427,75891.46695407215
1990-05-01,210490.51425600145,76218.44340607562
1990-05-02,210958.8903072716,76527.37423915691
1990-05-03,211525.16779383188,76854.38125215331
1990-05-04,212776.26375916816,77434.33749754455
1990-05-07,213876.8888567652,77905.91926661984
1990-05-08,214051.0768849808,78016.1731681533
1990-05-09,213691.4743018489,77927.6923735133
1990-05-10,214529.2072375239,78272.8460146348
1990-05-11,217085.04791602324,79160.06620258967
1990-05-14,219096.62538290364,79794.36417732181
1990-05-15,219547.62745765748,79958.88732153426
1990-05-16,219654.84025254703,80033.06922184999
1990-05-17,221377.4427923116,80540.94465677679
1990-05-18,223023.97484104976,81012.6951097156
1990-05-21,226222.41887463492,81845.89523505777
1990-05-22,226845.1781167147,82028.559107675
1990-05-23,228995.1393756272,82572.67053087115
1990-05-24,229963.21107904383,82827.64866393818
1990-05-25,226437.15906966623,81998.27627810116
1990-05-29,229198.03673348267,82687.00939940487
1990-05-30,230088.53081511456,82923.9335538033
1990-05-31,230135.9362947759,82962.05832420915
1990-06-01,232423.41625631225,83524.34491232575
1990-06-04,235132.4196922809,84158.95683613754
1990-06-05,234226.8376012904,83980.20684992013
1990-06-06,234410.4759258221,84054.50850892618
1990-06-07,233585.72091029983,83893.8247645327
1990-06-08,230935.498220926,83317.36660239786
1990-06-11,232361.5958176928,83662.81420279526
1990-06-12,235362.9375640501,84351.75568680941
1990-06-13,237186.97620246545,84769.55490175911
1990-06-14,235578.93620542495,84446.16446777766
1990-06-15,235904.1355789725,84538.56918554351
1990-06-18,230316.4079748922,83311.1897697282
1990-06-19,229979.45103751688,83258.93651920099
1990-06-20,230121.20762269865,83315.15701731083
1990-06-21,230421.1342877845,83407.54344505897
1990-06-22,228729.3306200271,83047.90980436474
1990-06-25,225784.2415998726,82380.87830953245
1990-06-26,225530.33451881167,82346.6738655412
1990-06-27,226553.65214104333,82619.86860790988
1990-06-28,229117.6312116999,83254.73035037571
1990-06-29,230542.4477610791,83600.29097600839
1990-07-02,230237.09485938068,83548.03298964025
1990-07-03,229983.8319592281,83513.85204135349
1990-07-05,227804.81966897164,83045.64994640481
1990-07-06,228736.98897501276,83282.72811298222
1990-07-09,229613.4391647883,83501.73663849045
1990-07-10,228953.3510632583,83377.12258012404
1990-07-11,231221.10172120988,83903.60481389321
1990-07-12,233875.05056576923,84502.46269520793
1990-07-13,234797.60585508315,84721.51533775467
1990-07-16,235727.94129611755,84940.58387008209
1990-07-17,231364.8772201696,84020.12438558516
1990-07-18,228245.68175328025,83352.85578860599
1990-07-19,226073.20473187207,82884.53787214325
1990-07-20,223714.72407506275,82361.92122846264
1990-07-23,215937.9176454648,80428.29893495423
1990-07-24,214495.22773227468,80068.41318446246
1990-07-25,216338.0673396632,80594.9420477652
1990-07-26,216128.74735788637,80578.7689746936
1990-07-27,214134.4009598801,80074.13257160918
1990-07-30,211966.6405155855,79497.10055776399
1990-07-31,211101.75990464824,79281.89032730396
1990-08-01,209612.2446252636,78867.64427532147
1990-08-02,205845.33434713623,77603.0079271271
1990-08-03,202197.63804598767,75542.19805354036
1990-08-06,204353.4791195859,72377.55723793358
1990-08-07,204969.2102346444,72759.26379299894
1990-08-08,207840.4843482545,73774.3070620265
1990-08-09,210757.7782904257,74735.10925210302
1990-08-10,208032.82377934715,73832.10525447702
1990-08-13,208092.48036525009,73888.14926543501
1990-08-14,209095.27480236144,74251.83920252617
1990-08-15,209680.02373430147,74470.77287506204
1990-08-16,205232.1131135501,72807.58360834318
1990-08-17,201862.84947814303,71216.70994741887
1990-08-20,200218.3367500376,70331.59124011702
1990-08-21,198505.428666581,68722.48164603446
1990-08-22,197146.35853474628,67837.25503798731
1990-08-23,192881.52510910243,65196.334726123474
1990-08-24,195123.466592068,66482.98521292473
1990-08-27,201295.8176014835,69018.63245890707
1990-08-28,201946.27463265293,69309.89085730878
1990-08-29,201368.9525459262,69112.42564701708
1990-08-30,199987.53596708743,68552.92178588342
1990-08-31,200989.3825751805,69007.10826009818
1990-09-04,201058.4851112304,69099.26427973073
1990-09-05,201290.49688699964,69227.62738923635
1990-09-06,199693.24099159724,68577.55002509839
1990-09-07,200297.2674018084,68868.84624032938
1990-09-10,200797.70801190395,69105.845497832
1990-09-11,199771.9898246102,68709.18409278899
1990-09-12,200041.27531805143,68855.65931043153
1990-09-13,198313.2275501,68114.97285345772
1990-09-14,197554.15072928,67790.6823727622
1990-09-17,197365.0200875838,67737.97918897764
1990-09-18,196610.1537022712,67395.56167210528
1990-09-19,196358.128476128,67306.62957462555
1990-09-20,194278.9955444596,65986.360678989
1990-09-21,193682.09885282515,65607.6580108727
1990-09-24,191791.24130351265,63780.25027603432
1990-09-25,192534.14216764303,64252.60101649739
1990-09-26,190630.4747866002,63384.87573560535
1990-09-27,187849.84747456253,61792.71023436429
1990-09-28,188848.63987168888,62391.82270323982
1990-10-01,192967.6902818539,64240.61548898757
1990-10-02,193596.9913658408,64550.03300684848
1990-10-03,191649.5852344524,63664.09860721074
1990-10-04,190995.08753800837,63375.81940813964
1990-10-05,190044.776581284,62924.51454860687
1990-10-08,190208.93650727224,63052.80586900671
1990-10-09,187722.8743416957,61424.09959146867
1990-10-10,186487.91794550145,60374.95488652411
1990-10-11,184940.4689319465,58981.59471322035
1990-10-12,184989.16573891445,59345.29383793338
1990-10-15,185617.70547663092,59690.893921170034
1990-10-16,184081.40802918217,58949.574527767385
1990-10-17,184515.57936512263,59204.60146364224
1990-10-18,187334.2240426688,60510.398701580016
1990-10-19,188777.1222336132,61127.81243811075
1990-10-22,190420.53985049733,61799.61064912089
1990-10-23,190333.49499956693,61801.08206842206
1990-10-24,190232.23932569163,61784.43424600498
1990-10-25,189559.22238629847,61550.3656842703
1990-10-26,187198.812383282,60591.51897186132
1990-10-29,185706.97307027495,59940.65946768103
1990-10-30,185223.81875222304,59760.88752805482
1990-10-31,185168.48702734904,59762.3104063293
1990-11-01,185638.9794495992,59908.70282841298
1990-11-02,188091.47741848347,60979.27917924019
1990-11-05,189951.0383544654,61759.95887098461
1990-11-06,189757.73157621856,61707.06539543536
1990-11-07,188048.8716917179,61038.00041091633
1990-11-08,187825.4623009752,60966.96311319957
1990-11-09,190324.83366663044,61983.32366041684
1990-11-12,195057.0602318764,63706.55844440445
1990-11-13,195729.71675985795,63961.81294286663
1990-11-14,197812.85532369144,64688.32098399774
1990-11-15,196485.18851659857,64254.86096303418
1990-11-16,194576.3601732178,63603.87210542236
1990-11-19,195453.77431137185,63931.656464528925
1990-11-20,193195.14174099357,63135.6145993647
1990-11-21,193388.3226417208,63227.7517886801
1990-11-23,193430.7251150132,63265.51387023929
1990-11-26,193328.76740156783,63248.89143116981
1990-11-27,195968.6154569888,64193.06004926528
1990-11-28,196445.23770493187,64375.87356966982
1990-11-29,196765.83448876307,64504.30560191489
1990-11-30,198509.2028853654,65104.1140350684
1990-12-03,199845.81467779784,65504.5164202698
1990-12-04,201373.73345290203,66013.72579309436
1990-12-05,205303.27023299292,67248.18005887001
1990-12-06,206092.9713926426,67503.6152399355
1990-12-07,205564.8559299129,67360.1725898909
1990-12-10,205506.54043130693,67361.77640352398
1990-12-11,203390.5101312973,66728.74709945527
1990-12-12,204756.205484859,67165.5222534925
1990-12-13,205354.85094151937,67366.58818648715
1990-12-14,203697.13014853583,66878.58081922635
1990-12-17,201796.66713062,66318.02030677926
1990-12-18,204386.0266602068,67135.65367264122
1990-12-19,204927.12364666132,67318.60182037752
1990-12-20,205523.1821590884,67519.68960125286
1990-12-21,206251.82929976267,67757.06631224419
1990-12-24,205475.85109755385,67541.04224874986
1990-12-26,205416.69213156667,67542.65036880338
1990-12-27,204584.5563758003,67308.47812321615
1990-12-28,204576.4194581806,67328.21937086279
1990-12-31,206088.59323106008,67801.40572341467
1991-01-02,205149.8001007292,67512.80977670153
1991-01-03,202320.0444561541,66661.88896105351
1991-01-04,202097.0145429216,66609.06049461504
1991-01-07,198108.36492128452,65340.865901854326
1991-01-08,197401.250438784,65124.73747783688
1991-01-09,196509.53228423244,64854.17913585855
1991-01-10,198879.6081074508,65653.92745741238
1991-01-11,198700.57457705808,65637.34808308803
1991-01-14,195398.3776635278,64550.3976051551
1991-01-15,196132.1171252262,64824.069425875336
1991-01-16,200501.42507455868,66258.89510793133
1991-01-17,206760.4223989876,68183.6453376354
1991-01-18,207441.6001109921,68402.99416857364
1991-01-21,209025.54566043988,68894.51384379232
1991-01-22,208540.19427756115,68769.1407599745
1991-01-23,211584.76347427897,69659.87672202643
1991-01-24,216359.1051878348,71004.2877540998
1991-01-25,218310.54849664203,71550.35060405731
1991-01-28,219951.22368351292,72005.70846242328
1991-01-29,222484.27963028097,72696.997024776
1991-01-30,227932.41697264463,74132.34204454518
1991-01-31,231953.3556137005,75168.51408828789
1991-02-01,234473.32999163616,75805.47955492821
1991-02-04,239637.43139548053,77095.80979657127
1991-02-05,245130.98958561584,78440.65598338476
1991-02-06,250425.96889538388,79712.96456292695
1991-02-07,247138.0137133848,78952.5778483101
1991-02-08,248477.1018791187,79281.15577814479
1991-02-11,254062.49475492627,80608.02947103858
1991-02-12,253943.8031699749,80591.79672868557
1991-02-13,257037.96137886625,81319.76780376957
1991-02-14,254073.70741642464,80650.08761919299
1991-02-15,257482.4321738153,81450.70775644951
1991-02-19,258706.5996163989,81743.08418921856
1991-02-20,255251.7694393915,80964.45245245758
1991-02-21,255525.8580493944,81038.99292821818
1991-02-22,257531.0711637211,81512.9248454266
1991-02-25,259153.1669431388,81896.10758857377
1991-02-26,256409.61433624948,81280.79688366163
1991-02-27,258814.8812262575,81845.5386608882
1991-02-28,260601.94781019725,82265.0699787727
1991-03-01,263438.37951715186,82920.64762929146
1991-03-04,266941.8018961124,83721.50595431295
1991-03-05,276664.0414229146,85902.3283370639
1991-03-06,277204.89554311935,86031.47161440802
1991-03-07,278781.9213026942,86385.78099854547
1991-03-08,278210.24277522834,86273.44030642451
1991-03-11,271505.7129326832,84830.06944213831
1991-03-12,266737.42210671504,83787.94298785366
1991-03-13,272200.73535040545,85021.15198025598
1991-03-14,271837.5246338576,84952.35545402378
1991-03-15,270561.4520386853,84681.97271036882
1991-03-18,270503.4447602514,84680.35324177747
1991-03-19,267626.7945913263,84053.99252271299
1991-03-20,270253.033800417,84651.6961360379
1991-03-21,268991.21718738944,84383.09824842672
1991-03-22,268582.76966119825,84303.37378440666
1991-03-25,272079.2279601338,85093.65276953831
1991-03-26,280331.26257607155,86926.55138254957
1991-03-27,283479.8143079847,87618.8436610932
1991-03-28,283376.2820121086,87608.21352564014
1991-04-01,282115.596336884,87348.72770718994
1991-04-02,290795.8354153461,89229.0843131463
1991-04-03,294067.1485225123,89930.57727530024
1991-04-04,296208.9083276151,90390.50419162802
1991-04-05,294611.4718276042,90069.29484006295
1991-04-08,294444.80761470326,90046.00313329346
1991-04-09,291630.58754075353,89468.61117659681
1991-04-10,290120.464680189,89161.8939556002
1991-04-11,297422.0495533279,90717.3893611967
1991-04-12,299394.5557461135,91139.24237342329
1991-04-15,298664.0292760144,90999.69452417908
1991-04-16,303794.8793695137,92075.67424127788
1991-04-17,307787.7150967597,92906.41086999296
1991-04-18,303548.44708854595,92056.43678614356
1991-04-19,298695.1385305219,91071.96052678672
1991-04-22,292688.47937524505,89836.67439688758
1991-04-23,294111.13435128826,90147.72695407858
1991-04-24,296118.2843435869,90580.55472987665
1991-04-25,293968.38550711743,90142.93579861746
1991-04-26,292720.98092397745,89892.48191267686
1991-04-29,286724.9410999864,88640.65912263103
1991-04-30,284114.62756020203,88093.92428283245
1991-05-01,286717.01232611254,88664.87472895015
1991-05-02,289462.67209101445,89263.11304396568
1991-05-03,290249.82406131085,89441.53654149972
1991-05-06,289675.868854054,89330.97901544429
1991-05-07,289658.9765545976,89338.5584955303
1991-05-08,290471.85702249606,89522.44906100573
1991-05-09,294971.11543425376,90487.94754107024
1991-05-10,291126.0373577493,89692.12556779345
1991-05-13,291520.7186009166,89786.96329861363
1991-05-14,287064.2859734551,88854.75092582786
1991-05-15,277925.64937235194,86909.94387319486
1991-05-16,280949.03913277294,87582.81702738945
1991-05-17,280582.4099627089,87514.0056192796
1991-05-20,279472.6475914342,87283.38784599569
1991-05-21,282348.1272520913,87921.77481918331
1991-05-22,285402.81729402527,88594.73577054121
1991-05-23,287313.40341477783,89016.82838177124
1991-05-24,289877.4365442076,89577.12248632406
1991-05-28,293677.6694147802,90397.44400209868
1991-05-29,295253.8283566686,90741.42079433978
1991-05-30,298789.1976628012,91496.35321197858
1991-05-31,301289.1696530852,92029.47982039757
1991-06-03,302110.4353824482,92211.69332061354
1991-06-04,302195.6566330848,92241.16391307484
1991-06-05,300349.7253518892,91870.57893849631
1991-06-06,298328.4264841422,91461.78375097296
1991-06-07,294455.45829675,90663.80376284606
1991-06-10,292092.1533231004,90176.7622617862
1991-06-11,292708.1258052286,90318.94182805928
1991-06-12,287883.7208981576,89308.09003902404
1991-06-13,287917.13516782195,89326.58975826518
1991-06-14,291207.6867221105,90043.48799737879
1991-06-17,290522.86666541087,89909.22165503605
1991-06-18,288149.9170475383,89414.8152573004
1991-06-19,282822.0290122585,88283.77368259552
1991-06-20,283215.6866838148,88380.46379323011
1991-06-21,283123.6227416393,88371.65467103243
1991-06-24,274211.92545794544,86447.41672760375
1991-06-25,272592.21587935346,86098.39128116122
1991-06-26,272373.6727216985,86060.42063928567
1991-06-27,274908.6183161066,86637.32226329726
1991-06-28,274606.54665532685,86581.17504853278
1991-07-01,278982.1481881933,87563.8028741687
1991-07-02,276847.13946999464,87105.60991085286
1991-07-03,273134.9760284327,86296.26675865741
1991-07-05,272876.0806134198,86249.19494082755
1991-07-08,277286.54135218455,87244.65111227868
1991-07-09,280649.71420684864,87998.16384741971
1991-07-10,283541.8632709545,88642.54132108187
1991-07-11,284504.58686674794,88862.99334752701
1991-07-12,288102.0583648216,89654.8076599339
1991-07-15,291002.6170601303,90290.17426233772
1991-07-16,288754.6195187967,89821.03033134741
1991-07-17,288559.80203111185,89790.41542773141
1991-07-18,291377.49845987034,90407.62624302536
1991-07-19,291973.25429813925,90546.26375190832
1991-07-22,289746.8683015426,90082.54036735254
1991-07-23,285174.8567378646,89112.866677934
1991-07-24,283262.941303703,88709.1475986342
1991-07-25,285609.08967971953,89231.7694575475
1991-07-26,287590.3293538287,89672.5186700249
1991-07-29,288104.77661191847,89794.77833252121
1991-07-30,292215.98161692114,90692.40382618984
1991-07-31,295386.0685644156,91380.7616986493
1991-08-01,297154.9362046457,91766.99460842116
1991-08-02,298422.0453774878,92045.85835431464
1991-08-05,295733.9031980657,91491.04060131118
1991-08-06,297915.64531946136,91964.6864174865
1991-08-07,299822.91646974446,92378.27406917728
1991-08-08,301452.00428246235,92731.81595231532
1991-08-09,300468.6118817691,92537.4123308343
1991-08-12,301891.2686702701,92847.2791415615
1991-08-13,305676.8920021925,93650.52958518673
1991-08-14,308510.4982635199,94249.90311971982
1991-08-15,306690.0096650402,93886.20057957376
1991-08-16,303830.8686911554,93305.82111882402
1991-08-19,290830.2221494712,90607.94061964184
1991-08-20,294525.7033960632,91413.04500777062
1991-08-21,308089.22643896483,94313.92512336987
1991-08-22,308334.32103350887,94376.26144896954
1991-08-23,310720.4733504413,94881.073444695
1991-08-26,310957.6814717507,94941.60342443638
1991-08-27,311239.22671707533,95011.2388464641
1991-08-28,315216.673287933,95840.23592387488
1991-08-29,315258.8636412201,95860.73504105434
1991-08-30,314577.1027491776,95733.71554110528
1991-09-03,310275.8446555688,94867.307312004
1991-09-04,307588.87051321,94325.03372544328
1991-09-05,306675.55199060164,94146.97977326786
1991-09-06,306641.01714910136,94151.04441798312
1991-09-09,307588.2005342157,94359.09556402174
1991-09-10,301581.40223480377,93124.63856657132
1991-09-11,304554.2622369424,93760.70569876904
1991-09-12,310066.3456296952,94923.19768575866
1991-09-13,306121.6170654516,94120.36324110784
1991-09-16,305177.42282012355,93934.98111094836
1991-09-17,304689.32727878616,93844.315551422
1991-09-18,307593.00266708253,94462.2578718524
1991-09-19,311163.71325732296,95215.03064568657
1991-09-20,315114.89996478474,96040.71170251972
1991-09-23,312841.37402193097,95587.56148834457
1991-09-24,314375.3260828436,95914.110429365
1991-09-25,315531.41226672335,96162.34841469978
1991-09-26,314701.3835264982,96004.311870038
1991-09-27,312466.7130160001,95558.40108855898
1991-09-30,314547.81058322673,95997.95226502224
1991-10-01,315954.92465078423,96297.22610524464
1991-10-02,313967.0879546086,95902.31308428862
1991-10-03,308755.1488227931,94844.13602689716
1991-10-04,308617.0221731122,94826.3533655875
1991-10-07,304889.2125846624,94063.29249063444
1991-10-08,305762.3619053139,94256.86356619193
1991-10-09,302722.0202625592,93632.24679939066
1991-10-10,304526.1627362486,94022.62962689163
1991-10-11,306663.7911338638,94591.6182695968
1991-10-14,312516.38878900785,95798.47352553815
1991-10-15,320279.14225552534,97340.72003161794
1991-10-16,326893.88226115494,98587.79773518749
1991-10-17,321973.3478616071,97739.02788158618
1991-10-18,324408.28450945514,98220.69210985836
1991-10-21,322345.12765575445,97869.44306767256
1991-10-22,322408.04754123784,97904.57979990864
1991-10-23,320378.4025448602,97547.83292211924
1991-10-24,314186.6158191481,96379.95641211534
1991-10-25,310553.0799403434,95722.4025269178
1991-10-28,314322.5687176194,96504.84814468194
1991-10-29,319080.62789171,97436.81907123912
1991-10-30,325708.9737835225,98680.54605593032
1991-10-31,327269.302911553,98985.50228402206
1991-11-01,325345.62094846065,98614.14535621348
1991-11-04,321797.49192509043,97991.18911210318
1991-11-05,322980.9080120524,98234.17170046624
1991-11-06,323432.0343563256,98356.83263581176
1991-11-07,329168.8447689733,99416.62692404805
1991-11-08,331831.1106452465,99929.49377908467
1991-11-11,334148.1478679859,100411.39255424416
1991-11-12,339333.80915234133,101319.96197892696
1991-11-13,339716.3711866377,101411.71677290168
1991-11-14,338151.7523212625,101171.62791078788
1991-11-15,314620.9937056484,96879.83183153009
1991-11-18,317771.88991507,97509.41714014212
1991-11-19,307268.07508560835,95458.44642231094
1991-11-20,309540.1018947688,95943.9699114713
1991-11-21,313308.62877816666,96713.99972092478
1991-11-22,309652.06453714095,96010.54810370758
1991-11-25,306231.5437630892,95359.94612196152
1991-11-26,305539.54263270344,95243.66876079954
1991-11-27,305909.9247459821,95346.2537035648
1991-11-29,306754.95812556567,95552.7920582196
1991-12-02,313485.16356968414,96833.59383240326
1991-12-03,315629.1316490827,97279.12111900865
1991-12-04,317198.9263913179,97635.28609601018
1991-12-05,315894.78123175784,97409.61025819536
1991-12-06,317949.26894646167,97825.98073077331
1991-12-09,316925.54445684183,97655.0190798912
1991-12-10,315679.9727631127,97453.04206149049
1991-12-11,313113.0473677409,96982.90658096624
1991-12-12,317175.4549167426,97784.22554029529
1991-12-13,321801.2944720248,98676.7956687394
1991-12-16,324466.7229499235,99195.41611413968
1991-12-17,320304.8155862722,98462.57037475788
1991-12-18,320331.3896343182,98490.45891634164
1991-12-19,315088.194081884,97524.02786329814
1991-12-20,316153.87710424827,97750.75755470151
1991-12-23,324084.2252837842,99238.25104277476
1991-12-24,329757.17070941004,100273.31437417932
1991-12-26,339947.8139470904,102052.87103688346
1991-12-27,346841.97511873225,103224.91003174326
1991-12-30,362612.9346146757,105789.2376523177
1991-12-31,370206.6786513277,106994.2642783576
1992-01-02,370322.72546776186,107016.88168824233
1992-01-03,377607.1715554709,108150.82362007904
1992-01-06,383770.8385424806,109111.45449156684
1992-01-07,389063.9748389246,109915.18000390715
1992-01-08,398965.1785759905,111383.24083449358
1992-01-09,410897.9201417704,113115.98675891638
1992-01-10,405535.40745409176,112370.4179876211
1992-01-13,407864.8634232221,112725.33332984745
1992-01-14,418249.8928701373,114210.01967716006
1992-01-15,424762.0245843442,115138.10154626312
1992-01-16,420006.9451102788,114505.6722946854
1992-01-17,419278.46286194137,114418.95167330642
1992-01-20,409423.762675465,113058.18187619936
1992-01-21,390776.047133692,110412.29724153942
1992-01-22,410566.0771209077,113300.86550417393
1992-01-23,413261.22766204615,113701.50581939974
1992-01-24,415535.2066990256,114036.4507051912
1992-01-27,410661.4362657588,113367.37660942372
1992-01-28,410943.4209291445,113423.013108416
1992-01-29,404391.9552858959,112516.56589932051
1992-01-30,410784.2390931933,113443.02275456084
1992-01-31,409193.1187567025,113233.94841018852
1992-02-03,413245.903822094,113824.52595407628
1992-02-04,423017.1872848906,115209.35194537014
1992-02-05,430819.4637028887,116302.10525630336
1992-02-06,431662.9139041984,116432.68711936986
1992-02-07,427941.13924050936,115938.81763640045
1992-02-10,426749.5963668633,115791.84869189611
1992-02-11,425655.9223916628,115655.828205278
1992-02-12,440950.28992019605,117767.65467587384
1992-02-13,432981.5948137773,116707.6778096657
1992-02-14,429315.15077987,116222.88416968953
1992-02-18,415898.4021185414,114395.82629006747
1992-02-19,410578.37259124,113668.06465551042
1992-02-20,423283.8266634975,115464.156869864
1992-02-21,419921.32909621566,115013.98720095542
1992-02-24,413501.7825398741,114136.42668409116
1992-02-25,408814.945211909,113494.43526118016
1992-02-26,423022.6537627047,115506.21175943488
1992-02-27,424989.60912115977,115792.0631270169
1992-02-28,424267.8436345148,115707.13967226676
1992-03-02,426838.3770282465,116075.20675793113
1992-03-03,425101.1558498976,115855.13010188572
1992-03-04,419767.801811701,115134.53205622376
1992-03-05,408748.53326658433,113617.4647214808
1992-03-06,400880.2238491686,112520.48268878074
1992-03-09,400606.6355644162,112499.4127230104
1992-03-10,410324.0068442717,113897.78669619786
1992-03-11,402028.7525439148,112745.91794844318
1992-03-12,400382.62388856633,112525.71357350254
1992-03-13,403763.97824139136,113021.67241796471
1992-03-16,402808.8291699938,112900.1289689001
1992-03-17,409593.2553580677,113876.63267142988
1992-03-18,411684.585516009,114184.46383061196
1992-03-19,412935.7713188676,114373.55301239864
1992-03-20,410662.6159493544,114069.3129284149
1992-03-23,407391.0409009722,113624.35923541324
1992-03-24,403207.78246197785,113051.47398857457
1992-03-25,404159.1966635086,113200.3475618023
1992-03-26,398818.5832341213,112457.49418999466
1992-03-27,385046.107425106,110499.37627942085
1992-03-30,381680.75259308994,110026.87914923223
1992-03-31,383718.3033419149,110340.17207313213
1992-04-01,381558.7381121161,110035.777216789
1992-04-02,371219.3065347348,108526.99851117122
1992-04-03,366495.6204581915,107833.26442079246
1992-04-06,374047.1024672481,108983.59118339876
1992-04-07,356089.3211211332,106303.1318469268
1992-04-08,346648.6555444419,104856.2670963096
1992-04-09,361849.9858148556,107247.67769661178
1992-04-10,358767.6352381725,106791.44515674554
1992-04-13,363342.38318407536,107508.6910274422
1992-04-14,371301.154624373,108728.63572005318
1992-04-15,377615.1751180493,109685.4232019718
1992-04-16,367397.4877352713,108185.41386417032
1992-04-20,349733.60125373903,105517.22152444636
1992-04-21,347144.0722121785,105126.69053088748
1992-04-22,350759.6102321824,105710.53797479384
1992-04-23,348124.0987939325,105314.51416234036
1992-04-24,344368.5904879321,104739.30957103234
1992-04-27,337421.9498685982,103653.9851886058
1992-04-28,329886.0930776562,102447.94550177052
1992-04-29,340574.1167884502,104207.42652741067
1992-04-30,350565.55767044134,105807.92128313144
1992-05-01,349841.1752780331,105711.70900394682
1992-05-04,356114.03365925566,106701.59811337244
1992-05-05,361436.41248961166,107532.46467840234
1992-05-06,362911.135339078,107770.9059331167
1992-05-07,360173.5828279897,107371.17566282173
1992-05-08,358408.4872485075,107117.72741750968
1992-05-11,359972.7742695303,107370.80836588104
1992-05-12,356082.4780762268,106793.6573813778
1992-05-13,354079.682073211,106507.2491364126
1992-05-14,346978.4688794247,105427.12234702206
1992-05-15,344522.472015888,105058.36627281732
1992-05-18,346895.1432505281,105444.94652212222
1992-05-19,348598.6897515282,105725.45120866172
1992-05-20,351161.2420915565,106137.6631153956
