date,2x cash 2x (strategia),2x + put (hold),3x cash 2x,Nasdaq 1x TR,2x nudo
1985-03-12,76667.30272306812,38522.19108620428,111863.67905161619,49289.75822163978,67495.39255572415
1985-03-13,75218.27625841915,37666.04141910668,108836.25609345242,48730.426004767745,65936.67468731917
1985-03-14,74889.36567177219,37469.43815596959,108146.64067046632,48608.96982036617,65581.74843459578
1985-03-15,75089.22658830808,37582.02937046259,108542.28160632905,48697.710906196524,65795.09942312985
1985-03-18,74672.72014442548,37332.87394081737,107673.97080380384,48541.21698489829,65346.036483126474
1985-03-19,75442.72972382778,37783.93157078307,109234.24780144995,48857.6870410582,66172.08974900964
1985-03-20,75378.356376668,37742.89775439806,109087.88662738526,48841.3312550877,66101.44816380047
1985-03-21,75446.42003881454,37778.96557322012,109213.81346246842,48877.53310693426,66173.12930364214
1985-03-22,75382.06555285265,37737.70497978879,109067.53519907477,48861.17695938746,66102.50361896318
1985-03-25,74215.02742666623,37048.73720110844,106655.97279248392,48406.83884674032,64846.87886093014
1985-03-26,74151.57889645884,37008.20403687259,106513.37551448648,48390.476000399714,64777.22870743448
1985-03-27,74742.89359379237,37352.34231054618,107701.88817592604,48636.9082706452,65411.21251314765
1985-03-28,74986.05814642829,37492.792345921735,108184.7931809731,48743.190359910775,65671.05290487233
1985-03-29,75405.34470451894,37737.725424107615,109028.86554478978,48919.560071735556,66120.1559233825
1985-04-01,75870.72922924324,38015.936372097225,109970.70730095223,49113.455193513415,66618.79352121764
1985-04-02,75585.75734129224,37843.92666554927,109370.08305327769,49009.49835621264,66311.0780770325
1985-04-03,74772.04502074565,37360.62506763974,107684.50229782883,48695.263066042535,65435.16451990127
1985-04-04,74533.72096561859,37213.99021190581,107184.92531068076,48608.809551311286,65177.57820864496
1985-04-08,74121.03619731078,36966.47868002513,106331.38735592952,48452.26094546936,64732.618952669385
1985-04-09,74145.62017439127,36977.22419457532,106368.29935667495,48470.93906195483,64757.558891145134
1985-04-10,75085.2095868144,37530.46128231443,108261.96689357705,48857.614375800404,65765.78354571908
1985-04-11,75636.62616674541,37854.05914623771,109376.03229522938,49086.59614616086,66356.86786325675
1985-04-12,75837.5802654817,37970.71323717424,109775.16691608466,49175.38821465578,66571.33712220767
1985-04-15,76038.78554154103,38087.34782815807,110175.35309026027,49264.18447980004,66786.07605528687
1985-04-16,76549.75988645517,38389.72111009994,111213.96529717048,49475.66023998146,67333.69924992822
1985-04-17,76973.86484455228,38640.23202975569,112076.93711819779,49652.09739724573,67787.97054816998
1985-04-18,76864.85823100955,38572.5916382418,111836.94267130569,49618.23013451586,67669.34859216247
1985-04-19,76711.47949169435,38478.418068530686,111505.29313907977,49566.82806190017,67503.04325131401
1985-04-22,76247.37951843452,38198.14671487324,110531.2899977861,49392.736547664565,67002.83008545279
1985-04-23,76581.69695787765,38395.59849049452,111206.60285704744,49534.13646640037,67360.61317952022
1985-04-24,76783.69153019121,38514.08791852909,111610.14775727999,49622.95586368859,67576.19914492617
1985-04-25,77163.63298892918,38738.76723113891,112382.3963104872,49781.89206571076,67983.0104876393
1985-04-26,77188.17703953438,38751.06630197083,112419.35059211313,49800.60725396478,68007.90403710044
1985-04-29,76277.12906079624,38203.40735625052,110515.03050992904,49451.20793389467,67027.39026098211
1985-04-30,75594.11276905093,37791.30188874893,109094.76200030469,49189.4402521648,66291.92405931323
1985-05-01,75135.67913796636,37517.26962958735,108143.12420992373,49015.3105056422,65797.7990346921
1985-05-02,74854.29922060159,37346.92838505549,107556.43582682646,48911.293399408714,65493.93956552372
1985-05-03,75403.74977767772,37671.50223511016,108661.68995968207,49140.3578979473,66082.90812316856
1985-05-06,75209.5640949506,37552.98172117305,108252.04264160199,49071.403596492775,65872.74914676996
1985-05-07,75628.95249029525,37800.997233215196,109094.73951080609,49247.889593350636,66321.9498331484
1985-05-08,75698.09074477661,37839.89571420236,109223.30859455952,49284.12866020396,66394.76408988379
1985-05-09,76646.40689957277,38406.77088546908,111151.81162614099,49671.015995356654,67412.3615498966
1985-05-10,78487.34696024934,39514.04242497625,114935.32298510794,50408.58721079816,69389.19157795211
1985-05-13,78737.18094313938,39662.48283362115,115443.99546271186,50514.989015241925,69656.18488252474
1985-05-14,78537.4299408373,39539.97050244699,115011.55051984527,50446.05747033002,69440.04441194439
1985-05-15,78877.09155876866,39743.30525482998,115708.12666971768,50587.530476798674,69803.56811741414
1985-05-16,79442.67482205768,40082.809654874065,116880.03539562084,50816.68354526332,70409.87190132862
1985-05-17,80281.83358352364,40589.383534752225,118632.68937799185,51151.06442366627,71310.16561177207
1985-05-20,81535.4996810959,41348.71272050421,121274.06482907715,51643.274249896356,72655.89761199284
1985-05-21,81239.33084613601,41166.83233976402,120626.07296904747,51539.28728203612,72336.14374286172
1985-05-22,80806.49676954557,40902.40679534495,119688.213252015,51382.68846390787,71869.5263387093
1985-05-23,80420.859602999,40665.03689204834,118853.9540976813,51243.61997203367,71453.62759490148
1985-05-24,80355.03840662676,40623.55992355914,118700.01201421654,51227.301815412575,71381.40977642823
1985-05-28,79788.97814143675,40277.75812310194,117486.89821059676,51018.068290797324,70771.62422246391
1985-05-29,79633.04891224552,40181.52237823652,117143.92975124915,50966.67111936215,70602.57409261842
1985-05-30,79224.78734748522,39975.7316240888,116240.52972721614,50845.11347875133,70239.40199837189
1985-05-31,79468.56081781046,40207.698755033,116905.64085050709,51004.17262019031,70652.60671389804
1985-06-03,79530.88255897645,40140.517074499905,116887.88848876515,50970.31169219248,70533.61923862562
1985-06-04,79637.97988724733,40237.265915389726,117165.3110001692,51041.68292125073,70706.0141787565
1985-06-05,79891.98277918059,40444.06380225657,117812.59556793189,51183.21683608074,71072.94075773109
1985-06-06,79891.99981656045,40458.6182849625,117818.10673577472,51201.977068388864,71099.71483451549
1985-06-07,79526.93726833347,40197.70184374038,116899.61198328144,51045.32885299865,70639.33110973635
1985-06-10,79348.0629042897,40101.96655494451,116489.1928860272,50993.922308885514,70471.88043888591
1985-06-11,79229.70636571174,40034.10585873608,116206.53438571142,50960.050772156756,70353.149197899
1985-06-12,78906.9137578392,39802.13042835491,115396.6633751073,50820.92875886145,69943.9477470679
1985-06-13,77899.59683658746,39025.4028174644,112836.86958851873,50330.94262948093,68570.3047442123
1985-06-14,78236.91091932017,39309.72949022448,113696.46057783293,50525.115350074644,69074.94719005427
1985-06-17,77991.66770343292,39134.340029155836,113086.31301462876,50421.05660126546,68765.80646290754
1985-06-18,78120.01678146185,39256.79662318013,113424.1510170409,50509.976409627816,68983.84502730238
1985-06-19,78185.19404441575,39325.37253548125,113597.51328207056,50563.81507573252,69106.32267436972
1985-06-20,77869.17593398668,39095.723713939944,112810.7955541866,50424.65819816536,68701.32111744808
1985-06-21,78273.73445082032,39434.49916373628,113841.28663549955,50653.94848725846,69301.63479811422
1985-06-24,78698.56579010919,39775.069767644796,114909.08987864038,50883.24428742587,69904.35619995638
1985-06-25,79492.69036094565,40390.34680078862,116898.73556728498,51288.01041644129,70991.59645100696
1985-06-26,79856.60492580228,40680.2774430542,117821.77490582477,51482.242599065255,71504.00142555287
1985-06-27,80564.01925263519,41192.71991895149,119565.6223789442,51816.8560584653,72408.01438949362
1985-06-28,80881.84541537122,41430.16380234549,120356.35083029185,51976.01880579988,72827.03461242402
1985-07-01,80826.09846252864,41499.885884577525,120358.47594632475,52029.89701380553,72951.05590504775
1985-07-02,80953.24913257176,41598.02934380462,120670.13098182545,52101.32685372798,73124.35003002304
1985-07-03,81079.53656949321,41696.27378363314,120981.0078496596,52172.76006332446,73297.79000712425
1985-07-05,81581.92003663002,42046.672050372945,122210.91694827285,52402.14067142306,73915.16846234803
1985-07-08,81209.78244087499,41807.98932832928,121296.29047374208,52262.990916147435,73495.25044046235
1985-07-09,80919.6050519705,41626.12092927297,120588.03055543311,52158.94138495082,73175.39872222923
1985-07-10,81417.08106677856,41976.10235704253,121808.13141144082,52388.3326060607,73791.9465381714
1985-07-11,82240.78252457312,42524.26885637991,123802.96135847922,52740.59055103891,74756.9766551889
1985-07-12,83044.62441544501,43047.70562833143,125745.87978523827,53075.313168383545,75678.2017211897
1985-07-15,83270.47042310645,43204.4013984584,126297.03293030025,53181.88610074003,75954.09987709131
1985-07-16,84239.05224555409,43817.40103148641,128634.59584704477,53569.29358567643,77032.5655842851
1985-07-17,85415.53100498952,44549.41919626908,131479.67259193579,54026.921764274135,78320.18249279931
1985-07-18,84946.94780854137,44274.56120315526,130336.46909686104,53870.235729164175,77836.905234932
1985-07-19,85324.58815525146,44519.78657559337,131257.80732343902,54029.49451649182,78268.31191811846
1985-07-22,84794.27787939018,44216.16288975899,129979.21318702852,53855.24650593486,77734.49502034199
1985-07-23,84467.99129562613,44028.958758755,129187.71785784778,53751.20988725562,77405.3824864215
1985-07-24,83286.22823099361,43296.04711782677,126291.56066167542,53313.63265849957,76116.44237724075
1985-07-25,83560.2893839645,43481.50423349329,126957.91765898121,53437.78173159206,76442.75908405973
1985-07-26,83600.80126203982,43524.52103466184,127064.89362269583,53474.16644106,76518.5537331023
1985-07-29,81920.48352551537,42453.54012819368,122939.33333819798,52825.882627527426,74634.90759237949
1985-07-30,81751.25218787976,42355.16611929707,122527.97646438109,52774.47464964025,74462.01165704237
1985-07-31,81976.01746047534,42538.51301356298,123110.10328219218,52898.62261913281,74784.77551139891
1985-08-01,83062.03166498596,43286.71861674607,125793.67206476918,53373.91773110129,76100.91319430218
1985-08-02,83098.4222572541,43414.8983000857,126022.87618044973,53462.97458756615,76326.6331439114
1985-08-05,81935.95982554439,42716.56915907046,123235.55221151347,53042.86553622856,75098.77274786653
1985-08-06,81048.03465444091,42165.53381025032,121095.51739779094,52710.52661209588,74129.84925382832
1985-08-07,80133.52741062224,41590.183280221805,118897.04936857903,52360.61224109843,73118.13526235965
1985-08-08,80299.54571854632,41716.10831058581,119303.31428295691,52449.65337253957,73339.68622627968
1985-08-09,80426.66716884045,41814.26951810071,119613.3278188909,52521.1383317091,73512.38790106402
1985-08-12,80036.0079588118,41577.07574834019,118681.58079214921,52381.907820296256,73095.3582624445
1985-08-13,79438.54867261158,41201.299957689254,117251.96705917463,52154.87527835504,72434.62089443274
1985-08-14,79656.33437449929,41354.36834215319,117769.79750537925,52261.48151731224,72703.86273030148
1985-08-15,79619.3228286446,41340.96202471143,117679.50626138334,52262.72583830075,72680.34937787085
1985-08-16,79113.62699563245,41022.01535700479,116470.18005054718,52070.793723091214,72119.55313075251
1985-08-19,78698.1921981943,40759.73847505494,115477.93327890552,51913.9782036045,71658.40644026983
1985-08-20,78969.82319597887,40967.07171674744,116146.05869427168,52055.710015216806,72023.09215724164
1985-08-21,79494.1235905214,41313.10446324912,117379.8388501168,52285.26717501419,72631.58939648555
1985-08-22,79113.76806867792,41077.71040717522,116473.39525974645,52146.00427127426,72217.72925317938
1985-08-23,78990.89762733041,41009.07321426351,116180.49172960629,52112.12207639571,72097.08633366106
1985-08-26,78774.91167866849,40885.21882393411,115674.46133722841,52043.102914542076,71879.36009652833
1985-08-27,78608.20848489851,40789.1964902938,115280.21508967681,51991.65119491356,71710.56543055383
1985-08-28,79000.11420646071,41051.55650281754,116200.2251413009,52168.53656162366,72171.90417058696
1985-08-29,79092.65929339587,41121.18472171507,116416.02625941653,52222.472016928376,72294.35875422531
1985-08-30,79229.90109774376,41218.521434589056,116736.1993127784,52293.98202407792,72465.52550077639
1985-09-03,78678.37231346269,40900.551541528526,115465.20097881324,52102.000054578675,71906.50926466183
1985-09-04,78213.89051177991,40611.5039558191,114367.56592666644,51927.5763876194,71398.32478399272
1985-09-05,78043.48336428897,40515.89138486358,113970.27648434303,51876.109025681544,71230.24597662162
1985-09-06,78388.9680555052,40749.69780068617,114778.75011666033,52035.453776822746,71641.34816151079
1985-09-09,78304.04523473774,40708.95998687606,114581.53726771355,52019.123969532535,71569.74499963345
1985-09-10,77591.3038508796,40255.82852557919,112898.69863172325,51739.27196240264,70773.07303229922
1985-09-11,76310.8308114304,39395.349084654,109846.17538814078,51195.878862139645,69260.165586865
1985-09-12,75681.44847605024,38977.02297118184,108363.2395200099,50933.56376942053,68524.66878759576
1985-09-13,74632.72342210868,38238.449786155004,105865.83634292117,50460.40706162145,67226.0445493602
1985-09-16,73962.9275846614,37746.80776605888,104259.76220965483,50145.34926308824,66361.57460607743
1985-09-17,72562.96681076493,36597.51854335288,100800.13865461187,49391.02675177385,64340.382349276595
1985-09-18,72486.91611773067,36559.551382094476,100630.82748896864,49374.631031600795,64273.74242027253
1985-09-19,73291.82173058309,37223.97081559336,102558.0784564482,49832.65481037063,65442.314590077665
1985-09-20,73518.73838394348,37421.819681681205,103109.69385237493,49974.4108179542,65790.30124366292
1985-09-23,74053.92081013117,37856.95931284102,104397.49224885752,50274.324701239144,66555.49986358017
1985-09-24,73335.56583652894,37315.46228033144,102672.91766038722,49924.075895417445,65603.40137278424
1985-09-25,72568.90887761014,36699.268135790066,100805.65057643659,49521.0889699816,64519.907615825265
1985-09-26,72051.52348590657,36270.71095235026,99540.63961009968,49241.10219266545,63766.340586945036
1985-09-30,72039.44932052933,36284.77937509234,99524.73840363552,49259.84386406269,63791.17089595671
1985-10-01,72412.68331510891,36661.131375632576,100480.98661307302,49524.62631083081,64453.057543552684
1985-10-02,72169.14753600574,36493.02607714223,99917.07965907853,49420.363424681345,64157.53058826751
1985-10-03,72180.11700462596,36532.96016409096,99964.1432617141,49456.68649879907,64227.80622501497
1985-10-04,71866.82844830366,36287.33883592267,99211.41728692062,49299.688072519224,63795.96868334765
1985-10-07,71205.85184300157,35706.33408011645,97576.20892967386,48914.19550897493,62774.38178418521
1985-10-08,70814.03589305753,35361.11486680508,96611.72764678205,48686.87339227616,62167.39538090055
1985-10-09,71127.1014204496,35681.35645262653,97399.87441907194,48916.524809640454,62730.582828787345
1985-10-10,71396.24294166718,35951.69190139122,98074.5425740137,49111.03651795663,63205.96763262491
1985-10-11,72087.61224079112,36557.50594119474,99741.45513981394,49534.06048285211,64271.15525837569
1985-10-14,72869.00651196203,37194.15910138192,101594.24003766697,49974.6832881382,65390.50792239573
1985-10-15,73060.03454133675,37365.148079263636,102058.98784634011,50098.922369591615,65691.1393190162
1985-10-16,73623.26477106004,37798.68285528583,103379.301038986,50398.95302419034,66453.34875381482
1985-10-17,74173.73496100659,38208.2009475528,104661.54265032572,50681.41247244746,67173.32679123212
1985-10-18,74146.53898551305,38222.21307125548,104623.33038540858,50700.19964723849,67197.96462815446
1985-10-21,73841.10304278658,38024.17477028018,103919.02342846488,50578.351274198125,66849.79677447681
1985-10-22,74098.69688532378,38223.2022870243,104521.72927722406,50720.1952908727,67199.70728893844
1985-10-23,74557.99708677805,38555.171970938885,105583.80368569265,50949.9493087993,67783.34097794918
1985-10-24,74831.54075518853,38755.43434421416,106216.40769909744,51091.81421126874,68135.42062957835
1985-10-25,74352.91852592025,38449.36057365006,105118.52952981816,50899.63320784064,67597.31639768704
1985-10-28,74187.21543293832,38357.103501193575,104746.96514782522,50848.101516204675,67435.1207837302
1985-10-29,74892.59269109557,38848.56000983952,106366.02508803595,51183.375388783155,68299.14465323991
1985-10-30,75336.64504555947,39156.142558142994,107384.70952106037,51395.58377600638,68839.90172310313
1985-10-31,75378.0884871793,39196.9258522491,107481.09194981016,51431.97595308813,68911.6023714977
1985-11-01,75994.73410858048,39612.83841750313,108894.450062453,51714.53890151956,69642.81288173694
1985-11-04,75998.3459349152,39626.731312040945,108901.37249564458,51733.355271208384,69667.23781514108
1985-11-05,76429.09597142188,39909.998032078714,109880.34394789794,51928.01130537573,70165.24534423895
1985-11-06,76990.82359570244,40275.281608419304,111161.49537401232,52175.43964936907,70807.44562719116
1985-11-07,77304.71044909833,40479.2036114706,111873.35918275954,52317.3617771343,71165.9582345733
1985-11-08,78397.39494281836,41146.19392455608,114342.67107767364,52758.24912421134,72338.58517804209
1985-11-11,79428.78851185467,41763.546763372105,116676.11268035248,53163.98303621365,73423.9451266613
1985-11-12,80389.55741241004,42330.03415860669,118853.53359485736,53534.56638873918,74419.87920428852
1985-11-13,80110.15760237604,42177.03156175907,118209.51126459148,53447.90644922534,74150.88734067463
1985-11-14,80697.68183441526,42523.98832064673,119541.33356699986,53677.817578610404,74760.8674788647
1985-11-15,81145.99041842535,42788.64548786758,120557.38684352547,53854.97312985354,75226.15778175823
1985-11-18,81060.35644768579,42746.60252936113,120353.35103797162,53838.66614943681,75152.24260650197
1985-11-19,81408.87261108427,42955.95850542119,121146.23794934427,53980.65457209885,75520.30860878088
1985-11-20,81423.4313654932,42969.80547805877,121169.35299817254,53999.52990409892,75544.65279019998
1985-11-21,82531.52645734731,43599.4965557146,123684.32852240253,54405.37019874066,76651.70443489235
1985-11-22,83248.84670526946,44008.02193536553,125319.02182528914,54670.51315124451,77369.92755967406
1985-11-25,82708.84189462992,43710.33531425941,124064.37945530574,54495.912271253605,76846.56860606576
1985-11-26,82976.97556366006,43893.47106097072,124708.99685609262,54620.34667265903,77168.53716619444
1985-11-27,84223.95735922882,44585.833264116896,127546.55669930893,55061.42450551471,78385.77009661679
1985-11-29,84670.50066188052,44856.04175089039,128591.83136469919,55238.650586079275,78860.82010178128
1985-12-02,84108.79445040389,44555.16886447595,127288.11387655446,55064.04652266319,78331.85941682378
1985-12-03,84126.4407332183,44568.576468169296,127314.54691673968,55082.950992273414,78355.43114945077
1985-12-04,85983.80516392534,45578.401971127154,131547.31409733853,55717.60313596836,80130.79215355385
1985-12-05,86747.64584264958,45994.74205355198,133296.79827625104,55982.82744522754,80862.75420503409
1985-12-06,85860.88849879715,45516.64044342187,131220.55614221847,55702.661745654805,80022.21001978854
1985-12-09,85988.3324562743,45587.508188056236,131497.3711017465,55756.76790549901,80146.80167439031
1985-12-10,86123.50968908105,45687.17715806494,131830.35739086542,55828.47211934787,80322.0283864849
1985-12-11,86922.20834404856,46132.4917456748,133676.99016663292,56111.32011932197,81104.93013642594
1985-12-12,87815.65356480729,46608.74656493601,135720.4202974235,56411.77786851903,81942.22750280846
1985-12-13,89643.55846702222,47581.568848936826,139940.96619789713,57011.37333544276,83652.53363181658
1985-12-16,90275.61930132117,47917.94139800409,141400.70565863376,57223.886131631094,84243.90580920324
1985-12-17,89192.13851312656,47341.80665193083,138831.51283300706,56890.91042357181,83231.01085033035
1985-12-18,88719.39348869973,47091.51129086487,137707.26295597805,56751.491583384835,82790.96985092715
1985-12-19,88798.63324302108,47134.00151610845,137871.07803425024,56788.03968095292,82865.67135998199
1985-12-20,88987.9578248394,47089.53850383132,138291.278595139,56859.781824878104,83043.08258425287
1985-12-23,88132.92057410452,46861.326899071086,136275.59514408218,56597.1626452204,82243.94686541933
1985-12-24,87337.15900992842,46657.55554024605,134407.68047257134,56352.13059236538,81500.08945020681
1985-12-26,87361.63488221898,46643.57126381689,134443.77418300972,56371.06705385793,81523.42796777902
1985-12-27,88693.03896085291,46974.82440476108,137498.5854292856,56812.395712928395,82768.47582315317
1985-12-30,88827.40681044907,46995.56305643045,137790.1446848768,56866.55123791543,82894.34634197019
1985-12-31,89785.6689185409,47259.53876554556,139999.64116773513,57184.70834833866,83789.92776392063
1986-01-02,89810.7967851765,47283.79398427423,140037.27063997876,57203.67167408603,83813.61308996782
1986-01-03,90167.24062805249,47376.51726357079,140850.03801270577,57328.24372306526,84146.75803079038
1986-01-06,90303.00597632938,47401.02142104874,141146.9353073852,57382.41117638177,84273.75017437784
1986-01-07,92321.5473521445,48090.02783519713,145859.00423192876,58035.0523378298,86158.66110479635
1986-01-08,91395.1383149843,47780.01229172975,143640.96189972718,57754.79495427037,85293.73443964809
1986-01-09,88526.22810587556,47039.534389834706,136853.21672193723,56858.42608399621,82613.71523026725
1986-01-10,89262.69140612273,47145.290894063146,138541.30808850983,57106.223972087006,83302.36303155802
1986-01-13,89122.77694328013,47078.118671941906,138194.56071199037,57072.37957699913,83171.92242157475
1986-01-14,89422.25176416428,47076.73585651942,138870.63602746977,57179.35853290269,83452.07303766515
1986-01-15,91263.50443875068,47650.122281451084,143139.51247218403,57779.27666510165,85171.45071950874
1986-01-16,92233.70416768518,47947.34699844818,145400.59772284594,58097.538373181276,86077.32661123236
1986-01-17,92594.12810389265,48059.436070749245,146230.83976434558,58222.160999600485,86413.85123200993
1986-01-20,91891.39830377065,47791.31161298754,144543.7535975791,58012.27629704683,85757.94046158802
1986-01-21,91303.0392149493,47527.06517228197,143133.4859725059,57837.59600515897,85208.85473110896
1986-01-22,90327.83832637354,47183.29332372623,140818.28290779958,57539.659181389674,84298.56112870324
1986-01-23,90242.39251391466,47115.49277189493,140597.07853695028,57523.42647634661,84218.91734681181
1986-01-24,91427.37323658289,47506.23836000033,143345.2091600533,57912.15598450612,85325.1298248444
1986-01-27,92119.51736540349,47732.00434589353,144951.26277995345,58142.4398760112,85971.23844219043
1986-01-28,93427.77986929988,48217.3812659561,148017.14755700703,58566.42111766902,87192.34558068338
1986-01-29,94576.36131041437,48657.76997994893,150724.19060657616,58937.5985976116,88264.36510073906
1986-01-30,94318.78993503335,48528.14543792488,150085.47730599984,58868.56124787867,88023.99630109909
1986-01-31,95133.75259921521,48847.84063519231,152007.84503464168,59134.10540226424,88784.61511167749
1986-02-03,96066.34572857677,49270.174844428024,154220.71874208687,59434.88412752448,89654.99929331685
1986-02-04,96263.12112573192,49326.006944546745,154671.90274191057,59506.73951311475,89838.65834874233
1986-02-05,96801.89652429172,49535.3638483753,155947.70409247355,59684.26388859757,90341.49301244762
1986-02-06,97856.13751080052,49973.46358869343,158472.3630870038,60020.29615272925,91325.39190565799
1986-02-07,98628.6314530859,50289.740500207365,160325.5871772353,60268.29176538937,92046.34017652602
1986-02-10,99634.46624700169,50729.48948767869,162754.57075711765,60586.7407095534,92985.05328679999
1986-02-11,100123.738131372,50940.208719674134,163929.49542288142,60746.69399764561,93441.67473293177
1986-02-12,100904.34386247615,51287.823190365314,165822.48862766882,60994.71907273698,94170.18663066918
1986-02-13,101804.28306089007,51693.321641603114,168016.50094876473,61277.98457149531,95010.06727090549
1986-02-14,103117.605026059,52302.9537359682,171243.0346158705,61684.561389525465,96235.7418298193
1986-02-18,104380.0029708659,52894.573975349915,174362.4745568858,62073.53692520845,97413.89044141569
1986-02-19,104168.69947499906,52789.38995204584,173807.37859148585,62022.17348272024,97216.68899413008
1986-02-20,104726.87464294376,53050.2487110178,175178.8131770361,62199.799512149235,97737.61285811501
1986-02-21,106205.78606065612,53756.26461497265,178863.7665877182,62650.46971701933,99117.82488272658
1986-02-24,105962.56555334266,53635.25116052755,178223.04895659554,62590.305139659846,98890.83644610297
1986-02-25,105689.88045234099,53494.80225288095,177508.8845565039,62521.331717992136,98636.34983130371
1986-02-26,105894.10458752811,53588.900906143965,177997.28612657991,62593.28566775369,98826.94448972058
1986-02-27,107529.06785943208,54377.907894355754,182093.42833987737,63088.05589403825,100352.7936410818
1986-02-28,108335.23319501664,54767.693144947036,184114.43851954865,63336.2010838418,101105.15713450452
1986-03-03,108482.80427528755,54842.80056479053,184464.95042474914,63390.56051332537,101242.87962304281
1986-03-04,109776.17296697068,55473.494953303736,187738.1008131165,63779.674069392895,102449.93149022243
1986-03-05,108408.1961356788,54805.84980341546,184202.66411185992,63393.57920346691,101173.25068477131
1986-03-06,109399.3740483353,55285.424770966616,186703.22273078054,63694.615706556055,102098.27937684387
1986-03-07,109789.50030177528,55469.8645736859,187675.87683348954,63819.47113442155,102462.36938863198
1986-03-10,110786.41438052032,55957.96014110208,190205.90964094296,64120.52661665683,103392.75142337571
1986-03-11,112883.52455682815,56994.16405304789,195580.07834872944,64738.76625800107,105349.90467573555
1986-03-12,114262.25768819437,57677.728042767325,199135.95245965634,65145.58895896486,106636.62392503301
1986-03-13,114659.89137247714,57869.6437270672,200147.66851322356,65270.485237584326,107007.72033528468
1986-03-14,115491.47557931615,58282.799059088415,202297.1424804651,65518.74092326567,107783.80628109394
1986-03-17,114337.7959179632,57707.70451018795,199237.7132265527,65203.10633238243,106707.12088499646
1986-03-18,115229.78646292475,58150.77769373171,201541.41103826975,65468.99570485881,107539.58177114648
1986-03-19,115318.51751242549,58193.34330507408,201746.0903333737,65505.80239981955,107622.39108848142
1986-03-20,115903.63642116777,58484.50283395046,203253.42042647264,65683.59504603902,108168.4603355413
1986-03-21,115805.88290034511,58434.788324924935,202967.9328623397,65667.53414859058,108077.23068851537
1986-03-24,114589.30533159652,57827.37818232751,199741.25819051432,65334.24014108379,106941.84506513317
1986-03-25,113688.61562064497,57375.107682558955,197358.4015562147,65089.04759775611,106101.26557788007
1986-03-26,114454.16064780513,57755.927131792836,199324.3015846987,65319.72529931906,106815.7196663142
1986-03-27,116086.74863435837,58571.182935164565,203561.27791676196,65797.16304399769,108339.35200711564
1986-03-31,116921.88305600871,58988.45972440025,205729.5308071651,66045.49534804659,109118.75123351155
1986-04-01,116576.24990237583,58817.99972288125,204790.5983622623,65958.93669731537,108796.18494289464
1986-04-02,116480.44663847696,58769.14117680619,204511.5765974263,65942.87941960558,108706.77539655908
1986-04-03,116696.0672505385,58876.03473414692,205052.90548683688,66014.9567024217,108908.00592170458
1986-04-04,115229.16495720859,58141.445120039076,201159.93863613362,65611.09832804254,107539.0017434785
1986-04-07,113276.6016009576,57167.882298798635,196020.83949737856,65066.19408489407,105716.74854698867
1986-04-08,115699.25292948843,58377.50120805547,202283.8620715761,65772.87677236678,107977.71698791652
1986-04-09,116348.24168476673,58701.26808884497,203959.61159767932,65968.36014706652,108583.39353613491
1986-04-10,118180.36629999906,59618.23724465913,208750.7441056365,66498.80595321459,110293.245831471
1986-04-11,119211.65389137651,60134.9283486002,211456.1158258666,66800.08901642288,111255.7073587098
1986-04-14,120372.97779352435,60717.614526062214,214518.58923356823,67136.64851943668,112339.52683431043
1986-04-15,120907.39981505636,60985.65097182015,215919.35580955484,67296.92512210489,112838.28260266669
1986-04-16,124610.43027396422,62848.610099404425,225810.77959522873,68338.74601715163,116294.18024042645
1986-04-17,126117.78877399211,63607.04895068985,229878.7810164408,68763.52217749946,117700.94065930777
1986-04-18,126146.23466970216,63621.12066336124,229926.72532432983,68782.79215272305,117727.48813302674
1986-04-21,126692.05284333433,63895.688428051304,231389.18366432327,68943.11759049876,118236.87949716316
1986-04-22,126331.63341994671,63713.93350167354,230371.7581532106,68856.59653883499,117900.51374276011
1986-04-23,125389.50707470687,63239.46666362609,227764.84619585093,68611.37602031123,117021.26301903103
1986-04-24,126900.30358024946,64000.0600923575,231851.73991238224,69036.20901050871,118431.23199783878
1986-04-25,127382.45893839996,64242.70620652497,233143.0289902471,69178.92073610867,118881.20927503271
1986-04-28,126761.3935470804,63929.75927269567,231407.7091211551,69021.8612298553,118301.59254150235
1986-04-29,125299.97352473169,63193.53365312142,227375.86508765802,68635.5464234322,116937.70475849468
1986-04-30,121400.66622839974,61232.44055939397,216732.5308681084,67579.07868732193,113298.62940552896
1986-05-01,120416.03935040475,60737.52169905381,214068.27734791482,67316.1558372173,112379.71454930572
1986-05-02,121328.5315415623,61195.71684510798,216474.35337097367,67582.29680174943,113231.30884292263
1986-05-05,123067.40823344498,62070.11661953554,221100.6199836899,68077.72010039471,114854.13639417243
1986-05-06,123224.02318514592,62148.58757587728,221494.60098476757,68132.24899072877,115000.29917831025
1986-05-07,122551.33467614389,61809.84910991121,219652.74304887804,67957.49984065727,114372.50455036816
1986-05-08,123852.69295234603,62464.569276005226,223123.55078356666,68329.50762193327,115587.01278693623
1986-05-09,124904.79378243301,62993.908439247396,225938.294365927,68630.98221473402,116568.89851910358
1986-05-12,124227.5833762211,62652.09907107723,224072.11109375366,68456.23237122313,115936.88377629631
1986-05-13,123296.32994794991,62183.03626696736,221524.07308164195,68210.91998316982,115067.78033287844
1986-05-14,123644.18691461504,62357.95764373974,222433.42462021354,68318.37515016504,115392.42202370884
