portfolio,sleeve,start,end,cagr,mdd,vol,sharpe,sortino,calmar,window,level
85% SPY + 15% Quality,Quality,2018-07-31,2023-06-30,0.11531250893800138,-0.24501673580391292,0.18962664187202932,0.6720422837439929,1.1060248016261724,0.47063115325430693,5y,B
85% SPY + 15% Quality,Quality,2018-10-31,2023-09-30,0.11601036213195659,-0.2450029985147555,0.18828856283535733,0.678751285049471,1.1122159305484425,0.4735058870104799,5y,B
85% SPY + 15% Quality,Quality,2019-01-31,2023-12-31,0.14078090431920964,-0.2450192713846403,0.18489269573202288,0.8075569919311896,1.3240582766632227,0.5745707410018642,5y,B
85% SPY + 15% Quality,Quality,2019-04-30,2024-03-31,0.14282986505848738,-0.24494621306769793,0.18535056074056008,0.8157925498324091,1.340790770221915,0.583107055502884,5y,B
85% SPY + 15% Quality,Quality,2019-07-31,2024-06-30,0.14899717644012145,-0.2449580948190404,0.18294313170176324,0.8538963562759109,1.3953233725121843,0.6082557775859221,5y,B
85% SPY + 15% Quality,Quality,2019-10-31,2024-09-30,0.15634958355672013,-0.2449678918022148,0.18246819538272888,0.8910686646477978,1.445241996689456,0.6382452100414677,5y,B
85% SPY + 15% Quality,Quality,2020-01-31,2024-12-31,0.1461562030395136,-0.2449633917016386,0.1841829516966069,0.8357218291942451,1.413538417049794,0.5966450824518688,5y,B
85% SPY + 15% Quality,Quality,2020-04-30,2025-03-31,0.158526069475025,-0.2449431643112041,0.163693747521872,0.9848399532170733,1.8200053603609088,0.647195319456293,5y,B
85% SPY + 15% Quality,Quality,2020-07-31,2025-06-30,0.1535075555161658,-0.245023447857166,0.16417562830308308,0.955621333327071,1.7540718883233017,0.6265014914231861,5y,B
85% SPY + 15% Quality,Quality,2020-10-31,2025-09-30,0.17040254957745593,-0.2450037016206098,0.15996762896775893,1.0687481950414226,1.8307040380593962,0.695510102297661,5y,B
85% SPY + 15% Quality,Quality,2021-01-31,2025-12-31,0.1482671529189581,-0.2450760105541797,0.1531961087670142,0.9833231638598458,1.6126081694304022,0.6049843580515614,5y,B
80% SPY + 20% Quality,Quality,2013-07-31,2018-06-30,0.12441715436641898,-0.08113280790341693,0.09625835054040437,1.2711030342539251,2.2689241040690455,1.5334999192253904,5y,B
80% SPY + 20% Quality,Quality,2013-10-31,2018-09-30,0.13041565756054596,-0.08118642985423385,0.09400586895994882,1.3565088273620869,2.2900515934057983,1.6063726141758015,5y,B
80% SPY + 20% Quality,Quality,2014-01-31,2018-12-31,0.09264834087114648,-0.1375010838276528,0.10723821108524373,0.8822984571118164,1.107932346209213,0.6738008042705624,5y,B
80% SPY + 20% Quality,Quality,2014-04-30,2019-03-31,0.10900011382787134,-0.13751714618145539,0.11154443546046233,0.9864667818493744,1.2884766043251303,0.7926292600927342,5y,B
80% SPY + 20% Quality,Quality,2014-07-31,2019-06-30,0.11182688802316365,-0.13753221058405762,0.11984791154770152,0.9474625876145449,1.2801218691768215,0.813095983466482,5y,B
80% SPY + 20% Quality,Quality,2014-10-31,2019-09-30,0.10416215988417776,-0.13750934908943868,0.11911966076491311,0.8939597939870834,1.2104104262275974,0.75749147657174,5y,B
80% SPY + 20% Quality,Quality,2015-01-31,2019-12-31,0.125028708911592,-0.13750057970701945,0.11869928180513703,1.0559187530083989,1.4033306915533152,0.909295867537417,5y,B
80% SPY + 20% Quality,Quality,2015-04-30,2020-03-31,0.066271355434939,-0.1942383872877118,0.1366076905110118,0.5395147561441453,0.6133740717890496,0.3411856758096733,5y,B
80% SPY + 20% Quality,Quality,2015-07-31,2020-06-30,0.10260215570216724,-0.19424033626743376,0.14738482162089195,0.7385213566460376,0.8893147642883523,0.5282227042734453,5y,B
80% SPY + 20% Quality,Quality,2015-10-31,2020-09-30,0.12266514861214906,-0.1942443529004746,0.14479387864567775,0.8748683634628963,1.015436251051843,0.631499175036503,5y,B
80% SPY + 20% Quality,Quality,2016-01-31,2020-12-31,0.16425640171494682,-0.1942452272988776,0.14959885548070098,1.0969881679884097,1.2786741413123763,0.845613578253904,5y,B
80% SPY + 20% Quality,Quality,2016-04-30,2021-03-31,0.16262227622948933,-0.19424358494725902,0.14892891066360592,1.0917629405860176,1.2842519508145571,0.8372079637721086,5y,B
80% SPY + 20% Quality,Quality,2016-07-31,2021-06-30,0.16929530505751478,-0.19424157931349373,0.14965556317236112,1.1259142065795362,1.3310477231253959,0.8715708843382228,5y,B
80% SPY + 20% Quality,Quality,2016-10-31,2021-09-30,0.17435652929344547,-0.19424013357364567,0.15178045383111102,1.1411603439535183,1.4343617124587478,0.8976339033835077,5y,B
80% SPY + 20% Quality,Quality,2017-01-31,2021-12-31,0.182290650574769,-0.19423765237413848,0.15456564742328666,1.1673995027809294,1.4794785596544793,0.9384928634930303,5y,B
80% SPY + 20% Quality,Quality,2017-04-30,2022-03-31,0.15783383356917424,-0.19423801500367688,0.15898902756978375,1.0060041578043761,1.3957750041347046,0.8125795229434696,5y,B
80% SPY + 20% Quality,Quality,2017-07-31,2022-06-30,0.1081057021121603,-0.205366390155151,0.17080797846170914,0.6882674792065144,1.007598329263682,0.5264040626632633,5y,B
80% SPY + 20% Quality,Quality,2017-10-31,2022-09-30,0.0852378130782212,-0.24691252689882448,0.18231481274249572,0.5405589819770426,0.8520788252309894,0.3452146156729767,5y,B
80% SPY + 20% Quality,Quality,2018-01-31,2022-12-31,0.08110022701490904,-0.24694009279706552,0.1877130562908547,0.5096499916999379,0.8480157094161331,0.328420654970584,5y,B
80% SPY + 20% Quality,Quality,2018-04-30,2023-03-31,0.1109657325691602,-0.24691567671160586,0.1888386348942621,0.6532307056354021,1.0748945609241778,0.4494074011297657,5y,B
80% SPY + 20% Quality,Quality,2018-07-31,2023-06-30,0.11511961730965314,-0.24693464930014064,0.1899643174847279,0.6702565570969714,1.1095289670504633,0.466194669868825,5y,B
80% SPY + 20% Quality,Quality,2018-10-31,2023-09-30,0.1159378453170421,-0.2469173948203034,0.1885937195979537,0.6776000320366534,1.115110554597557,0.4695410195843716,5y,B
80% SPY + 20% Quality,Quality,2019-01-31,2023-12-31,0.14078894436360367,-0.24693783354420573,0.18518450393163233,0.8066093174925728,1.326614174259567,0.5701392222605705,5y,B
80% SPY + 20% Quality,Quality,2019-04-30,2024-03-31,0.1428265541603282,-0.24684601923493343,0.18565275933919723,0.8147443332029292,1.343289462305647,0.5786058636999705,5y,B
80% SPY + 20% Quality,Quality,2019-07-31,2024-06-30,0.14899268126105292,-0.2468609606464699,0.18325956619140352,0.8527096687252848,1.3979110873195941,0.6035489810575017,5y,B
80% SPY + 20% Quality,Quality,2019-10-31,2024-09-30,0.15632082669352942,-0.2468732777235314,0.1827897845002075,0.8896774812602826,1.4480436601173652,0.6332027027590653,5y,B
80% SPY + 20% Quality,Quality,2020-01-31,2024-12-31,0.14578916526693475,-0.24686762035992116,0.18449668760450402,0.8328513663744413,1.414179585302275,0.5905560439817144,5y,B
80% SPY + 20% Quality,Quality,2020-04-30,2025-03-31,0.15816059192459409,-0.24684218481264975,0.16414774545564118,0.9806225254030131,1.8139936098485643,0.640735666979435,5y,B
80% SPY + 20% Quality,Quality,2020-07-31,2025-06-30,0.1529586790913373,-0.24694307810193683,0.16455502609709052,0.9508730799028322,1.7457288263949624,0.6194086518521356,5y,B
80% SPY + 20% Quality,Quality,2020-10-31,2025-09-30,0.1696422841475136,-0.24691827806117306,0.1603714642148436,1.062357953749127,1.8209341273259958,0.6870381791075238,5y,B
80% SPY + 20% Quality,Quality,2021-01-31,2025-12-31,0.14766104456362417,-0.2470090450193715,0.15354255372128325,0.9779792857807623,1.6019464477925396,0.5977961031833631,5y,B
100% SPY,benchmark,2013-07-31,2023-06-30,0.12290216343414051,-0.2392717360083897,0.14909567791996486,0.8554841804223445,1.2200583021338485,0.5136509873018648,10y,B
100% SPY,benchmark,2013-10-31,2023-09-30,0.11402094310331368,-0.2392717360083897,0.14949262608475705,0.7999809789275726,1.1508892405941742,0.4765332713568631,10y,B
