portfolio,sleeve,start,end,cagr,mdd,vol,sharpe,sortino,calmar,window,level
100% SPY,benchmark,2008-12-31,2013-11-30,0.17565062007528143,-0.18074014401850147,0.15946853831075125,1.1001466323623827,1.6518246507999712,0.9718406557056907,5y,A
100% SPY,benchmark,2009-03-31,2014-02-28,0.21294713028677492,-0.16221286173609972,0.14178267104070588,1.4417201750359476,2.5002692093271865,1.3127635380307487,5y,A
100% SPY,benchmark,2009-06-30,2014-05-31,0.18545074302567977,-0.16221286173609972,0.13518951409393667,1.3334644850248483,2.265581508316846,1.143255479503131,5y,A
100% SPY,benchmark,2009-09-30,2014-08-31,0.16218356136888668,-0.16221286173609972,0.1327340082831495,1.2043925267148716,2.025249360156158,0.9998193708754074,5y,A
100% SPY,benchmark,2009-12-31,2014-11-30,0.15680552621541244,-0.16221286173609983,0.1308549734357459,1.1839862372961985,1.9438882607088523,0.9666651863310046,5y,A
100% SPY,benchmark,2010-03-31,2015-02-28,0.14959739289125262,-0.1622128617360996,0.12993820619448734,1.1427313874589335,1.8370510373968048,0.9222289237127769,5y,A
100% SPY,benchmark,2010-06-30,2015-05-31,0.17974964277552563,-0.1622128617360996,0.11999386919646145,1.4454274074832336,2.515850694826041,1.1081096828681576,5y,A
100% SPY,benchmark,2010-09-30,2015-08-31,0.14037770580121745,-0.16221286173609972,0.11505544006824378,1.2042132549391489,1.942684061528227,0.8653919565859989,5y,A
100% SPY,benchmark,2010-12-31,2015-11-30,0.13050136179394367,-0.16221286173609983,0.11764078670996293,1.1053843713975353,1.8732393645103913,0.8045068707699219,5y,A
100% SPY,benchmark,2011-03-31,2016-02-29,0.10175695531891149,-0.16221286173609983,0.12067167358394493,0.8651612594825495,1.4981559830765179,0.6273050991755352,5y,A
100% SPY,benchmark,2011-06-30,2016-05-31,0.12111668477303028,-0.13817177664742908,0.12231622414153276,0.9987626010345424,1.701465053890529,0.8765660231906981,5y,A
100% SPY,benchmark,2011-09-30,2016-08-31,0.16509679228371987,-0.08491094623994033,0.11239098787574811,1.4227375451211577,2.5207758105991034,1.9443522843002048,5y,A
100% SPY,benchmark,2011-12-31,2016-11-30,0.14369179629337814,-0.08491094623994022,0.10478933608404273,1.3396697377506328,2.2824271343411433,1.6922646920849966,5y,A
100% SPY,benchmark,2012-03-31,2017-02-28,0.1337022151867273,-0.08491094623994033,0.10301028083022432,1.2749722974826863,2.1353221524960158,1.5746169499620601,5y,A
100% SPY,benchmark,2012-06-30,2017-05-31,0.14622093489163457,-0.08491094623994022,0.0966159898899656,1.4676396716017086,2.594404590355994,1.7220504701295567,5y,A
100% SPY,benchmark,2012-09-30,2017-08-31,0.13880235428786603,-0.08491094623994022,0.09641125488556249,1.4024338354915864,2.4738842199967843,1.6346815155685603,5y,A
100% SPY,benchmark,2012-12-31,2017-11-30,0.15681881981211165,-0.08491094623994033,0.09597524283312879,1.573855351550856,2.677916342954182,1.8468622333918516,5y,A
100% SPY,benchmark,2013-03-31,2018-02-28,0.1404600210001894,-0.08491094623994044,0.09820730749147592,1.393540512573017,2.4570191044506893,1.654203930354032,5y,A
100% SPY,benchmark,2013-06-30,2018-05-31,0.13408709677503272,-0.08491094623994033,0.0991266856512101,1.3243728939860677,2.391355405991241,1.5791497175891906,5y,A
100% SPY,benchmark,2013-09-30,2018-08-31,0.13927544450460427,-0.08491094623994022,0.0963506484702005,1.407676434304613,2.3961296468346696,1.6402531201459183,5y,A
100% SPY,benchmark,2013-12-31,2018-11-30,0.10563383076764721,-0.08491094623994022,0.1009719917094024,1.0481901475492976,1.579727091376086,1.2440543351047877,5y,A
100% SPY,benchmark,2014-03-31,2019-02-28,0.10560399490659544,-0.1353211257584115,0.11234564119807582,0.9526995117649967,1.256221952643403,0.7803954801198597,5y,A
100% SPY,benchmark,2014-06-30,2019-05-31,0.09258946294422699,-0.13532112575841138,0.11773218269174508,0.8130232662826936,1.0989245453497003,0.6842203124257689,5y,A
100% SPY,benchmark,2014-09-30,2019-08-31,0.10468020957419033,-0.13532112575841138,0.11989249664719646,0.8929210322790887,1.2201600644333568,0.7735688643403379,5y,A
100% SPY,benchmark,2014-12-31,2019-11-30,0.1111821503071222,-0.13532112575841138,0.12017250789131298,0.9403867112507378,1.3179498835723205,0.8216170955126071,5y,A
100% SPY,benchmark,2015-03-31,2020-02-29,0.097032052649062,-0.13532112575841138,0.12350116538133454,0.8139502438718695,1.0267439060359804,0.7170502913365737,5y,A
100% SPY,benchmark,2015-06-30,2020-05-31,0.10389593504079908,-0.19447701128913242,0.14823232182790372,0.7431601479095129,0.8957293474352115,0.5342324748416416,5y,A
100% SPY,benchmark,2015-09-30,2020-08-31,0.15175442185437538,-0.19447701128913242,0.14765011365499017,1.035781361616016,1.1726191430494624,0.7803206191232515,5y,A
100% SPY,benchmark,2015-12-31,2020-11-30,0.14521283393271855,-0.19447701128913253,0.15243247692351475,0.9698842534639717,1.190711500036976,0.7466838006720906,5y,A
100% SPY,benchmark,2016-03-31,2021-02-28,0.15465150672918582,-0.19447701128913242,0.1485029372081409,1.0476066388895542,1.232520652412556,0.7952174177505364,5y,A
100% SPY,benchmark,2016-06-30,2021-05-31,0.17317038270400276,-0.19447701128913264,0.1501593838580942,1.1450158389122163,1.362149864404027,0.890441402591009,5y,A
100% SPY,benchmark,2016-09-30,2021-08-31,0.18240448816885957,-0.19447701128913253,0.14982381689941865,1.2003516611253895,1.4247880841501435,0.9379231352834576,5y,A
100% SPY,benchmark,2016-12-31,2021-11-30,0.17599156687938544,-0.19447701128913253,0.15378172095052522,1.1373848840577647,1.4153668371728458,0.9049479201309586,5y,A
100% SPY,benchmark,2017-03-31,2022-02-28,0.15314489155987654,-0.19447701128913253,0.15811223130872715,0.9847405628607316,1.3413096495883363,0.7874704086859563,5y,A
100% SPY,benchmark,2017-06-30,2022-05-31,0.1338525300767759,-0.19447701128913253,0.16497198612606795,0.8472156231519148,1.1837304893538503,0.6882691645120712,5y,A
100% SPY,benchmark,2017-09-30,2022-08-31,0.11490969847781063,-0.1998132506236161,0.17575332848561392,0.7086866705428763,1.0833768233880439,0.5750854766597213,5y,A
100% SPY,benchmark,2017-12-31,2022-11-30,0.1080795958745544,-0.2392717360083898,0.1855182364094991,0.6474443320815769,1.0274194996995893,0.4517023100077508,5y,A
100% SPY,benchmark,2018-03-31,2023-02-28,0.10496765034600597,-0.2392717360083898,0.18713124919885885,0.6283083236884761,1.0074469936714878,0.4386964047534866,5y,A
100% SPY,benchmark,2018-06-30,2023-05-31,0.10991249976253203,-0.2392717360083898,0.18743630395397023,0.651636483093818,1.0465552923751629,0.4593626543449247,5y,A
100% SPY,benchmark,2018-09-30,2023-08-31,0.11101564809161601,-0.2392717360083897,0.18907251129708932,0.6528484928239857,1.0559205994205747,0.4639730957931589,5y,A
100% SPY,benchmark,2018-12-31,2023-11-30,0.14829384018500424,-0.2392717360083898,0.18600923069648015,0.839429688052504,1.376828422314727,0.6197716565227933,5y,A
100% SPY,benchmark,2019-03-31,2024-02-29,0.14466860825870542,-0.2392717360083897,0.1847286752526706,0.826736600635143,1.3466740202214809,0.6046205484697651,5y,A
100% SPY,benchmark,2019-06-30,2024-05-31,0.1444240314212295,-0.2392717360083898,0.18177597870926404,0.8360198668567392,1.3498121937343215,0.6035983766012607,5y,A
100% SPY,benchmark,2019-09-30,2024-08-31,0.1566892122533603,-0.2392717360083898,0.1815834443084137,0.8961826281579925,1.4373937763100963,0.6548588432018823,5y,A
100% SPY,benchmark,2019-12-31,2024-11-30,0.15285677966012146,-0.2392717360083898,0.18263660414359623,0.8735932692740062,1.4007284910218827,0.6388417713271479,5y,A
100% SPY,benchmark,2020-03-31,2025-02-28,0.20209648239044742,-0.2392717360083897,0.16713059829561927,1.1913918086711572,2.223944017051097,0.8446316550457978,5y,A
100% SPY,benchmark,2020-06-30,2025-05-31,0.15682063827558124,-0.2392717360083898,0.16351232659760565,0.9765574046486072,1.7937255926022044,0.6554081183666528,5y,A
100% SPY,benchmark,2020-09-30,2025-08-31,0.15838923038897934,-0.2392717360083898,0.1595102695669229,1.0057663406887323,1.7587368217829067,0.6619638116531473,5y,A
100% SPY,benchmark,2020-12-31,2025-11-30,0.1457642316169987,-0.2392717360083898,0.152579057428847,0.9721628572500729,1.594978956811743,0.6091995404416994,5y,A
90% SPY + 10% Healthcare,Healthcare,1998-12-31,2003-11-30,-0.012802194811835643,-0.41968334086668757,0.16596628097696606,0.004175297772548391,0.006921077172187645,-0.030504415032052132,5y,A
90% SPY + 10% Healthcare,Healthcare,1999-03-31,2004-02-29,-0.005313727025773152,-0.42045962203190834,0.1657274559213322,0.04954084804511396,0.08070678104351343,-0.012637900876412568,5y,A
90% SPY + 10% Healthcare,Healthcare,1999-06-30,2004-05-31,-0.02155605757467216,-0.4199394390867023,0.16297243726261398,-0.05329307528802278,-0.08567018648505918,-0.05133134820952508,5y,A
90% SPY + 10% Healthcare,Healthcare,1999-09-30,2004-08-31,-0.012092342064814132,-0.4191632852952709,0.16287073188958415,0.005652445534251561,0.00893615397812442,-0.02884876249668654,5y,A
90% SPY + 10% Healthcare,Healthcare,1999-12-31,2004-11-30,-0.027913375331396373,-0.4194985385918736,0.15900892634142694,-0.09935602174829253,-0.15333904926673955,-0.06653986310677723,5y,A
90% SPY + 10% Healthcare,Healthcare,2000-03-31,2005-02-28,-0.02631840701505639,-0.4186523543455387,0.15237810369429092,-0.09928534507974394,-0.1449137668083802,-0.0628645861939528,5y,A
90% SPY + 10% Healthcare,Healthcare,2000-06-30,2005-05-31,-0.01984830339954069,-0.41852992250178134,0.15216416443138678,-0.05617715065773005,-0.08105761710681411,-0.0474238574888423,5y,A
90% SPY + 10% Healthcare,Healthcare,2000-09-30,2005-08-31,-0.012317449563173044,-0.3857418623512776,0.1483359463274342,-0.009848319699447616,-0.013611207112562258,-0.031931845530304676,5y,A
90% SPY + 10% Healthcare,Healthcare,2000-12-31,2005-11-30,0.009178555494252283,-0.3619174054314761,0.14579583679269043,0.13500750014568016,0.19034076046923415,0.025360912065861146,5y,A
90% SPY + 10% Healthcare,Healthcare,2001-03-31,2006-02-28,0.0371701516029026,-0.31811673363910364,0.13640010268571975,0.33544409962430954,0.463260312319659,0.1168443771495256,5y,A
90% SPY + 10% Healthcare,Healthcare,2001-06-30,2006-05-31,0.023566166043684778,-0.30227114138899935,0.13187150646728843,0.24226890961534814,0.32563605323052747,0.07796366512328401,5y,A
90% SPY + 10% Healthcare,Healthcare,2001-09-30,2006-08-31,0.06561881337995401,-0.26422659900827383,0.12148775415726236,0.5845919173807399,0.7749045372723817,0.24834295118751185,5y,A
90% SPY + 10% Healthcare,Healthcare,2001-12-31,2006-11-30,0.059765629201969483,-0.26485041624416494,0.11760462958876874,0.5531656582120668,0.7089508622507612,0.2256580527586247,5y,A
90% SPY + 10% Healthcare,Healthcare,2002-03-31,2007-02-28,0.05890541650173575,-0.2660197543380386,0.11752148884280429,0.546554825125747,0.6982696372604342,0.22143248965970785,5y,A
90% SPY + 10% Healthcare,Healthcare,2002-06-30,2007-05-31,0.10830580977012039,-0.16084391117982777,0.1105418643042595,0.9889849752997883,1.2406310356590005,0.6733597123799832,5y,A
90% SPY + 10% Healthcare,Healthcare,2002-09-30,2007-08-31,0.14077495572653165,-0.08931886851668791,0.0938522452569858,1.4565607269265313,3.4282534154013504,1.5760942571751222,5y,A
90% SPY + 10% Healthcare,Healthcare,2002-12-31,2007-11-30,0.1264072873069817,-0.04818207701896515,0.08385836166948521,1.4672310903778136,4.233899577512938,2.623533378547089,5y,A
90% SPY + 10% Healthcare,Healthcare,2003-03-31,2008-02-29,0.11108057797627047,-0.12680295883030812,0.08980117535582219,1.22194789758332,2.536389994367849,0.8760093534167617,5y,A
90% SPY + 10% Healthcare,Healthcare,2003-06-30,2008-05-31,0.08998367068092405,-0.13705860516520285,0.08354827288898083,1.0760203819783316,2.093093061899159,0.6565342655607995,5y,A
90% SPY + 10% Healthcare,Healthcare,2003-09-30,2008-08-31,0.06948114667683347,-0.16179423209422594,0.0920984318118423,0.777026954539586,1.1354465342643878,0.4294414317339134,5y,A
90% SPY + 10% Healthcare,Healthcare,2003-12-31,2008-11-30,-0.024608103144165838,-0.39572999735511083,0.1260699900851386,-0.13222493180830147,-0.13198921668421834,-0.06218407325357143,5y,A
90% SPY + 10% Healthcare,Healthcare,2004-03-31,2009-02-28,-0.06244207330556362,-0.4937119817864858,0.13837536033541692,-0.39308658576981426,-0.4023396202713585,-0.12647469700779465,5y,A
90% SPY + 10% Healthcare,Healthcare,2004-06-30,2009-05-31,-0.0229466557442628,-0.4938071768799498,0.1514662261972577,-0.07575247029172603,-0.08395109280743238,-0.04646885832896956,5y,A
90% SPY + 10% Healthcare,Healthcare,2004-09-30,2009-08-31,0.003573628881215596,-0.4933342501308535,0.15490557263557286,0.10198854328462835,0.11303829170130858,0.007243828865049842,5y,A
90% SPY + 10% Healthcare,Healthcare,2004-12-31,2009-11-30,0.002113176992414534,-0.4928587252550515,0.15656883682553718,0.09313761196971612,0.1060770219630149,0.004287591725845935,5y,A
90% SPY + 10% Healthcare,Healthcare,2005-03-31,2010-02-28,0.008948090567488576,-0.4930327013718223,0.15711660566976918,0.13667975107843805,0.15467690492459948,0.01814908127309053,5y,A
90% SPY + 10% Healthcare,Healthcare,2005-06-30,2010-05-31,0.002191206941976498,-0.4933940502273172,0.16270404951541076,0.09617937783970273,0.11266227079569897,0.004441089107108126,5y,A
90% SPY + 10% Healthcare,Healthcare,2005-09-30,2010-08-31,-0.011124478334303078,-0.4930906597489958,0.1667772404106749,0.017526440432630224,0.02210137189119111,-0.022560715994835338,5y,A
90% SPY + 10% Healthcare,Healthcare,2005-12-31,2010-11-30,0.009583541528872308,-0.49306185451645324,0.17098522695049595,0.1422639460882428,0.17961992638972862,0.019436793662066815,5y,A
90% SPY + 10% Healthcare,Healthcare,2006-03-31,2011-02-28,0.025203577588523762,-0.4925937336802473,0.17362227720102236,0.23123070276877858,0.2967252160895273,0.05116503898704469,5y,A
90% SPY + 10% Healthcare,Healthcare,2006-06-30,2011-05-31,0.03478950593027896,-0.49207692882649956,0.17334806506388928,0.2851878310972033,0.35871987921573684,0.07069932340303914,5y,A
90% SPY + 10% Healthcare,Healthcare,2006-09-30,2011-08-31,0.003902758911907611,-0.4926890914800879,0.17533536609785955,0.11065610953665177,0.14713743027682274,0.007921342240769586,5y,A
90% SPY + 10% Healthcare,Healthcare,2006-12-31,2011-11-30,-0.0025366494151977115,-0.4919669657470167,0.18308417517733414,0.07798374872182645,0.10936310549293414,-0.00515613769177772,5y,A
90% SPY + 10% Healthcare,Healthcare,2007-03-31,2012-02-29,0.015557217595830508,-0.49199357169046865,0.1845580577613438,0.17634897950325257,0.24646041046916378,0.03162077411372791,5y,A
90% SPY + 10% Healthcare,Healthcare,2007-06-30,2012-05-31,-0.0035531455843629267,-0.49187250287678586,0.18522473364677589,0.07371626531146284,0.10425696325726745,-0.007223712575071492,5y,A
90% SPY + 10% Healthcare,Healthcare,2007-09-30,2012-08-31,0.008497865402426141,-0.49166536416350504,0.18490396914614282,0.13862219366915915,0.1923681901758658,0.01728383982647219,5y,A
90% SPY + 10% Healthcare,Healthcare,2007-12-31,2012-11-30,0.018454837621124653,-0.4675901481387694,0.18473319604141517,0.1918848647815995,0.26169830953459905,0.03946797787460592,5y,A
90% SPY + 10% Healthcare,Healthcare,2008-03-31,2013-02-28,0.05490825428754964,-0.444721296390563,0.18308883559798525,0.3847590653179345,0.4988462043724777,0.12346666267883903,5y,A
90% SPY + 10% Healthcare,Healthcare,2008-06-30,2013-05-31,0.07815326745730866,-0.4042434990828465,0.17897605459328797,0.5118883512020445,0.6427410191438959,0.19333215657054206,5y,A
90% SPY + 10% Healthcare,Healthcare,2008-09-30,2013-08-31,0.09857146200399503,-0.3447606758514554,0.17571774298698392,0.625425712382268,0.8016157135354806,0.2859127183242494,5y,A
90% SPY + 10% Healthcare,Healthcare,2008-12-31,2013-11-30,0.17641013399721905,-0.17611247644296835,0.1547986704037118,1.1329719078894418,1.6842110681444988,1.0016901559745377,5y,A
90% SPY + 10% Healthcare,Healthcare,2009-03-31,2014-02-28,0.21397443940399397,-0.1560266697247542,0.13727532603311662,1.490897330555776,2.5876504269301153,1.3713965681730251,5y,A
90% SPY + 10% Healthcare,Healthcare,2009-06-30,2014-05-31,0.18731588506937458,-0.15566300552589596,0.13156891072172253,1.378658389835467,2.2978293943937875,1.2033423383837523,5y,A
90% SPY + 10% Healthcare,Healthcare,2009-09-30,2014-08-31,0.1660253905487783,-0.15534193667033291,0.12915701826882178,1.2600432102427574,2.087061632270267,1.0687737909507196,5y,A
90% SPY + 10% Healthcare,Healthcare,2009-12-31,2014-11-30,0.16135936142229146,-0.15550551601431228,0.1270582134549865,1.246880554943807,2.0074772809058508,1.0376439727542552,5y,A
90% SPY + 10% Healthcare,Healthcare,2010-03-31,2015-02-28,0.15509062646789817,-0.15540814394295788,0.1263555344651091,1.2097312877766275,1.9316951241417126,0.9979568800771712,5y,A
90% SPY + 10% Healthcare,Healthcare,2010-06-30,2015-05-31,0.18650098956440098,-0.15537830774980255,0.11648117752372407,1.5352171273111133,2.677988263718154,1.2003026179478904,5y,A
90% SPY + 10% Healthcare,Healthcare,2010-09-30,2015-08-31,0.1476672123507583,-0.15523719102080713,0.11251893171273944,1.2861397227120253,2.04133230230503,0.9512360496845489,5y,A
90% SPY + 10% Healthcare,Healthcare,2010-12-31,2015-11-30,0.1382455580722941,-0.15482061591872498,0.11545970740893932,1.1838947174548025,1.9820214856897642,0.8929402408841199,5y,A
90% SPY + 10% Healthcare,Healthcare,2011-03-31,2016-02-29,0.10946173731736497,-0.15480131004053166,0.11895064138900525,0.935115063258678,1.583047524296035,0.7071111819964868,5y,A
90% SPY + 10% Healthcare,Healthcare,2011-06-30,2016-05-31,0.1265628043329723,-0.13456852340580572,0.12018940837307915,1.0551218187817932,1.7599865864016073,0.9405082342421835,5y,A
90% SPY + 10% Healthcare,Healthcare,2011-09-30,2016-08-31,0.1691297685317359,-0.09079439495596331,0.11082325415446567,1.4730101704082725,2.5006633882218705,1.8627776374716354,5y,A
90% SPY + 10% Healthcare,Healthcare,2011-12-31,2016-11-30,0.14617184764944735,-0.09087277281469319,0.10445664631905324,1.364615212912899,2.2273117042847517,1.6085329315032508,5y,A
90% SPY + 10% Healthcare,Healthcare,2012-03-31,2017-02-28,0.13741670459301059,-0.09105014295766045,0.10308416703779141,1.3062241667799452,2.1029654986603443,1.5092420520076637,5y,A
90% SPY + 10% Healthcare,Healthcare,2012-06-30,2017-05-31,0.14862054282262194,-0.09081476409756073,0.09692176023674348,1.4851791859745183,2.4479662831937556,1.6365240200697042,5y,A
90% SPY + 10% Healthcare,Healthcare,2012-09-30,2017-08-31,0.14230177908880903,-0.09082797916573893,0.09664990314324194,1.431348610284605,2.352429411369265,1.5667174409896643,5y,A
90% SPY + 10% Healthcare,Healthcare,2012-12-31,2017-11-30,0.15915627598560467,-0.09081136570843684,0.09616840947915054,1.5921804247016862,2.5294107162716895,1.7526030441673914,5y,A
90% SPY + 10% Healthcare,Healthcare,2013-03-31,2018-02-28,0.14119144813224116,-0.09057729377168744,0.09823977745946008,1.3997642343187182,2.2814828315966293,1.5587951709854975,5y,A
90% SPY + 10% Healthcare,Healthcare,2013-06-30,2018-05-31,0.13411852383677259,-0.09052230162205688,0.09914384915257936,1.3244956880497392,2.188840416437257,1.4816075313322894,5y,A
90% SPY + 10% Healthcare,Healthcare,2013-09-30,2018-08-31,0.14013111294150304,-0.09045473375640889,0.0963472551046116,1.4156565489952975,2.223359250117015,1.5491849582894217,5y,A
90% SPY + 10% Healthcare,Healthcare,2013-12-31,2018-11-30,0.10860420023624662,-0.09047635943137688,0.101140885938243,1.0734146498168156,1.5284368368605579,1.2003599715859374,5y,A
90% SPY + 10% Healthcare,Healthcare,2014-03-31,2019-02-28,0.10622605737283508,-0.13035159315985778,0.11226742004662,0.9584409840189689,1.2173785770688585,0.8149195172671488,5y,A
90% SPY + 10% Healthcare,Healthcare,2014-06-30,2019-05-31,0.09253225436620083,-0.130318804850461,0.11676939878646862,0.8184023914338378,1.0654484612229342,0.710045296013728,5y,A
90% SPY + 10% Healthcare,Healthcare,2014-09-30,2019-08-31,0.10319829082107201,-0.13050273273610413,0.11893995109890182,0.8878240660412311,1.165136143914651,0.7907749413167788,5y,A
90% SPY + 10% Healthcare,Healthcare,2014-12-31,2019-11-30,0.1096405089959962,-0.13060361998316727,0.11921185236535256,0.9353370479787642,1.233616756807921,0.8394905823447092,5y,A
90% SPY + 10% Healthcare,Healthcare,2015-03-31,2020-02-29,0.09430312247482275,-0.13082268821649146,0.12290615059322885,0.7969310184272301,0.9771217623107363,0.7208468482069835,5y,A
