date,sp500_nav,nasdaq_nav
1979-09-30,1.4747534727260507,1.4220922841935528
1979-10-31,1.4253121135920719,1.2859648926899465
1979-11-30,1.4207164140480129,1.3695997345477522
1979-12-31,1.4832847124050441,1.4357713014943696
1980-01-31,1.5324179451868596,1.5374564679690037
1980-02-29,1.5997807719026929,1.5030549683956225
1980-03-31,1.4593547999833651,1.24690342237937
1980-04-30,1.4423963631163188,1.3332500080449903
1980-05-31,1.5150374395112234,1.4337003762858387
1980-06-30,1.6190096737923467,1.5044439800526184
1980-07-31,1.6994656955397063,1.6391581293449904
1980-08-31,1.7590265893641752,1.732817625982055
1980-09-30,1.8089092006951022,1.7934649243208893
1980-10-31,1.8690512608789505,1.842532547935015
1980-11-30,1.9553022823263209,1.9905819716644901
1980-12-31,1.930963067598518,1.9362595843354469
1981-01-31,1.9311559228362307,1.8941165112959057
1981-02-28,1.8718660480123115,1.8972113708284537
1981-03-31,1.9494231147991146,2.0149986083281486
1981-04-30,1.9746446300731675,2.0791444860118795
1981-05-31,1.9427092955500234,2.144999081177352
1981-06-30,1.9593697487116644,2.0722339292696494
1981-07-31,1.9198639376407014,2.0339529005317507
1981-08-31,1.9352720850017824,1.882598820152252
1981-09-30,1.7745925736389523,1.7325864716480361
1981-10-31,1.8052441726144577,1.8800447939059126
1981-11-30,1.8601909405127006,1.940244047160663
1981-12-31,1.88212945074551,1.8881697900713001
1982-01-31,1.7917097018900257,1.8175175044548029
1982-02-28,1.7574182416961375,1.7322067786355833
1982-03-31,1.7091851689928177,1.6967938040348571
1982-04-30,1.8026658740839414,1.7852744348268064
1982-05-31,1.8129347145102581,1.7268450468946919
1982-06-30,1.7173818410264055,1.657895102636276
1982-07-31,1.721569622635107,1.6206984038389933
1982-08-31,1.7352384894043797,1.722039129604505
1982-09-30,1.945139430386288,1.8194319569219572
1982-10-31,2.1178950395188387,2.0627683039612967
1982-11-30,2.213198547394648,2.2549729383472736
1982-12-31,2.2431984323365057,2.2573481489258698
1983-01-31,2.331260867207105,2.413575943156131
1983-02-28,2.380917060254741,2.534810516135529
1983-03-31,2.472954142083497,2.634895627104719
1983-04-30,2.576753638139459,2.8531275586991107
1983-05-31,2.690749524096464,3.0074621898084106
1983-06-30,2.7379319235820674,3.1064571736264748
1983-07-31,2.7573201234015037,2.964717204446915
1983-08-31,2.6909463096525577,2.854006777950165
1983-09-30,2.780119807537083,2.8970690500612086
1983-10-31,2.798132944248597,2.6830460300068832
1983-11-30,2.766194406319065,2.793387646183671
1983-12-31,2.7626501499671434,2.725994447709998
1984-01-31,2.8061876566391217,2.6281828051008467
1984-02-29,2.6627303068846535,2.4745354452375374
1984-03-31,2.6745091785007196,2.4585393494172942
1984-04-30,2.6880742981163683,2.427326755001347
1984-05-31,2.6812849348244985,2.285419968242467
1984-06-30,2.631726636364895,2.368220204444092
1984-07-31,2.6078187779058646,2.2576244702804535
1984-08-31,2.847909155488236,2.504155404901531
1984-09-30,2.8879783336202642,2.4594948743083513
1984-10-31,2.876068248379266,2.432391406884396
1984-11-30,2.9130516704849927,2.3895970090883267
1984-12-31,2.8924401804132107,2.438575842612017
1985-01-31,3.0283145360007064,2.7491683290787647
1985-02-28,3.20357401907307,2.80483816490552
1985-03-31,3.188250743681757,2.7575298876612346
1985-04-30,3.220921131737135,2.772679541702389
1985-05-31,3.3090337601209145,2.875604992776709
1985-06-30,3.392122497212476,2.930794539376041
1985-07-31,3.4683509778936137,2.982983774255222
1985-08-31,3.4043491369503895,2.9493972326668825
1985-09-30,3.3401773515789324,2.7790515582685904
1985-10-31,3.3901318417546378,2.9018263628255445
1985-11-30,3.607795784655694,3.1160085259077777
1985-12-31,3.798811065271136,3.226927784307918
1986-01-31,3.827367813510632,3.3365913541649395
1986-02-28,4.045422382264676,3.574775884175961
1986-03-31,4.295541591997677,3.7280353397629873
1986-04-30,4.413300699638823,3.8151216441314495
1986-05-31,4.435006644505279,3.985935100332542
1986-06-30,4.5739660485531175,4.04170835278896
1986-07-31,4.491455654077587,3.7039532250469422
1986-08-31,4.593899191146137,3.8208587157358322
1986-09-30,4.481062198534923,3.5019894522914896
1986-10-31,4.47703494652407,3.605035034518438
1986-11-30,4.635206337580401,3.59528933739177
1986-12-31,4.714419211837131,3.490140971869666
1987-01-31,5.029029890535354,3.9248429963565905
1987-02-28,5.353999654413363,4.256743793482284
1987-03-31,5.588312585770626,4.310279356581107
1987-04-30,5.540453703625821,4.1902857267871925
1987-05-31,5.550029323576782,4.180158655245979
1987-06-30,5.799694253888493,4.264350374845908
1987-07-31,5.980766327309499,4.370032907726794
1987-08-31,6.366765664318541,4.57411013163183
1987-09-30,6.173825556648268,4.469586164841067
1987-10-31,5.441987339450558,3.2552028660271457
1987-11-30,4.772437094846316,3.0745846296638217
1987-12-31,4.708739669131428,3.3315060183977576
1988-01-31,4.90869828557888,3.4766321056971976
1988-02-29,5.072087508629357,3.703538944955384
1988-03-31,5.236020367232354,3.7835621217056756
1988-04-30,5.1896279524242015,3.832274059482554
1988-05-31,5.076065036031053,3.744823955180661
1988-06-30,5.380537548540942,3.9930767486306946
1988-07-31,5.364023584940723,3.921400673330543
1988-08-31,5.271843623672638,3.814704447009403
1988-09-30,5.373440949993844,3.930138777408604
1988-10-31,5.577718590089071,3.879368510057134
1988-11-30,5.465034867671537,3.7701081816615143
1988-12-31,5.592149024310736,3.873243015618853
1989-01-31,5.788582107126714,4.077960300899518
1989-02-28,5.979596747369884,4.0643429258886865
1989-03-31,5.969930190250503,4.138255419396174
1989-04-30,6.1827462018440755,4.352665099794681
1989-05-31,6.437184887865366,4.544936784359703
1989-06-30,6.655574263338034,4.4369378959175805
1989-07-31,6.841941993907305,4.628782792502111
1989-08-31,7.162880575234598,4.78965073698323
1989-09-30,7.19551015529682,4.829271033723271
1989-10-31,7.216107726117602,4.655720395704751
1989-11-30,7.085239956675559,4.663320640044174
1989-12-31,7.279142168426405,4.653240050158798
1990-01-31,7.118183894717415,4.257029070073347
1990-02-28,6.938294306531848,4.362264558540922
1990-03-31,7.126125519979721,4.464452301136339
1990-04-30,7.140091709765574,4.30865959554758
1990-05-31,7.415051289993934,4.710340743703212
1990-06-30,7.650105240275911,4.747347300489114
1990-07-31,7.663089269721702,4.503330042517414
1990-08-31,7.06067643910801,3.92009786369815
1990-09-30,6.7541681876023265,3.54514232983545
1990-10-31,6.597757261706047,3.396390439251672
1990-11-30,6.794622111892417,3.699386737983547
1990-12-31,7.106264620199493,3.853968937171196
1991-01-31,7.057574548543221,4.27244632187702
1991-02-28,7.876731340760611,4.6758427132065865
1991-03-31,8.11654790578828,4.980638792909236
1991-04-30,8.299886801505908,5.008732014731138
1991-05-31,8.285040071489341,5.232879939244403
1991-06-30,8.313790067239943,4.923992444119009
1991-07-31,8.378678024028455,5.197303743247064
1991-08-31,8.603137225151125,5.445270967706549
1991-09-30,8.577061036685754,5.461092852517591
1991-10-31,8.592640925449016,5.631370297999358
1991-11-30,8.593998147238423,5.436994800928341
1991-12-31,8.674364047676125,6.088378921601229
1992-01-31,9.312626006380494,6.443867074489234
1992-02-29,9.256671466349847,6.585649658188676
1992-03-31,9.162958961119607,6.280985928524727
1992-04-30,9.187176980761869,6.023888231918892
1992-05-31,9.377199999402926,6.0966566275756655
1992-06-30,9.252565517760626,5.874320132214676
1992-07-31,9.429486905099033,6.057564784568709
1992-08-31,9.518286257216436,5.87663751529832
1992-09-30,9.554283210445197,6.0905802853431075
1992-10-31,9.44134626177142,6.323056489117368
1992-11-30,9.701635022963599,6.823920646812912
1992-12-31,10.01899489835127,7.0813773214339495
1993-01-31,10.033311362230215,7.288621198799627
1993-02-28,10.206310465787784,7.025518695531655
1993-03-31,10.425761737948621,7.232667617893397
1993-04-30,10.285874584720412,6.936287393118206
1993-05-31,10.360418815095555,7.350752883763301
1993-06-30,10.45005534371988,7.391217894106512
1993-07-31,10.456430267749289,7.403696327471673
1993-08-31,10.640721276440345,7.809013040434202
1993-09-30,10.784900046662596,8.023493744476198
1993-10-31,10.91883846651452,8.201840307230288
1993-11-30,10.91966226333782,7.94518805938755
1993-12-31,11.01653930330003,8.186157524850097
1994-01-31,11.20777321694926,8.440698116082794
1994-02-28,11.199288816436692,8.361914423667665
1994-03-31,11.039831308768605,7.8496864210787445
1994-04-30,10.670396881370506,7.75300468052978
1994-05-31,10.783315486115777,7.7720964535428125
1994-06-30,10.902804658069352,7.467931044340669
1994-07-31,10.846232710323942,7.643952700070912
1994-08-31,11.180522060307066,8.108731252196526
1994-09-30,11.27191892662377,8.09969575458291
1994-10-31,11.221870859891714,8.24463003371495
1994-11-30,11.180362970736073,7.961650213082172
1994-12-31,11.065685290180088,7.984011271131662
1995-01-31,11.33692451693196,8.023385234112055
1995-02-28,11.769892284350954,8.437732579181972
1995-03-31,12.070986149264023,8.692591840850957
1995-04-30,12.459135115829886,8.98275629077868
1995-05-31,12.87623707027388,9.207603871281954
1995-06-30,13.28549820705498,9.946790645068763
1995-07-31,13.756798597701101,10.67503286599425
1995-08-31,13.827388051725224,10.883196225069996
1995-09-30,14.34144393246155,11.139941414275276
1995-10-31,14.472319282548716,11.067029969341279
1995-11-30,14.81363234323773,11.321101040121071
1995-12-31,15.31568678123584,11.252585882198957
1996-01-31,15.34058699391937,11.341518792409335
1996-02-29,16.24635562666787,11.779432071316055
1996-03-31,16.21374965231491,11.801224948228924
1996-04-30,16.245697557188727,12.76347394367173
1996-05-31,16.628255406292872,13.338667890801384
1996-06-30,16.84086314543196,12.72039344620723
1996-07-31,16.255379684620504,11.607330613321254
1996-08-31,16.755354953694255,12.268834899958861
1996-09-30,17.094437576868085,13.194570317256627
1996-10-31,17.79864255459187,13.144608368918592
1996-11-30,18.697844544342498,13.917899207827745
1996-12-31,18.921887253245103,13.909555826587042
1997-01-31,19.538275314973756,14.87516614171834
1997-02-28,20.390371481311956,14.120648641637144
1997-03-31,20.263199716444085,13.187707699649902
1997-04-30,19.5731878345628,13.61755713272128
1997-05-31,21.3774111756634,15.133436331314336
1997-06-30,22.518286275101914,15.594059930448653
1997-07-31,23.809918188213867,17.244638195975504
1997-08-31,23.892726503057396,17.185158994191788
1997-09-30,24.17752971492793,18.260868196077926
1997-10-31,24.57534092960841,17.274751110455714
1997-11-30,24.29222236232747,17.360740574528407
1997-12-31,24.932229271894407,17.043982540987713
1998-01-31,24.99134067027068,17.58653451452357
1998-02-28,26.59132589070351,19.23900408882157
1998-03-31,28.00408910714065,19.95914819646778
1998-04-30,28.95781745286146,20.327449703573247
1998-05-31,28.893572339963658,19.365956482687423
1998-06-30,28.927220944549923,20.639456326468295
1998-07-31,30.219592650498775,20.408852674257744
1998-08-31,28.11298267294906,16.35437809241928
1998-09-30,26.735882231087007,18.48722489529288
1998-10-31,27.081004162810803,19.345150575905212
1998-11-30,30.052977616665675,21.30275600589911
1998-12-31,31.286383360072957,23.97294124526104
1999-01-31,32.86562208822688,27.41212602329178
1999-02-28,32.84369740307548,25.046012469103626
1999-03-31,33.803886126516495,26.95941435523612
1999-04-30,35.24055875983302,27.868318272478483
1999-05-31,35.205729898891214,27.09297706544236
1999-06-30,34.99035280867245,29.474231346411784
1999-07-31,36.57275208288821,28.96995571962608
1999-08-31,35.192355363194835,30.09541739772509
1999-09-30,34.98189922167029,30.18897962649116
1999-10-31,34.53676463639058,32.62924681149319
1999-11-30,36.990929729189595,36.71641546123366
1999-12-31,38.02990533954396,44.80803441277515
2000-01-31,37.98467537377875,43.41593774817108
2000-02-29,37.04338575476594,51.77655693432958
2000-03-31,38.50324839810747,50.44336743651217
2000-04-30,39.051790850607304,42.61876470398325
2000-05-31,37.94319095500496,37.570018237199065
2000-06-30,39.14351627186121,43.83721106555509
2000-07-31,39.47637021208736,41.6636524096587
2000-08-31,39.847334043278146,46.54901136760385
2000-09-30,39.417122062866035,40.67376636870115
2000-10-31,37.36182275350516,37.34149538721451
2000-11-30,37.0731787334147,28.812945028844606
2000-12-31,35.84232185423112,27.417821365016152
2001-01-31,36.005407161068376,30.788824284893998
2001-02-28,35.23623884362778,23.913431495432874
2001-03-31,32.03682253818425,20.465827896106198
2001-04-30,32.180569718059665,23.547793314443094
2001-05-31,34.39437826453799,23.498479023469812
2001-06-30,33.57281615708627,24.070378748366494
2001-07-31,32.67970297933169,22.599062646455266
2001-08-31,32.011128781820936,20.14155961577038
2001-09-30,28.410733170408,16.733309742422705
2001-10-31,29.315339864072534,18.880612108862415
2001-11-30,30.796686846215525,21.577570049413687
2001-12-31,31.24818148362147,21.81253266825811
2002-01-31,31.15515901189248,21.643043000394336
2002-02-28,30.110598397645568,19.389970402438703
2002-03-31,31.59964900046411,20.67710096947874
2002-04-30,30.48910077771302,18.92945424375545
2002-05-31,29.62919490344179,18.128330896616614
2002-06-30,27.87486257390428,16.428363016964173
2002-07-31,24.87594571388594,14.923428559970509
2002-08-31,25.159230700877703,14.782058127962845
2002-09-30,23.962222391272995,13.185964261496295
2002-10-31,23.634648577148784,14.968228712446058
2002-11-30,25.2005803606581,16.65509659560634
2002-12-31,24.93973890468882,15.051859409147777
2003-01-31,24.884243607946086,15.010855522645347
2003-02-28,23.28796019498175,15.152039642168774
2003-03-31,23.592542998745724,15.322507115298647
2003-04-30,24.839611517577882,16.638359577135073
2003-05-31,26.15914426641014,18.086159563896548
2003-06-30,27.651310220796844,18.340695751502874
2003-07-31,27.81608460229982,19.889672986612492
2003-08-31,27.769819746813596,20.54095487327495
2003-09-30,28.647673983872387,20.427931708871046
2003-10-31,29.228599825934307,21.963988058517018
2003-11-30,29.582437227141185,22.271558843663023
2003-12-31,30.488786988848688,22.666180141947134
2004-01-31,31.993396852256307,23.461561633893535
2004-02-29,32.34105700006394,22.946726794033165
2004-03-31,31.834855833417407,22.79245647469453
2004-04-30,32.14306086336513,21.844342774525824
2004-05-31,31.31883133548914,22.670771063788397
2004-06-30,32.213822331731784,23.423271071630392
2004-07-31,31.492625843214604,21.62224794636893
2004-08-31,31.055643569252606,20.9719891957963
2004-09-30,31.91980551244414,21.655251860557442
2004-10-31,31.9525537337168,22.5609386583559
2004-11-30,33.4779354452742,23.966579594229476
2004-12-31,34.39102848461535,24.8802499096886
2005-01-31,33.92701730985773,23.603036129227643
2005-02-28,34.497400608605915,23.49539696882337
2005-03-31,34.40922936971517,22.908938911223512
2005-04-30,33.58033909182627,22.03422801651019
2005-05-31,34.028928961930376,23.728568849139368
2005-06-30,34.77099695697105,23.614163137290006
2005-07-31,35.399583892324735,25.096835405554295
2005-08-31,35.50932905145769,24.745691839423337
2005-09-30,35.60864526511457,24.747197099911553
2005-10-31,34.67419620477638,24.401585888685062
2005-11-30,36.04782916627637,25.711727139075073
2005-12-31,36.82074183398204,25.41106957914068
2006-01-31,37.36081750272471,26.584920712536327
2006-02-28,37.35460074725312,26.31981408733818
2006-03-31,37.90974157594951,27.009953587088642
2006-04-30,38.21238696650475,26.827993660008286
2006-05-31,37.911794711146214,25.184941370226586
2006-06-30,36.885980031885936,25.122144780999864
2006-07-31,37.15157407990367,24.205350696096605
2006-08-31,38.002998712289354,25.288417627218458
2006-09-30,38.96492055360263,26.168983483266892
2006-10-31,40.37385822176549,27.43995011633593
2006-11-30,41.181998718818384,28.21135569517973
2006-12-31,42.066697170862746,28.037740334940278
2007-01-31,42.358146403131464,28.619838318526064
2007-02-28,43.03420276891548,28.08267478062871
2007-03-31,41.96958348153094,28.163976138260526
2007-04-30,43.72402115011429,29.384654844379543
2007-05-31,45.20703200733834,30.327290074649298
2007-06-30,45.36295173636442,30.33115889679124
2007-07-31,45.62361617250926,29.68638979205023
2007-08-31,43.706918867604934,30.28886836521751
2007-09-30,45.05079449751929,31.53428655612846
2007-10-31,46.39854885313967,33.393807476372416
2007-11-30,44.16849073602959,31.10014789795174
2007-12-31,44.71539419453132,31.018070911787092
2008-01-31,41.748439531016245,27.96842298825722
2008-02-29,41.09550826106802,26.600447689588403
2008-03-31,40.01607894294838,26.706251045503056
2008-04-30,41.71428232249224,28.289567708300336
2008-05-31,42.78325428675653,29.595273373647657
2008-06-30,40.966428282282095,26.919153616667995
2008-07-31,38.476295583841264,27.318286198868446
2008-08-31,39.28835124354608,27.828324214477295
2008-09-30,37.383834192176806,24.605727324703608
2008-10-31,29.834697837559407,20.257991148935112
2008-11-30,27.26731827352452,18.08842691143379
2008-12-31,27.171550745526574,18.588076434157365
2009-01-31,26.87387102281897,17.41378816586664
2009-02-28,25.072648077144176,16.26192255857264
2009-03-31,23.646657153974303,18.051274639461695
2009-04-30,26.560339159692628,20.291013654883752
2009-05-31,28.329210391558718,20.977498602284623
2009-06-30,29.14193607072564,21.708325157895985
2009-07-31,29.51426574566719,23.418962761841453
2009-08-31,31.91104399592501,23.79527989145584
2009-09-30,33.075906643162746,25.152735393076856
2009-10-31,33.87075646677526,24.25220359335341
2009-11-30,34.58012042453387,25.447124501893768
2009-12-31,35.349824666288704,26.94084424280431
2010-01-31,35.82951043436747,25.51153479545732
2010-02-28,34.79100162934611,26.607478802922756
2010-03-31,36.85864324579017,28.522496968930277
2010-04-30,38.3653988585331,29.29235076915134
2010-05-31,36.10859393601662,26.880863323880725
2010-06-30,34.82906276560867,25.137340020581494
2010-07-31,34.77365912800646,26.886549232214414
2010-08-31,35.07396847299481,25.225852770879154
2010-09-30,36.25636614728435,28.27948302285232
2010-10-31,37.91597830171175,29.95414203028856
2010-11-30,38.860432885455154,29.86313276328702
2010-12-31,40.30360682251479,31.730256062220665
2011-01-31,41.698995538797746,32.31468558794049
2011-02-28,43.01287415399861,33.31846699201128
2011-03-31,42.534372714434305,33.32484945434282
2011-04-30,43.479053864515144,34.453650554418545
2011-05-31,43.76568293437624,34.01661406878182
2011-06-30,42.1627209532452,33.29659393880551
2011-07-31,43.47049711592921,33.111564409765805
2011-08-31,38.94928418294602,31.006901558151203
2011-09-30,38.641878902022505,29.054099374316475
2011-10-31,39.80844088890036,32.3080341323233
2011-11-30,40.51190478202917,31.557047441616476
2011-12-31,41.141764045363274,31.393768253549688
2012-01-31,43.10939276889979,33.92817377542965
2012-02-29,44.90386808044461,35.79472292129511
2012-03-31,46.198822577700994,37.321248460719616
2012-04-30,46.18116985032128,36.7987220199767
2012-05-31,44.7537319547733,34.175974890038525
2012-06-30,44.23798497727698,35.49934644960521
2012-07-31,45.53021493105152,35.57540102610289
2012-08-31,47.07264238113962,37.1398961247019
2012-09-30,48.494785092620845,37.75967295160496
2012-10-31,48.3894860535716,36.09891500162724
2012-11-30,47.016437312895874,36.52164590072127
2012-12-31,48.03929644422008,36.6568618339438
2013-01-31,50.08997939274943,38.16830121664385
2013-02-28,51.258589559625555,38.411454488142574
2013-03-31,52.65408109353692,39.739953421302594
2013-04-30,53.41956160181617,40.50987869537598
2013-05-31,55.863116468894994,42.08210403715897
2013-06-30,55.23869249622541,41.467082354459826
2013-07-31,57.036423129627565,44.21152823596329
2013-08-31,57.180456227458116,43.79406973266336
2013-09-30,57.86231449212043,46.03687079032591
2013-10-31,59.087577875432025,47.87492669114084
2013-11-30,61.36835486218619,49.61688996677731
2013-12-31,62.30217359203204,51.074013137445185
2014-01-31,62.90513880100138,50.216680816642885
2014-02-28,62.823339537788456,52.74711939260029
2014-03-31,64.53356002787622,51.443823883052026
2014-04-30,64.66373969202692,50.441474183838615
2014-05-31,65.6544106575596,52.042813502656976
2014-06-30,67.75293429504768,54.10609863533626
2014-07-31,68.76639757170322,53.668354069441946
2014-08-31,68.47279887208826,56.28708710617912
2014-09-30,69.69026838924862,55.254475034910456
2014-10-31,67.845857115485,56.97786121221005
2014-11-30,71.71690577260273,58.99298405770087
2014-12-31,72.17151041816422,58.34544572128207
2015-01-31,71.37037375685118,57.13986493507804
2015-02-28,73.38829832862628,61.22237534658595
2015-03-31,73.42892862324838,60.487755603385885
2015-04-30,74.07393543420451,61.02578485065948
2015-05-31,74.79904809215654,62.652109404787346
2015-06-30,74.47329819167281,61.66349620793187
2015-07-31,74.41399503196465,63.45046275918187
2015-08-31,72.60990399778021,59.137653162187696
2015-09-30,69.33730628523735,57.23872877858311
2015-10-31,72.33068053904624,62.6460864270577
2015-11-30,74.4517559979761,63.36589244335571
2015-12-31,73.63057558303397,62.14937223541566
2016-01-31,68.90377113021626,57.30466153556938
2016-02-29,68.52486303822386,56.644841671755465
2016-03-31,72.88491336108726,60.55632365169871
2016-04-30,74.94847494283312,59.41906378862445
2016-05-31,74.72035784008852,61.604828538303295
2016-06-30,75.51724315421664,60.33118462851937
2016-07-31,78.00737812455672,64.34867457679555
2016-08-31,78.94288705490168,65.02561871903623
2016-09-30,78.59658731160059,66.29822496199836
2016-10-31,78.19890356556922,64.80599871634719
2016-11-30,79.13819795640475,66.52673172928084
2016-12-31,82.26096261979023,67.3109535549586
2017-01-31,83.44357479492136,70.24969877826749
2017-02-28,85.59345285268118,72.92901162498399
2017-03-31,87.09070222061709,74.05483088354545
2017-04-30,86.95657896257711,75.80296499466226
2017-05-31,88.42820891809126,77.74174113440182
2017-06-30,89.99907232837074,77.06147420174892
2017-07-31,90.88815884644833,79.71608089862876
2017-08-31,91.11338448490658,80.77710851871038
2017-09-30,92.61972840757814,81.67305641689019
2017-10-31,95.15269193555412,84.63719413618959
2017-11-30,96.66520957146494,86.53043294440226
2017-12-31,99.45253764123545,86.95467225158218
2018-01-31,104.28781883458973,93.40870312065884
2018-02-28,101.27735652935812,91.72171240762466
2018-03-31,101.34275965351232,89.13590370333345
2018-04-30,99.6564446097545,89.22713576613774
2018-05-31,101.6113264799186,94.0286414023836
2018-06-30,103.75834307730915,94.94863923749753
2018-07-31,105.39849476184456,97.04940937911731
2018-08-31,107.9816062608307,102.6474674797182
2018-09-30,109.7954248441842,101.91156772240609
2018-10-31,105.56941414136712,92.596827052623
2018-11-30,103.37767875644559,92.96679567996694
2018-12-31,97.62728280089782,84.20732966093256
2019-01-31,99.3217374501373,92.46390476304231
2019-02-28,105.1111047379784,95.70604116882211
2019-03-31,107.15869214107427,98.26600684928118
2019-04-30,111.14844558500324,102.98121064274825
2019-05-31,109.44588643019299,94.87543814534705
2019-06-30,110.98332662033499,101.97513353100835
2019-07-31,115.23104010181827,104.19348830877391
2019-08-31,111.61922222257608,101.54962237620859
2019-09-30,115.06292910136999,102.07771609229334
2019-10-31,115.07420843404316,105.88058871143996
2019-11-30,120.17624466718627,110.71057427522788
2019-12-31,123.14378055757265,114.7034433119352
2020-01-31,127.264660952357,117.05474104542878
2020-02-29,127.42002159971051,109.66288293938479
2020-03-31,103.3150728033543,98.63007639380582
2020-04-30,107.77685235660825,113.92709641874288
2020-05-31,114.12206942037818,121.69166542684384
2020-06-30,121.54944394845883,129.06265080292954
2020-07-31,125.77503123007367,137.9514231023073
2020-08-31,133.1875888026253,151.26327663084393
2020-09-30,132.3524991097867,143.55017190674232
2020-10-31,134.6369050522285,140.34778431789684
