Date,adjclose
2001-10-31,3.7381961345672607
2001-11-30,4.041868209838867
2001-12-31,4.401841640472412
2002-01-31,4.458144187927246
2002-02-28,4.6196722984313965
2002-03-31,4.8651909828186035
2002-04-30,4.771047115325928
2002-05-31,4.393535137176514
2002-06-30,3.8212671279907227
2002-07-31,3.222233295440674
2002-08-31,3.443755626678467
2002-09-30,2.8936407566070557
2002-10-31,3.2582309246063232
2002-11-30,3.4086802005767822
2002-12-31,3.377298593521118
2003-01-31,3.174237012863159
2003-02-28,3.0643978118896484
2003-03-31,3.3486862182617188
2003-04-30,3.8766472339630127
2003-05-31,3.991101026535034
2003-06-30,4.10186243057251
2003-07-31,4.2430830001831055
2003-08-31,4.443377494812012
2003-09-30,4.562445163726807
2003-10-31,4.8365797996521
2003-11-30,4.96211051940918
2003-12-31,5.475367069244385
2004-01-31,5.446521759033203
2004-02-29,5.807575702667236
2004-03-31,5.801992416381836
2004-04-30,5.209230422973633
2004-05-31,5.258549690246582
2004-06-30,5.419535160064697
2004-07-31,5.562841415405273
2004-08-31,5.801992416381836
2004-09-30,6.254241943359375
2004-10-31,6.402196884155273
2004-11-30,6.97355842590332
2004-12-31,7.584794521331787
2005-01-31,7.438845634460449
2005-02-28,8.404012680053711
2005-03-31,7.700616359710693
2005-04-30,7.599862098693848
2005-05-31,8.241111755371094
2005-06-30,8.759002685546875
2005-07-31,9.278779983520508
2005-08-31,9.802324295043945
2005-09-30,11.333409309387207
2005-10-31,10.861655235290527
2005-11-30,11.581997871398926
2005-12-31,11.725775718688965
2006-01-31,13.776951789855957
2006-02-28,13.629959106445312
2006-03-31,13.383707046508789
2006-04-30,14.480403900146484
2006-05-31,12.530400276184082
2006-06-30,13.049638748168945
2006-07-31,13.361753463745117
2006-08-31,13.432385444641113
2006-09-30,13.587011337280273
2006-10-31,14.660801887512207
2006-11-30,15.56659984588623
2006-12-31,16.54042625427246
2007-01-31,16.97454833984375
2007-02-28,16.234792709350586
2007-03-31,17.360971450805664
2007-04-30,18.356721878051758
2007-05-31,20.49424934387207
2007-06-30,20.779438018798828
2007-07-31,20.898183822631836
2007-08-31,20.649011611938477
2007-09-30,23.506818771362305
2007-10-31,25.97722053527832
2007-11-30,24.54344940185547
2007-12-31,24.56279754638672
2008-01-31,23.72696304321289
2008-02-29,25.559473037719727
2008-03-31,24.917064666748047
2008-04-30,27.28541374206543
2008-05-31,29.658702850341797
2008-06-30,27.402647018432617
2008-07-31,25.16061019897461
2008-08-31,23.376943588256836
2008-09-30,19.306411743164062
2008-10-31,13.25291633605957
2008-11-30,12.241507530212402
2008-12-31,12.96281909942627
2009-01-31,12.718528747558594
2009-02-28,11.904213905334473
2009-03-31,13.049341201782227
2009-04-30,15.176726341247559
2009-05-31,18.29656410217285
2009-06-30,17.839773178100586
2009-07-31,19.34952735900879
2009-08-31,19.7038631439209
2009-09-30,22.035247802734375
2009-10-31,22.11741065979004
2009-11-30,24.582326889038086
2009-12-31,24.77726936340332
2010-01-31,22.096824645996094
2010-02-28,23.304828643798828
2010-03-31,25.02613067626953
2010-04-30,24.818742752075195
2010-05-31,22.19533348083496
2010-06-30,21.849084854125977
2010-07-31,24.586824417114258
2010-08-31,23.848310470581055
2010-09-30,26.65989875793457
2010-10-31,27.49334716796875
2010-11-30,26.960575103759766
2010-12-31,28.626449584960938
2011-01-31,27.303020477294922
2011-02-28,27.754785537719727
2011-03-31,28.5892333984375
2011-04-30,28.791202545166016
2011-05-31,27.839826583862305
2011-06-30,27.8521671295166
