Date,adjclose
2005-03-31,22.759628295898438
2005-04-30,22.269775390625
2005-05-31,22.329851150512695
2005-06-30,22.63022804260254
2005-07-31,23.254106521606445
2005-08-31,23.91494369506836
2005-09-30,24.229196548461914
2005-10-31,23.725479125976562
2005-11-30,23.933420181274414
2005-12-31,24.943899154663086
2006-01-31,26.52305793762207
2006-02-28,26.43769645690918
2006-03-31,27.499940872192383
2006-04-30,28.93682289123535
2006-05-31,28.087976455688477
2006-06-30,28.37251091003418
2006-07-31,28.66653060913086
2006-08-31,29.595993041992188
2006-09-30,29.927947998046875
2006-10-31,31.032880783081055
2006-11-30,32.199459075927734
2006-12-31,33.1883544921875
2007-01-31,33.7093505859375
2007-02-28,33.29060363769531
2007-03-31,34.5322380065918
2007-04-30,36.51887512207031
2007-05-31,37.29793930053711
2007-06-30,37.16647720336914
2007-07-31,36.109859466552734
2007-08-31,36.207244873046875
2007-09-30,38.07700729370117
2007-10-31,39.88347625732422
2007-11-30,38.38377380371094
2007-12-31,37.588233947753906
2008-01-31,34.21221923828125
2008-02-29,34.111751556396484
2008-03-31,34.55888366699219
2008-04-30,35.9755744934082
2008-05-31,36.216732025146484
2008-06-30,32.96129608154297
2008-07-31,32.01179504394531
2008-08-31,30.78095054626465
2008-09-30,26.812137603759766
2008-10-31,20.95939064025879
2008-11-30,19.412052154541016
2008-12-31,20.806886672973633
2009-01-31,17.92668342590332
2009-02-28,16.06621742248535
2009-03-31,17.302915573120117
2009-04-30,19.581035614013672
2009-05-31,22.374460220336914
2009-06-30,21.84832000732422
2009-07-31,24.327133178710938
2009-08-31,25.661466598510742
2009-09-30,26.898164749145508
2009-10-31,26.203876495361328
2009-11-30,27.391759872436523
2009-12-31,27.326841354370117
2010-01-31,25.6132755279541
2010-02-28,25.47235679626465
2010-03-31,27.129562377929688
2010-04-30,26.098037719726562
2010-05-31,23.03165626525879
2010-06-30,22.65398597717285
2010-07-31,25.866928100585938
2010-08-31,24.683223724365234
2010-09-30,27.46212387084961
2010-10-31,28.80367088317871
2010-11-30,26.554615020751953
2010-12-31,28.980806350708008
2011-01-31,30.049365997314453
2011-02-28,30.988039016723633
2011-03-31,30.669246673583984
2011-04-30,33.21959686279297
2011-05-31,32.27501678466797
2011-06-30,31.60201072692871
2011-07-31,30.149738311767578
2011-08-31,27.35141372680664
2011-09-30,24.004077911376953
2011-10-31,26.985387802124023
2011-11-30,26.212017059326172
2011-12-31,25.59903907775879
2012-01-31,26.995458602905273
2012-02-29,28.459857940673828
2012-03-31,28.478391647338867
2012-04-30,27.767822265625
2012-05-31,24.443588256835938
2012-06-30,26.46408462524414
2012-07-31,26.550586700439453
2012-08-31,27.792530059814453
2012-09-30,28.607900619506836
2012-10-31,29.113563537597656
2012-11-30,29.834129333496094
2012-12-31,31.118759155273438
2013-01-31,32.450416564941406
2013-02-28,31.348129272460938
2013-03-31,31.45469856262207
2013-04-30,32.8824348449707
2013-05-31,32.88883590698242
2013-06-30,31.424470901489258
2013-07-31,33.82063674926758
2013-08-31,33.32442855834961
2013-09-30,35.715641021728516
2013-10-31,37.20980453491211
2013-11-30,37.58992004394531
2013-12-31,38.695003509521484
2014-01-31,36.92478561401367
2014-02-28,39.63605499267578
2014-03-31,39.38678741455078
2014-04-30,40.42908477783203
2014-05-31,40.74311447143555
2014-06-30,40.70698547363281
2014-07-31,38.948333740234375
2014-08-31,39.233516693115234
2014-09-30,37.67399597167969
2014-10-31,36.9576301574707
2014-11-30,37.72175979614258
2014-12-31,35.95264434814453
2015-01-31,36.13785934448242
2015-02-28,38.33987808227539
2015-03-31,37.40517044067383
2015-04-30,38.99189376831055
2015-05-31,39.102264404296875
2015-06-30,37.822547912597656
2015-07-31,38.83153533935547
2015-08-31,36.105892181396484
2015-09-30,34.618350982666016
2015-10-31,36.65971374511719
2015-11-30,36.2021598815918
2015-12-31,35.25545883178711
2016-01-31,33.29761505126953
2016-02-29,32.22328186035156
2016-03-31,34.48763656616211
2016-04-30,35.440086364746094
2016-05-31,35.26237106323242
2016-06-30,33.82549285888672
2016-07-31,34.999900817871094
2016-08-31,35.2391242980957
2016-09-30,35.517024993896484
2016-10-31,34.26338195800781
2016-11-30,33.46165466308594
2016-12-31,35.10841751098633
2017-01-31,36.148338317871094
2017-02-28,36.360713958740234
2017-03-31,37.97160339355469
2017-04-30,39.45158386230469
2017-05-31,41.38809585571289
2017-06-30,41.17554473876953
2017-07-31,42.34046936035156
2017-08-31,42.37034225463867
2017-09-30,43.73055648803711
2017-10-31,43.9329719543457
2017-11-30,43.910484313964844
2017-12-31,44.58246994018555
2018-01-31,47.09234619140625
2018-02-28,44.19806671142578
2018-03-31,44.042808532714844
2018-04-30,44.989559173583984
2018-05-31,43.89889907836914
2018-06-30,43.355224609375
2018-07-31,44.83051681518555
2018-08-31,43.56377410888672
2018-09-30,43.59325408935547
2018-10-31,40.15046310424805
2018-11-30,39.879066467285156
2018-12-31,37.94670486450195
2019-01-31,40.483253479003906
2019-02-28,41.76323699951172
2019-03-31,42.0814323425293
2019-04-30,43.7298469543457
2019-05-31,41.24939727783203
2019-06-30,43.87049865722656
2019-07-31,42.7277946472168
2019-08-31,42.02457046508789
2019-09-30,43.09626388549805
2019-10-31,44.752262115478516
2019-11-30,45.3310546875
2019-12-31,47.37689971923828
2020-01-31,45.9135627746582
2020-02-29,42.25923538208008
2020-03-31,35.221805572509766
2020-04-30,37.492347717285156
2020-05-31,39.68150329589844
2020-06-30,41.24195098876953
