Date,Close,High,Low,Open,Volume
2002-07-30,40.138587951660156,40.310396088462504,40.10422707331065,40.222039009127386,41300
2002-07-31,40.5067253112793,40.536180155753016,40.27601879073076,40.27601879073076,32600
2002-08-01,40.673614501953125,40.693249812186046,40.50671623749954,40.516535765142244,71400
2002-08-02,40.98781967163086,41.08599259198328,40.69329716551674,40.75219941970545,120300
2002-08-05,41.1939582824707,41.1939582824707,41.002518590646304,41.076150105591324,159300
2002-08-06,40.860172271728516,40.99270977016661,40.75708963130725,40.99270977016661,90100
2002-08-07,40.98781967163086,41.0614512344236,40.79147008586916,40.835650521567544,38100
2002-08-08,40.845455169677734,40.93872204010169,40.78654918650643,40.90436115284904,142600
2002-08-09,41.14975357055664,41.17429489543996,40.899408088414866,40.899408088414866,99600
2002-08-12,41.233184814453125,41.37062816462657,41.2086397540434,41.282271190222154,38100
2002-08-13,41.56208038330078,41.596441231369845,41.26264853081974,41.390276142955486,109300
2002-08-14,41.43935775756836,41.836966090884815,41.40990667548978,41.719154272468245,146100
2002-08-15,41.19883728027344,41.39518659180239,41.11048027733799,41.23319812891213,60500
2002-08-16,40.92888259887695,41.365758129362774,40.874886410160364,41.355942342802486,55800
2002-08-19,40.96815490722656,40.99269999221003,40.8061663344657,40.99269999221003,41600
2002-08-20,41.34611892700195,41.34611892700195,41.08595381798532,41.135043976890586,56900
2002-08-21,41.243038177490234,41.25285770862309,41.08595938484891,41.1252300192727,37900
2002-08-22,41.02212905883789,41.13503114602888,40.98776820535405,41.13503114602888,43600
2002-08-23,41.20866394042969,41.23320901524552,41.06631449066621,41.095765584403125,26500
2002-08-26,41.228302001953125,41.33138458196242,41.16939981054945,41.19394114195003,27800
2002-08-27,41.105587005615234,41.19885380864537,41.02213973187939,41.11049677026238,38800
2002-08-28,41.257774353027344,41.316676569429866,41.23322926615666,41.27740592845855,40200
2002-08-29,41.449222564697266,41.5228503503317,41.39522635852853,41.513034560598854,101500
2002-08-30,41.527706146240234,41.54734144524214,41.38044702130147,41.51789036926446,28900
2002-09-03,41.980899810791016,42.16314464633421,41.86760933204801,41.91193793812001,110700
2002-09-04,41.966102600097656,42.0892425769265,41.90699781629748,41.94640351078684,77300
2002-09-05,42.133575439453125,42.187757330557034,41.96118022136519,42.163127831715656,57900
2002-09-06,41.80852127075195,41.99076995361332,41.788818405745,41.91195849358551,32200
2002-09-09,41.74939727783203,41.94149542608803,41.744470624356474,41.838058250714454,88800
2002-09-10,41.89716720581055,41.97105198351167,41.700146142522065,41.72477189646518,21400
2002-09-11,41.74449920654297,41.74449920654297,41.61643243404064,41.67554104241204,77500
2002-09-12,41.9611930847168,41.980895938243094,41.76909496025418,41.76909496025418,39900
2002-09-13,42.15822982788086,42.18778599816142,42.01046400822391,42.05479262674006,125900
2002-09-16,42.17298889160156,42.320754638027715,42.17298889160156,42.21731748814903,108700
