date,economico,caro
2025-03,2.6291178764110614,1.9588003492286772
2025-04,2.6291178764110614,1.9771222911591693
2025-05,2.6291178764110614,2.095506072448568
2025-06,2.6291178764110614,2.186632849188659
2025-07,2.6291178764110614,2.2152280808168205
2025-08,2.6291178764110614,2.2736612409135084
2025-09,2.6291178764110614,2.3475999232051916
2025-10,2.6291178764110614,2.395083733454892
2025-11,2.6291178764110614,2.402569308416611
2025-12,2.6291178764110614,2.42270965465837
2026-01,2.6291178764110614,2.477432291693689
2026-02,2.6291178764110614,2.496233492296608
2026-03,2.6291178764110614,2.3385274210485476
2026-04,2.6291178764110614,2.5638668343879227
