date,sp1_nav,sp3_nav,bench_nav
1995-10-26,1.2517840401453628,1.305974861510935,1.2824912533220205
1995-10-27,1.2467769227330145,1.3062441922975996,1.2922070961502177
1995-10-30,1.2643019293304845,1.3223443210963468,1.3005349614315296
1995-10-31,1.2668053923824079,1.3244965294164588,1.2949830512439884
1995-11-01,1.2467769227330145,1.3191380935027988,1.305392882845628
1995-11-02,1.2718126054490069,1.3181423253299311,1.31372074812694
1995-11-03,1.256791157557711,1.314853153117049,1.3154557200605466
1995-11-06,1.2592947162638854,1.3065400502929956,1.3109447930331692
1995-11-07,1.2718126054490069,1.3121473519494085,1.3060868716190708
1995-11-08,1.2993518468711733,1.3424646682439543,1.3178846807675957
1995-11-09,1.3018554055773475,1.336787006692176,1.3227426021816944
1995-11-10,1.3143731991082181,1.3453189707826438,1.3220486134082516
1995-11-13,1.3143731991082181,1.3576684092484137,1.3206606358613664
1995-11-14,1.311869640402044,1.3598007271934105,1.3119857761933333
1995-11-15,1.3218839708809915,1.3705077222962758,1.3251715628887437
1995-11-16,1.3544303297155063,1.3853302040925852,1.3324584450098915
1995-11-17,1.3419125361846354,1.3913969110237225,1.3366223776505475
1995-11-20,1.331898205705688,1.3896868461441994,1.3296824899161208
1995-11-21,1.3494232123031578,1.4074496015644358,1.340439315904482
1995-11-22,1.3268910882933398,1.3828017369371925,1.336275383263826
1995-11-24,1.3218839708809915,1.3820431381219827,1.3397453271310393
1995-11-27,1.3093660816958699,1.3766708150248397,1.3400923215177607
1995-11-28,1.3419125361846354,1.3924037690281386,1.354319091373335
1995-11-29,1.3544303297155063,1.396670254484677,1.3557070689202204
1995-11-30,1.3444160948908095,1.3870713109261563,1.3525841194397283
1995-12-01,1.37445889501915,1.399442491165903,1.354319091373335
1995-12-04,1.39198390161662,1.4133688745865443,1.3709748219359588
1995-12-05,1.3994945777351424,1.4296784295527682,1.3799966759907132
1995-12-06,1.429537377863483,1.4570606400345523,1.383119625471205
1995-12-07,1.4195231430387865,1.448716315282652,1.3758327433500572
1995-12-08,1.409508812559839,1.4518457387929213,1.3803436703774346
1995-12-11,1.4170194886783614,1.4736985540848806,1.386242574951697
1995-12-12,1.4420552670486044,1.4890949961746693,1.3820786423110412
1995-12-13,1.4420552670486044,1.4954546511269686,1.3907535019790742
1995-12-14,1.429537377863483,1.4673307660594594,1.3806906647641557
1995-12-15,1.4495659431671268,1.468884930120126,1.3811931126361283
1995-12-18,1.4545730605794753,1.4554115527504303,1.35465856345505
1995-12-19,1.4420552670486044,1.4559658206059785,1.3689732544606317
1995-12-20,1.4019981364413165,1.4136911082468315,1.3557059798700926
1995-12-21,1.412012371266013,1.4108204757923974,1.3626887559703764
1995-12-22,1.4345444952758313,1.4155856309099466,1.367576699240575
1995-12-26,1.4445588257547786,1.4367856331853202,1.3742103365358447
1995-12-27,1.4462611795281495,1.4402235042746554,1.3735120589258163
1995-12-28,1.4336631325895788,1.4426801792534634,1.3721155037057595
1995-12-29,1.451300494571082,1.4344308573707378,1.3738611977308304
1996-01-02,1.481535903491156,1.4465372749385994,1.3885250275414263
1996-01-03,1.48405551287887,1.4528705923802974,1.3923655543965823
1996-01-04,1.4664181508973668,1.4461024542367056,1.3790982798060432
1996-01-05,1.468937760285081,1.4564726198875346,1.3763051693659296
1996-01-08,1.4790161978359375,1.4689477805437612,1.3815422514411426
1996-01-09,1.4648434070634835,1.448187726370681,1.3578008127001777
1996-01-10,1.41854537999579,1.4101320121082113,1.3399947336444542
1996-01-11,1.421064989383504,1.4187640903356644,1.3480249261597805
1996-01-12,1.4160257706080757,1.4047705284946375,1.3459300933296954
1996-01-15,1.4160257706080757,1.4051629998483028,1.3431369828895818
1996-01-16,1.4286239138141505,1.4240275766135846,1.3595465067252486
1996-01-17,1.438702351365007,1.4182995421045632,1.3553568410650785
1996-01-18,1.4613789321219386,1.431772488378251,1.3598956455302629
1996-01-19,1.4966535598174406,1.4440004954887637,1.3689732544606317
1996-01-22,1.4916143410420124,1.4293715038370403,1.369322393265646
1996-01-23,1.471457369672795,1.4179146901147297,1.3724646425107736
1996-01-24,1.4865751222665842,1.4325345468848198,1.3836370842712276
1996-01-25,1.5067320936358013,1.434684182791634,1.378749141001029
1996-01-26,1.5218497499620862,1.4512102976626946,1.3906198603715114
1996-01-29,1.5092517030235155,1.4425126291996768,1.3962060812517385
1996-01-30,1.5218497499620862,1.449304008230605,1.4080768006222208
1996-01-31,1.5470459401067318,1.4680263034453909,1.4227406304328167
1996-02-01,1.55208515888216,1.475702945403611,1.4279777125080295
1996-02-02,1.5546048645373785,1.4718694172052833,1.4220423528227883
1996-02-05,1.5747617396390914,1.4856623386063885,1.4335639333882566
1996-02-06,1.5949187110083087,1.4983713228380129,1.4471803467838098
1996-02-07,1.5798009584145198,1.503038629733771,1.4555596781041504
1996-02-08,1.6024775391714512,1.5360977654665757,1.4712709243297888
1996-02-09,1.599957929783737,1.5312595769912227,1.4709217855247747
1996-02-12,1.6049972448266696,1.5374257685337946,1.4820942272852287
1996-02-13,1.6075167579468794,1.5454784529556704,1.478951978040101
1996-02-14,1.5873598828451663,1.5359993801132288,1.466033842254576
1996-02-15,1.5722421302513774,1.533440786393596,1.4569562333242072
1996-02-16,1.562163692700521,1.5177953755391778,1.451020873638966
1996-02-20,1.55208515888216,1.5115471073018876,1.4367061826333842
1996-02-21,1.5697225208636632,1.5313584644150209,1.4545122616891077
1996-02-22,1.6049972448266696,1.5663072324556313,1.4775554228200443
1996-02-23,1.6075167579468794,1.5539583053421913,1.473365757159874
1996-02-26,1.582320664069738,1.525602807908537,1.4524174288590228
1996-02-27,1.5672029114759491,1.5170586938260398,1.4478786243938382
1996-02-28,1.534447893168161,1.4947873374782634,1.4412449870985686
1996-02-29,1.5218497499620862,1.4942125025833353,1.4272794348980011
1996-03-01,1.549565549494446,1.513581507574235,1.4499734572239233
1996-03-04,1.578994713107051,1.5329509182726695,1.458352788544264
1996-03-05,1.5865981905040114,1.546085004448011,1.4719692019398172
1996-03-06,1.578994713107051,1.544675551113723,1.4590510661542924
1996-03-07,1.578994713107051,1.5501038475418538,1.4663829810595903
1996-03-08,1.5156322077934212,1.4874657201920007,1.4189001035776607
1996-03-11,1.5511151991487164,1.5061480998541754,1.4353096274133275
1996-03-12,1.5207011927247283,1.498561922135064,1.4241371856528735
1996-03-13,1.5130977153277678,1.4983996348126039,1.4339130721932707
1996-03-14,1.5232356851903817,1.5101522546163753,1.4401975706835262
1996-03-15,1.535908147518649,1.4981764750677922,1.4392339475816869
1996-03-18,1.578994713107051,1.5377657959572317,1.4669384996915684
1996-03-19,1.5637877583131303,1.5411144093708153,1.4637822848942401
1996-03-20,1.5663222507787837,1.5388921447710442,1.4620288322290578
1996-03-21,1.5688567432444371,1.535686476266301,1.458521926898693
1996-03-22,1.5891326829696648,1.5491781303206213,1.4623795227620942
1996-03-25,1.6018052421340787,1.5709113739597456,1.4595739984978024
1996-03-26,1.6018052421340787,1.5876623535949812,1.4665878091585318
1996-03-27,1.5992707496684253,1.569073360007022,1.4532615689031458
1996-03-28,1.5865981905040114,1.5626859117187069,1.4588726174317295
1996-03-29,1.578994713107051,1.539378012642705,1.451858806771
1996-04-01,1.6094087195310391,1.5680020256887177,1.4686919523567508
1996-04-02,1.6119432119966928,1.5717407836670345,1.4714974766210425
1996-04-03,1.6271501667906134,1.5774443731631513,1.4714974766210425
1996-04-04,1.6296847560924135,1.585709264112507,1.470445405021933
1996-04-08,1.6144778012984928,1.560629337551898,1.445195686643307
1996-04-09,1.5891326829696648,1.5475438923736977,1.4395846381147235
1996-04-10,1.5536496916143698,1.511420342109601,1.4139842292030609
1996-04-11,1.5333736550529955,1.511270191663784,1.4122307765378785
1996-04-12,1.5587186765456766,1.522144312698632,1.4301159937227386
1996-04-15,1.5865981905040114,1.5433910695932873,1.4420394718459788
1996-04-16,1.5764602206413976,1.5425099017857367,1.4462477582424165
1996-04-17,1.5865981905040114,1.5369939609516552,1.4427408529120518
1996-04-18,1.6068742270653857,1.5297558832735072,1.4448449961102705
1996-04-19,1.6043397345997323,1.5248487102506216,1.4483519014406352
1996-04-22,1.6119432119966928,1.539414955018493,1.4595739984978024
1996-04-23,1.6094087195310391,1.5568497619297386,1.4641329754272765
1996-04-24,1.6018052421340787,1.5480815498618092,1.4588726174317295
1996-04-25,1.5815292055727046,1.5486339915582055,1.4655357375594225
1996-04-26,1.578994713107051,1.54705476810679,1.4686919523567508
1996-04-29,1.5739257281757442,1.5536511162558737,1.4686919523567508
1996-04-30,1.5663222507787837,1.5483143699599378,1.4676398807576414
1996-05-01,1.578994713107051,1.5457531000228868,1.4707960955549695
1996-05-02,1.5713912357100905,1.5283764866861622,1.4455463771763435
1996-05-03,1.5612531690113303,1.5195377201355789,1.4434422339781245
1996-05-06,1.5460462142174094,1.523352156451518,1.4420394718459788
1996-05-07,1.5283046701216885,1.5192937453587443,1.4360777327843588
1996-05-08,1.5409772292861024,1.5398288371144884,1.4539629499692188
1996-05-09,1.5612531690113303,1.5474235651060773,1.4529108783701095
1996-05-10,1.5764602206413976,1.5626739317709948,1.4672891902246048
1996-05-13,1.5916672722714649,1.587419285988263,1.4893826938059027
1996-05-14,1.5992707496684253,1.6091513495605199,1.498500647664851
1996-05-15,1.596736257202772,1.609177162834439,1.4967471949996687
1996-05-16,1.6195467862297996,1.6249296054991917,1.4999034097969968
1996-05-17,1.6474263001881344,1.64739503715939,1.5079692920568357
1996-05-20,1.7107889023379108,1.6880842160401675,1.5181393175148934
1996-05-21,1.687978373310883,1.6738065538199884,1.5160351743166747
1996-05-22,1.7209268722005246,1.7024909131137527,1.53041348617117
1996-05-23,1.7158578872692178,1.6951538301565927,1.5241010565765136
1996-05-24,1.7234612678300314,1.703583223647239,1.5300627956381336
1996-05-28,1.677840209775976,1.6655811916151846,1.5146324121845287
1996-05-29,1.667702239913362,1.6546663967532813,1.504462386726471
1996-05-30,1.687978373310883,1.680077108001392,1.5121775784532734
1996-05-31,1.677840209775976,1.6556812989811993,1.5009554813961064
1996-06-03,1.680374799077776,1.65516145586159,1.505163767792544
1996-06-04,1.7006507388030037,1.6703155863223584,1.515684483783638
1996-06-05,1.7107889023379108,1.689737309045231,1.5290107240390243
1996-06-06,1.7488063861588594,1.686166584401279,1.517788626981857
1996-06-07,1.7412028119257523,1.694442512375114,1.517788626981857
1996-06-10,1.7437374012275524,1.6906090796043123,1.5128789595193464
1996-06-11,1.7158578872692178,1.6824752855528853,1.5114761973872004
1996-06-12,1.7285302527613384,1.673207825235731,1.5086706731229087
1996-06-13,1.7386684162962456,1.6773624249291217,1.5086706731229087
1996-06-14,1.7386684162962456,1.6662334339793319,1.502358243528252
1996-06-17,1.7488063861588594,1.6804748905196063,1.5013061719291427
1996-06-18,1.7361338269944455,1.6772055367839687,1.4890320032728661
1996-06-19,1.7361338269944455,1.683484805650159,1.495695123400559
1996-06-20,1.7361338269944455,1.6912871349215775,1.4946430518014497
1996-06-21,1.76401334095278,1.7154844409442467,1.5074306313980916
1996-06-24,1.7716169151858872,1.7309851979328268,1.5102508945064137
1996-06-25,1.779220295746701,1.7325112285955684,1.5084882300637124
1996-06-26,1.7614789453232733,1.7386276688015796,1.4982647762960453
1996-06-27,1.774151310815394,1.7425649760848159,1.5088407629522527
1996-06-28,1.7589443560214733,1.73542465984597,1.5141287562803565
1996-07-01,1.7784092880297064,1.7488940085041873,1.5271724731563454
1996-07-02,1.7835049976814399,1.760545858977637,1.5215319469397015
1996-07-03,1.7784092880297064,1.7562287696624153,1.5183591509428394
1996-07-05,1.7452870779467515,1.7184346602101535,1.4795805332034122
1996-07-08,1.7096169156912433,1.7052089132998045,1.473587474098228
1996-07-09,1.724904239339817,1.7148470041533044,1.4795805332034122
1996-07-10,1.7401913682950179,1.7285732235230928,1.4855735923085964
1996-07-11,1.7096169156912433,1.7168188935842945,1.4556082967826756
1996-07-12,1.7121648678637966,1.7130856767701252,1.4566658954482963
1996-07-15,1.6586596244805343,1.6666603879566861,1.4136568830463863
1996-07-16,1.6484682051770672,1.6592418864205385,1.4171822119317887
1996-07-17,1.6866861249117557,1.6624483736750764,1.4341037905817207
1996-07-18,1.7096169156912433,1.691501369652748,1.4538456323399742
1996-07-19,1.673946948129108,1.6743745214713868,1.443269645683767
1996-07-22,1.6484682051770672,1.6693153850782902,1.4326936590275596
1996-07-23,1.617893849919979,1.6467126367399645,1.4143619488234669
1996-07-24,1.628085366570133,1.6326212970399858,1.4171822119317887
1996-07-25,1.6433724955253335,1.6423528381514272,1.4298733959192376
1996-07-26,1.6586596244805343,1.6564531120117683,1.437629119467123
1996-07-29,1.6306332213959995,1.632207999611085,1.421765139482812
1996-07-30,1.6331810762218664,1.629323084329065,1.4355139221358815
1996-07-31,1.6764947056082884,1.652932308776362,1.4460899087920889
1996-08-01,1.6994254963877762,1.6834148515366238,1.4700621452128257
1996-08-02,1.7554784972502187,1.724583799765968,1.5017901051814477
1996-08-05,1.750382787598485,1.7182626607108178,1.4929767829679417
1996-08-06,1.7631221590745056,1.7241188905857374,1.4975597105189649
1996-08-07,1.7478350301193049,1.7114347422864777,1.5014375722929074
1996-08-08,1.7299999489915507,1.7001124171816604,1.498969842073126
1996-08-09,1.707069158212063,1.6820446261065536,1.4940343816335624
1996-08-12,1.732547706470731,1.7094213755570822,1.5049629011783099
1996-08-13,1.732547706470731,1.7143496876326823,1.4929767829679417
1996-08-14,1.7401913682950179,1.718611139652139,1.4982647762960453
1996-08-15,1.7274519968189974,1.7201623015212577,1.4954445131877234
1996-08-16,1.7299999489915507,1.73907132168448,1.5081356971751723
1996-08-19,1.732547706470731,1.745204866244074,1.5088407629522527
1996-08-20,1.732547706470731,1.7418931281963403,1.507783164286632
1996-08-21,1.7121648678637966,1.7250266851199045,1.5024951709585284
1996-08-22,1.724904239339817,1.7483359457027157,1.516596486500138
1996-08-23,1.7478350301193049,1.7407951780600546,1.5084882300637124
1996-08-26,1.7452870779467515,1.7313498320880294,1.5010850394043673
1996-08-27,1.7631221590745056,1.749003658766267,1.5067255656210112
1996-08-28,1.7605742069019523,1.738710730784308,1.5042578354012295
