Date,adjclose
1996-03-31,6.599714756011963
1996-04-30,6.29417085647583
1996-05-31,6.4469428062438965
1996-06-30,6.660821437835693
1996-07-31,6.7219319343566895
1996-08-31,6.687366485595703
1996-09-30,6.810636520385742
1996-10-31,6.841451644897461
1996-11-30,7.087989330291748
1996-12-31,7.087989330291748
1997-01-31,7.087989330291748
1997-02-28,7.334530830383301
1997-03-31,7.6118879318237305
1997-04-30,7.457798480987549
1997-05-31,7.950878143310547
1997-06-30,8.166595458984375
1997-07-31,9.0294828414917
1997-08-31,8.043676376342773
1997-09-30,8.757981300354004
1997-10-31,8.261075019836426
1997-11-30,8.38530158996582
1997-12-31,8.773297309875488
1998-01-31,8.95996379852295
1998-02-28,9.551069259643555
1998-03-31,10.204401969909668
1998-04-30,10.857728958129883
1998-05-31,11.5421724319458
1998-06-30,11.91550064086914
1998-07-31,12.195501327514648
1998-08-31,9.798859596252441
1998-09-30,9.893385887145996
1998-10-31,10.46052074432373
1998-11-30,10.87012004852295
1998-12-31,11.237427711486816
1999-01-31,11.426822662353516
1999-02-28,10.385150909423828
1999-03-31,10.03792667388916
1999-04-30,10.732377052307129
1999-05-31,10.164193153381348
1999-06-30,11.016468048095703
1999-07-31,10.511414527893066
1999-08-31,10.83848762512207
1999-09-30,10.806232452392578
1999-10-31,11.354609489440918
1999-11-30,11.515896797180176
1999-12-31,13.77391529083252
2000-01-31,12.999735832214355
2000-02-29,14.386807441711426
2000-03-31,13.935198783874512
2000-04-30,12.709420204162598
2000-05-31,12.773933410644531
2000-06-30,12.515874862670898
2000-07-31,12.48361587524414
2000-08-31,11.913617134094238
2000-09-30,11.189387321472168
2000-10-31,11.298018455505371
2000-11-30,10.537577629089355
2000-12-31,11.298018455505371
2001-01-31,11.877405166625977
2001-02-28,10.8055419921875
2001-03-31,9.675739288330078
2001-04-30,10.231949806213379
2001-05-31,9.675739288330078
2001-06-30,9.617799758911133
2001-07-31,9.525100708007812
2001-08-31,8.94391918182373
2001-09-30,7.295890808105469
2001-10-31,7.712296962738037
2001-11-30,8.509919166564941
2001-12-31,8.855947494506836
2002-01-31,8.451273918151855
2002-02-28,8.363298416137695
2002-03-31,8.996703147888184
2002-04-30,8.73278522491455
2002-05-31,8.60962200164795
2002-06-30,8.52751350402832
2002-07-31,7.137539863586426
2002-08-31,7.067163944244385
2002-09-30,5.372217178344727
2002-10-31,6.111190319061279
2002-11-30,6.498271942138672
2002-12-31,5.8395304679870605
2003-01-31,5.82766056060791
2003-02-28,5.406312942504883
2003-03-31,5.157064437866211
2003-04-30,6.432977676391602
2003-05-31,6.8068528175354
2003-06-30,7.240068435668945
2003-07-31,7.536791801452637
2003-08-31,7.447773456573486
2003-09-30,7.3943634033203125
2003-10-31,8.242995262145996
2003-11-30,8.78303337097168
2003-12-31,9.731729507446289
2004-01-31,9.882001876831055
2004-02-29,9.749763488769531
2004-03-31,9.353038787841797
2004-04-30,9.262872695922852
2004-05-31,9.353038787841797
2004-06-30,9.707683563232422
2004-07-31,9.100577354431152
2004-08-31,9.016425132751465
2004-09-30,9.479269981384277
2004-10-31,9.906044960021973
2004-11-30,10.681459426879883
2004-12-31,11.317010879516602
2005-01-31,10.782444953918457
2005-02-28,11.22589111328125
2005-03-31,10.982911109924316
2005-04-30,10.509089469909668
2005-05-31,10.733846664428711
2005-06-30,10.776371955871582
2005-07-31,11.505325317382812
2005-08-31,11.724010467529297
2005-09-30,11.80905532836914
2005-10-31,11.481027603149414
2005-11-30,11.821206092834473
2005-12-31,12.408068656921387
2006-01-31,13.409998893737793
2006-02-28,13.471094131469727
2006-03-31,14.082030296325684
2006-04-30,14.766270637512207
2006-05-31,14.118687629699707
2006-06-30,14.014824867248535
2006-07-31,13.996498107910156
2006-08-31,14.515791893005371
2006-09-30,14.680742263793945
2006-10-31,15.371095657348633
2006-11-30,16.11644172668457
2006-12-31,16.745845794677734
2007-01-31,17.15671157836914
2007-02-28,17.181608200073242
2007-03-31,17.94731330871582
2007-04-30,19.547197341918945
2007-05-31,20.58680534362793
2007-06-30,20.624156951904297
2007-07-31,19.852230072021484
2007-08-31,20.076337814331055
2007-09-30,21.52681541442871
2007-10-31,22.585100173950195
2007-11-30,22.168012619018555
2007-12-31,22.38831901550293
2008-01-31,19.709802627563477
2008-02-29,19.570823669433594
2008-03-31,19.905637741088867
2008-04-30,20.64475440979004
2008-05-31,21.18171501159668
2008-06-30,19.313587188720703
2008-07-31,19.14301300048828
2008-08-31,17.975276947021484
2008-09-30,15.679170608520508
2008-10-31,12.1234712600708
2008-11-30,10.88357162475586
2008-12-31,12.660541534423828
2009-01-31,10.210114479064941
2009-02-28,8.886092185974121
2009-03-31,9.860995292663574
2009-04-30,11.389217376708984
2009-05-31,12.73958969116211
2009-06-30,12.2166748046875
2009-07-31,13.684308052062988
2009-08-31,14.207489967346191
2009-09-30,15.077199935913086
2009-10-31,14.268641471862793
2009-11-30,15.287837028503418
2009-12-31,15.256677627563477
2010-01-31,13.828913688659668
2010-02-28,13.63174819946289
2010-03-31,14.86914348602295
2010-04-30,14.542791366577148
2010-05-31,13.01984691619873
2010-06-30,12.90393352508545
2010-07-31,14.303990364074707
2010-08-31,13.317744255065918
2010-09-30,15.17298698425293
2010-10-31,16.435104370117188
2010-11-30,15.538519859313965
2010-12-31,16.51097297668457
2011-01-31,17.35927391052246
2011-02-28,17.931711196899414
2011-03-31,17.897226333618164
2011-04-30,19.84902572631836
2011-05-31,18.724842071533203
2011-06-30,19.019073486328125
2011-07-31,18.191537857055664
2011-08-31,14.796541213989258
2011-09-30,12.922218322753906
2011-10-31,14.994585037231445
2011-11-30,14.591428756713867
2011-12-31,13.594143867492676
2012-01-31,15.086528778076172
2012-02-29,16.232343673706055
2012-03-31,16.46575355529785
2012-04-30,15.942357063293457
2012-05-31,13.785111427307129
2012-06-30,14.416373252868652
2012-07-31,14.714890480041504
2012-08-31,15.450272560119629
2012-09-30,16.43320655822754
2012-10-31,16.702608108520508
2012-11-30,17.124906539916992
2012-12-31,17.98406219482422
2013-01-31,18.719436645507812
2013-02-28,17.962221145629883
2013-03-31,17.81659507751465
2013-04-30,18.544696807861328
2013-05-31,19.039806365966797
2013-06-30,18.30072021484375
2013-07-31,19.501008987426758
2013-08-31,19.01200294494629
2013-09-30,20.604978561401367
2013-10-31,21.738584518432617
2013-11-30,22.649917602539062
2013-12-31,23.531612396240234
2014-01-31,22.10163688659668
2014-02-28,23.494565963745117
2014-03-31,23.227834701538086
2014-04-30,23.472339630126953
2014-05-31,23.813161849975586
2014-06-30,23.64320945739746
2014-07-31,22.033231735229492
2014-08-31,21.85938262939453
2014-09-30,20.93724250793457
2014-10-31,20.581987380981445
2014-11-30,21.76112937927246
2014-12-31,20.718042373657227
2015-01-31,21.201791763305664
2015-02-28,22.44895362854004
2015-03-31,22.554777145385742
2015-04-30,22.38848876953125
2015-05-31,22.00299644470215
2015-06-30,21.440305709838867
2015-07-31,21.786365509033203
2015-08-31,20.256011962890625
2015-09-30,19.025577545166016
2015-10-31,20.84815788269043
2015-11-30,20.955821990966797
2015-12-31,20.14065933227539
2016-01-31,18.710283279418945
2016-02-29,17.96432876586914
2016-03-31,19.786909103393555
2016-04-30,20.171419143676758
2016-05-31,19.940711975097656
2016-06-30,18.94615936279297
2016-07-31,20.206613540649414
2016-08-31,20.64776611328125
2016-09-30,20.69503402709961
2016-10-31,20.41143035888672
2016-11-30,19.56062889099121
2016-12-31,20.867650985717773
2017-01-31,21.67934226989746
2017-02-28,21.687227249145508
2017-03-31,22.656536102294922
2017-04-30,23.389421463012695
2017-05-31,24.44541358947754
2017-06-30,24.314373016357422
2017-07-31,24.667804718017578
2017-08-31,24.70796775817871
2017-09-30,26.049392700195312
2017-10-31,26.5634765625
2017-11-30,26.700029373168945
2017-12-31,26.58990478515625
2018-01-31,28.192386627197266
2018-02-28,26.114795684814453
2018-03-31,25.800743103027344
2018-04-30,26.138957977294922
2018-05-31,25.478635787963867
2018-06-30,24.71765899658203
2018-07-31,25.814205169677734
2018-08-31,24.92378044128418
2018-09-30,24.519784927368164
2018-10-31,22.46685218811035
2018-11-30,22.128822326660156
2018-12-31,20.900358200073242
2019-01-31,22.08759880065918
2019-02-28,22.508075714111328
2019-03-31,22.194778442382812
2019-04-30,23.744779586791992
2019-05-31,22.194778442382812
2019-06-30,23.759679794311523
2019-07-31,22.717811584472656
2019-08-31,22.23499298095703
2019-09-30,22.79404640197754
2019-10-31,24.183202743530273
2019-11-30,24.513551712036133
2019-12-31,24.9031925201416
2020-01-31,24.166263580322266
2020-02-29,22.209579467773438
2020-03-31,18.194576263427734
2020-04-30,19.97337532043457
2020-05-31,21.845352172851562
2020-06-30,23.20572280883789
2020-07-31,24.181543350219727
2020-08-31,25.76511573791504
2020-09-30,24.93480682373047
2020-10-31,22.495254516601562
2020-11-30,26.158864974975586
2020-12-31,27.539518356323242
2021-01-31,27.270795822143555
2021-02-28,27.747556686401367
2021-03-31,28.987140655517578
2021-04-30,30.010011672973633
2021-05-31,31.015548706054688
2021-06-30,30.502172470092773
2021-07-31,30.4316463470459
2021-08-31,30.810726165771484
2021-09-30,29.02113914489746
2021-10-31,29.770475387573242
2021-11-30,28.042600631713867
2021-12-31,29.146961212158203
2022-01-31,28.462299346923828
2022-02-28,25.857036590576172
2022-03-31,25.24350929260254
2022-04-30,23.127286911010742
2022-05-31,24.30099105834961
2022-06-30,21.074085235595703
2022-07-31,21.596128463745117
2022-08-31,20.002519607543945
2022-09-30,18.079200744628906
2022-10-31,19.984203338623047
2022-11-30,23.253849029541016
2022-12-31,22.657438278198242
2023-01-31,25.69003677368164
2023-02-28,25.00288963317871
2023-03-31,26.0748348236084
2023-04-30,26.945219039916992
2023-05-31,25.63506317138672
2023-06-30,26.891530990600586
