Date,adjclose
2000-08-31,33.099998474121094
2000-09-30,30.860000610351562
2000-10-31,32.689998626708984
2000-11-30,33.79999923706055
2000-12-31,26.799999237060547
2001-01-31,28.700000762939453
2001-02-28,27.420000076293945
2001-03-31,26.399999618530273
2001-04-30,28.459999084472656
2001-05-31,28.3700008392334
2001-06-30,26.25
2001-07-31,26.350000381469727
2001-08-31,27.200000762939453
2001-09-30,23.43000030517578
2001-10-31,21.18000030517578
2001-11-30,19.440000534057617
2001-12-31,19.84000015258789
2002-01-31,19.479999542236328
2002-02-28,21.850000381469727
2002-03-31,26.229999542236328
2002-04-30,27.290000915527344
2002-05-31,25.350000381469727
2002-06-30,26.860000610351562
2002-07-31,27.020000457763672
2002-08-31,28.979999542236328
2002-09-30,30.469999313354492
2002-10-31,27.219999313354492
2002-11-30,26.889999389648438
2002-12-31,31.200000762939453
2003-01-31,33.5099983215332
2003-02-28,36.599998474121094
2003-03-31,31.040000915527344
2003-04-30,25.799999237060547
2003-05-31,29.559999465942383
2003-06-30,30.190000534057617
2003-07-31,30.540000915527344
2003-08-31,31.56999969482422
2003-09-30,29.200000762939453
2003-10-31,29.110000610351562
2003-11-30,30.40999984741211
2003-12-31,32.52000045776367
2004-01-31,33.04999923706055
2004-02-29,36.15999984741211
2004-03-31,35.7599983215332
2004-04-30,37.380001068115234
2004-05-31,39.880001068115234
2004-06-30,37.04999923706055
2004-07-31,43.79999923706055
2004-08-31,42.119998931884766
2004-09-30,49.63999938964844
2004-10-31,51.7599983215332
2004-11-30,49.130001068115234
2004-12-31,43.45000076293945
2005-01-31,48.20000076293945
2005-02-28,51.75
2005-03-31,55.400001525878906
2005-04-30,49.720001220703125
2005-05-31,51.970001220703125
2005-06-30,56.5
2005-07-31,60.56999969482422
2005-08-31,68.94000244140625
2005-09-30,66.23999786376953
2005-10-31,59.7599983215332
2005-11-30,57.31999969482422
2005-12-31,61.040000915527344
2006-01-31,67.91999816894531
2006-02-28,61.40999984741211
2006-03-31,66.62999725341797
2006-04-30,71.87999725341797
2006-05-31,71.29000091552734
2006-06-30,73.9800033569336
2006-07-31,74.4000015258789
2006-08-31,70.26000213623047
2006-09-30,62.90999984741211
2006-10-31,58.72999954223633
2006-11-30,63.130001068115234
2006-12-31,61.04999923706055
2007-01-31,58.13999938964844
2007-02-28,61.790000915527344
2007-03-31,65.87000274658203
2007-04-30,65.70999908447266
2007-05-31,64.01000213623047
2007-06-30,70.68000030517578
2007-07-31,78.20999908447266
2007-08-31,74.04000091552734
2007-09-30,81.66000366210938
2007-10-31,94.52999877929688
2007-11-30,88.70999908447266
