Date,Price_SPY_1x,Price_SSO_Real_2x,Price_Synthetic_2x,Difference_Real_vs_Synth
2006-12-22,98.68952941894531,4.539481163024902,4.701734730262797,-0.16225356723789464
2006-12-26,99.27144622802734,4.599681377410889,4.75718171612834,-0.15750033871745117
2006-12-27,99.92353057861328,4.664143085479736,4.819678715373324,-0.1555356298935875
2006-12-28,99.71321105957031,4.645495891571045,4.799389750331973,-0.1538938587609282
2006-12-29,99.29949951171875,4.597548961639404,4.759564276029144,-0.16201531438973937
2007-01-03,99.12419128417969,4.567716121673584,4.742758737608672,-0.17504261593508819
2007-01-04,99.33456420898438,4.591158390045166,4.7628900095887525,-0.1717316195435865
2007-01-05,98.542236328125,4.518706321716309,4.686908993753734,-0.16820267203742567
2007-01-08,98.99800872802734,4.556529998779297,4.730264286667811,-0.17373428788851442
2007-01-09,98.91386413574219,4.5448079109191895,4.722223192409114,-0.17741528148992458
2007-01-10,99.24339294433594,4.565585136413574,4.7536871048971125,-0.18810196848353833
2007-01-11,99.67813110351562,4.62045955657959,4.795334394857429,-0.17487483827783912
2007-01-12,100.43538665771484,4.674797058105469,4.868194781876067,-0.19339772377059816
2007-01-16,100.23905944824219,4.667871952056885,4.849162464114354,-0.18129051205746904
2007-01-17,100.2811508178711,4.665740966796875,4.853234886397467,-0.18749391960059203
2007-01-18,99.94454193115234,4.626850605010986,4.820653648971066,-0.19380304396007997
2007-01-19,100.14090728759766,4.6545538902282715,4.839596341664214,-0.1850424514359421
2007-01-22,99.83240509033203,4.6044745445251465,4.809777836006097,-0.20530329148095028
2007-01-23,100.12687683105469,4.636972427368164,4.838152263138777,-0.20117983577061338
2007-01-24,100.93325805664062,4.709425926208496,4.916081292286547,-0.20665536607805102
2007-01-25,99.74826049804688,4.614597797393799,4.800647699011694,-0.18604990161789559
2007-01-26,99.65706634521484,4.602878570556641,4.791869781526808,-0.18899121097016724
2007-01-29,99.60102081298828,4.589025974273682,4.786480040445412,-0.19745406617173078
2007-01-30,100.11985778808594,4.637506008148193,4.836347055969537,-0.19884104782134404
2007-01-31,100.79302978515625,4.695041179656982,4.901382973481189,-0.20634179382420648
2007-02-01,101.39600372314453,4.749914169311523,4.960026040356114,-0.21011187104459061
2007-02-02,101.53622436523438,4.765896320343018,4.973744490997623,-0.20784817065460537
2007-02-05,101.56428527832031,4.759502410888672,4.9764936145295655,-0.21699120364089364
2007-02-06,101.59233093261719,4.759502410888672,4.9792420022948365,-0.2197395914061646
2007-02-07,101.81671142578125,4.776016712188721,5.00123666991988,-0.22521995773115933
2007-02-08,101.68351745605469,4.766429901123047,4.9881516948449525,-0.2217217937219056
2007-02-09,100.92617797851562,4.709958553314209,4.9138481244537715,-0.20388957113956252
2007-02-12,100.5826416015625,4.670536518096924,4.880396236838805,-0.20985971874188092
2007-02-13,101.43109130859375,4.742455005645752,4.962731929984449,-0.22027692433869728
2007-02-14,102.09718322753906,4.814375400543213,5.027911858383276,-0.21353645784006314
2007-02-15,102.23040771484375,4.813310146331787,5.041033493248626,-0.2277233469168385
2007-02-16,102.18128204345703,4.8122429847717285,5.036188669475067,-0.2239456847033381
2007-02-20,102.398681640625,4.835150718688965,5.057618531502833,-0.22246781281386774
2007-02-21,102.3565902709961,4.826094627380371,5.053460624630581,-0.22736599725021023
2007-02-22,102.2794189453125,4.817570209503174,5.04584055337459,-0.22827034387141598
2007-02-23,101.87976837158203,4.791469097137451,5.006407926695574,-0.2149388295581227
2007-02-26,101.78864288330078,4.779214382171631,4.9974520491126695,-0.21823766694103863
2007-02-27,97.81303405761719,4.3956427574157715,4.607076189692652,-0.2114334322768805
2007-02-28,98.81568908691406,4.480345726013184,4.701527980426967,-0.22118225441378314
2007-03-01,98.52118682861328,4.468624591827393,4.673503875742898,-0.20487928391550536
2007-03-02,97.2310562133789,4.341833591461182,4.551105219685269,-0.20927162822408718
2007-03-05,96.3055191040039,4.2560625076293945,4.464461776046335,-0.20839926841694023
2007-03-06,97.95329284667969,4.403099536895752,4.617234388835106,-0.21413485193935422
2007-03-07,97.8551025390625,4.386051177978516,4.6079775756784525,-0.22192639769993683
2007-03-08,98.6824951171875,4.437729835510254,4.685901083954596,-0.24817124844434169
2007-03-09,98.71051788330078,4.456372261047363,4.688562384926965,-0.2321901238796018
2007-03-12,98.85775756835938,4.480345726013184,4.702549596497477,-0.22220387048429302
2007-03-13,96.93653869628906,4.297615051269531,4.519769261319628,-0.22215421005009706
2007-03-14,97.65873718261719,4.362611770629883,4.587115807069612,-0.22450403643972905
2007-03-15,97.79198455810547,4.382855415344238,4.599633297260169,-0.21677788191593095
2007-03-16,97.51812744140625,4.345563888549805,4.573871629402556,-0.22830774085275163
2007-03-19,98.6937484741211,4.45211124420166,4.684151427211312,-0.23204018300965146
2007-03-20,99.23578643798828,4.503786563873291,4.735603275809745,-0.23181671193645403
2007-03-21,100.86891174316406,4.652421951293945,4.891471109836154,-0.23904915854220832
2007-03-22,100.7914810180664,4.6502909660339355,4.883961359839183,-0.23367039380524712
2007-03-23,100.9393539428711,4.651355743408203,4.898292048179462,-0.24693630477125872
2007-03-26,100.80558013916016,4.660946846008301,4.885308744178074,-0.22436189816977326
2007-03-27,100.56623840332031,4.614463806152344,4.862110459453538,-0.24764665330119406
2007-03-28,99.8341293334961,4.54661226272583,4.791319402288261,-0.24470713956243095
2007-03-29,99.93975067138672,4.567981719970703,4.801457529778519,-0.2334758098078158
2007-03-30,99.9608383178711,4.565314769744873,4.803483779360243,-0.2381690096153699
2007-04-02,100.07349395751953,4.575998306274414,4.814310810161723,-0.2383125038873093
2007-04-03,101.1505126953125,4.666287422180176,4.91793671042867,-0.251649288248494
2007-04-04,101.2631607055664,4.6721649169921875,4.9288906002354995,-0.256725683243312
2007-04-05,101.53770446777344,4.702085018157959,4.955616927153739,-0.2535319089957797
2007-04-09,101.67850494384766,4.7154412269592285,4.969360653708166,-0.2539194267489373
2007-04-10,101.79818725585938,4.720250129699707,4.981059184731695,-0.2608090550319879
2007-04-11,101.38280487060547,4.667356967926025,4.940409261564706,-0.27305229363868033
2007-04-12,101.83338165283203,4.728264808654785,4.984322698577999,-0.25605788992321354
2007-04-13,102.29796600341797,4.76245641708374,5.029801662085741,-0.26734524500200063
2007-04-16,103.26940155029297,4.8522138595581055,5.125329038028247,-0.27311517847014155
2007-04-17,103.54398345947266,4.875186443328857,5.152584403340895,-0.27739796001203754
2007-04-18,103.67066955566406,4.878393650054932,5.165192780603327,-0.28679913054839545
2007-04-19,103.64253997802734,4.881597995758057,5.1623897758199435,-0.2807917800618869
2007-04-20,104.62098693847656,4.964407920837402,5.2598618097140575,-0.29545388887665514
