Date,AdjClose,Close,High,Low,Open,Volume
2023-04-24,15.972000122070312,15.972000122070312,15.972000122070312,15.972000122070312,15.972000122070312,0
2023-04-25,15.972000122070312,15.972000122070312,15.972000122070312,15.972000122070312,15.972000122070312,0
2023-04-26,15.972000122070312,15.972000122070312,15.972000122070312,15.972000122070312,15.972000122070312,0
2023-04-27,15.972000122070312,15.972000122070312,15.972000122070312,15.972000122070312,15.972000122070312,0
2023-04-28,15.972000122070312,15.972000122070312,15.972000122070312,15.972000122070312,15.972000122070312,0
2023-05-02,16.1200008392334,16.1200008392334,16.1200008392334,16.1200008392334,16.1200008392334,0
2023-05-03,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,0
2023-05-04,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,0
2023-05-05,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,0
2023-05-08,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,0
2023-05-09,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,0
2023-05-10,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,0
2023-05-11,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,16.07200050354004,0
2023-05-12,16.95599937438965,16.95599937438965,16.95599937438965,16.95599937438965,16.95599937438965,0
2023-05-15,16.95599937438965,16.95599937438965,16.95599937438965,16.95599937438965,16.95599937438965,0
2023-05-16,16.95599937438965,16.95599937438965,16.95599937438965,16.95599937438965,16.95599937438965,0
2023-05-17,16.95599937438965,16.95599937438965,16.95599937438965,16.95599937438965,16.95599937438965,0
2023-05-18,17.04400062561035,17.04400062561035,17.209999084472656,17.18000030517578,17.18000030517578,800
2023-05-19,17.124000549316406,17.124000549316406,17.395999908447266,17.395999908447266,17.395999908447266,2
2023-05-22,17.222000122070312,17.222000122070312,17.209999084472656,17.18000030517578,17.209999084472656,2804
2023-05-23,17.43600082397461,17.43600082397461,17.450000762939453,17.43000030517578,17.43000030517578,623
2023-05-24,17.073999404907227,17.073999404907227,17.3700008392334,17.3700008392334,17.3700008392334,2
2023-05-25,17.011999130249023,17.011999130249023,17.239999771118164,17.219999313354492,17.219999313354492,800
2023-05-26,16.988000869750977,16.988000869750977,17.200000762939453,17.110000610351562,17.200000762939453,68
2023-05-29,16.988000869750977,16.988000869750977,16.988000869750977,16.988000869750977,16.988000869750977,0
2023-05-30,16.6200008392334,16.6200008392334,17.010000228881836,16.959999084472656,17.010000228881836,3300
2023-05-31,16.530000686645508,16.530000686645508,16.700000762939453,16.600000381469727,16.700000762939453,500
2023-06-01,16.530000686645508,16.530000686645508,16.530000686645508,16.530000686645508,16.530000686645508,0
2023-06-02,16.530000686645508,16.530000686645508,16.530000686645508,16.530000686645508,16.530000686645508,0
2023-06-05,18.173999786376953,18.173999786376953,18.219999313354492,17.871999740600586,17.871999740600586,120
2023-06-06,18.143999099731445,18.143999099731445,18.4060001373291,18.4060001373291,18.4060001373291,15
2023-06-07,18.20199966430664,18.20199966430664,18.357999801635742,18.357999801635742,18.357999801635742,15
2023-06-08,18.20199966430664,18.20199966430664,18.20199966430664,18.20199966430664,18.20199966430664,0
2023-06-09,18.224000930786133,18.224000930786133,18.631999969482422,18.36199951171875,18.631999969482422,676
2023-06-12,18.552000045776367,18.552000045776367,18.724000930786133,18.507999420166016,18.591999053955078,903
2023-06-13,18.908000946044922,18.908000946044922,19.07200050354004,18.93400001525879,18.93400001525879,85
2023-06-14,18.634000778198242,18.634000778198242,19.3700008392334,18.90999984741211,19.3700008392334,1065
2023-06-15,18.486000061035156,18.486000061035156,18.643999099731445,18.48200035095215,18.643999099731445,1297
2023-06-16,18.45599937438965,18.45599937438965,18.711999893188477,18.711999893188477,18.711999893188477,54
2023-06-19,18.559999465942383,18.559999465942383,18.75,18.70400047302246,18.75,124
2023-06-20,18.461999893188477,18.461999893188477,18.3700008392334,18.3700008392334,18.3700008392334,25
2023-06-21,18.47599983215332,18.47599983215332,18.61400032043457,18.535999298095703,18.61400032043457,3355
2023-06-22,18.187999725341797,18.187999725341797,18.32200050354004,18.0,18.083999633789062,690
2023-06-23,17.944000244140625,17.944000244140625,18.214000701904297,18.0,18.214000701904297,455
2023-06-26,17.944000244140625,17.944000244140625,18.011999130249023,18.011999130249023,18.011999130249023,30
2023-06-27,17.944000244140625,17.944000244140625,17.944000244140625,17.944000244140625,17.944000244140625,0
2023-06-28,17.944000244140625,17.944000244140625,17.944000244140625,17.944000244140625,17.944000244140625,0
2023-06-29,18.115999221801758,18.115999221801758,18.076000213623047,18.0,18.076000213623047,5674
2023-06-30,18.115999221801758,18.115999221801758,18.115999221801758,18.115999221801758,18.115999221801758,0
2023-07-03,18.257999420166016,18.257999420166016,18.496000289916992,18.486000061035156,18.486000061035156,45
2023-07-04,18.236000061035156,18.236000061035156,18.395999908447266,18.395999908447266,18.395999908447266,20
2023-07-05,18.236000061035156,18.236000061035156,18.236000061035156,18.236000061035156,18.236000061035156,0
2023-07-06,17.763999938964844,17.763999938964844,18.11199951171875,17.850000381469727,18.11199951171875,1507
2023-07-07,17.8799991607666,17.8799991607666,17.667999267578125,17.667999267578125,17.667999267578125,112
2023-07-10,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,0
2023-07-11,18.149999618530273,18.149999618530273,18.054000854492188,18.054000854492188,18.054000854492188,29
2023-07-12,18.149999618530273,18.149999618530273,18.149999618530273,18.149999618530273,18.149999618530273,0
2023-07-13,18.238000869750977,18.238000869750977,18.266000747680664,18.266000747680664,18.266000747680664,180
2023-07-14,18.238000869750977,18.238000869750977,18.238000869750977,18.238000869750977,18.238000869750977,0
2023-07-17,17.761999130249023,17.761999130249023,17.799999237060547,17.503999710083008,17.799999237060547,1671
2023-07-18,18.038000106811523,18.038000106811523,17.761999130249023,17.761999130249023,17.761999130249023,100
2023-07-19,18.038000106811523,18.038000106811523,18.038000106811523,18.038000106811523,18.038000106811523,0
2023-07-20,18.131999969482422,18.131999969482422,18.200000762939453,18.200000762939453,18.200000762939453,100
2023-07-21,18.106000900268555,18.106000900268555,18.25,18.25,18.25,550
2023-07-24,18.106000900268555,18.106000900268555,18.106000900268555,18.106000900268555,18.106000900268555,0
2023-07-25,18.106000900268555,18.106000900268555,18.106000900268555,18.106000900268555,18.106000900268555,0
2023-07-26,18.106000900268555,18.106000900268555,18.106000900268555,18.106000900268555,18.106000900268555,0
2023-07-27,18.106000900268555,18.106000900268555,18.106000900268555,18.106000900268555,18.106000900268555,0
2023-07-28,18.106000900268555,18.106000900268555,18.106000900268555,18.106000900268555,18.106000900268555,0
2023-07-31,18.714000701904297,18.714000701904297,18.916000366210938,18.916000366210938,18.916000366210938,465
2023-08-01,18.9060001373291,18.9060001373291,19.055999755859375,18.799999237060547,18.799999237060547,413
2023-08-02,18.468000411987305,18.468000411987305,18.908000946044922,18.299999237060547,18.908000946044922,341
2023-08-03,18.520000457763672,18.520000457763672,18.312000274658203,18.312000274658203,18.312000274658203,50
2023-08-04,18.520000457763672,18.520000457763672,18.520000457763672,18.520000457763672,18.520000457763672,0
2023-08-07,19.107999801635742,19.107999801635742,18.899999618530273,18.899999618530273,18.899999618530273,100
2023-08-08,19.110000610351562,19.110000610351562,19.238000869750977,19.173999786376953,19.238000869750977,55
2023-08-09,19.172000885009766,19.172000885009766,19.375999450683594,19.375999450683594,19.375999450683594,2
2023-08-10,19.17799949645996,19.17799949645996,19.38800048828125,19.38800048828125,19.38800048828125,155
2023-08-11,19.17799949645996,19.17799949645996,19.17799949645996,19.17799949645996,19.17799949645996,0
2023-08-14,19.17799949645996,19.17799949645996,19.17799949645996,19.17799949645996,19.17799949645996,0
2023-08-16,18.996000289916992,18.996000289916992,19.260000228881836,19.110000610351562,19.260000228881836,635
2023-08-17,18.996000289916992,18.996000289916992,18.996000289916992,18.996000289916992,18.996000289916992,0
2023-08-18,19.083999633789062,19.083999633789062,18.979999542236328,18.899999618530273,18.979999542236328,1300
2023-08-21,19.354000091552734,19.354000091552734,19.40999984741211,19.327999114990234,19.40999984741211,191
2023-08-22,19.694000244140625,19.694000244140625,19.898000717163086,19.738000869750977,19.826000213623047,459
2023-08-23,19.95199966430664,19.95199966430664,20.049999237060547,20.049999237060547,20.049999237060547,25
