Date,QQQ,QLD
2022-02-04,348.6571350097656,35.285240173339844
2022-02-07,345.8523254394531,34.73174285888672
2022-02-08,349.7380676269531,35.51256561279297
2022-02-09,357.1492614746094,37.01984405517578
2022-02-10,349.0660705566406,35.334659576416016
2022-02-11,337.9931640625,33.105857849121094
2022-02-14,338.411865234375,33.19480895996094
2022-02-15,346.8262023925781,34.82069396972656
2022-02-16,346.7385559082031,34.786102294921875
2022-02-17,336.4251708984375,32.72039031982422
2022-02-18,332.5881652832031,31.96427345275879
2022-02-22,329.2477111816406,31.316884994506836
2022-02-23,320.8139343261719,29.72559356689453
2022-02-24,331.59478759765625,31.71717643737793
2022-02-25,336.7368469238281,32.6956787109375
2022-02-28,337.73992919921875,32.94771194458008
2022-03-01,332.5686950683594,31.865434646606445
2022-03-02,338.14892578125,32.91312026977539
2022-03-03,333.3185729980469,31.974163055419922
2022-03-04,328.4880676269531,31.074731826782227
2022-03-07,316.373046875,28.76685905456543
2022-03-08,314.90252685546875,28.485170364379883
2022-03-09,326.23846435546875,30.570655822753906
2022-03-10,322.61566162109375,29.88373374938965
2022-03-11,315.925048828125,28.618602752685547
2022-03-14,309.8578796386719,27.536327362060547
2022-03-15,319.5771179199219,29.236337661743164
2022-03-16,331.4292907714844,31.425607681274414
2022-03-17,335.44158935546875,32.15700912475586
2022-03-18,342.3074035644531,33.49626541137695
2022-03-21,341.3557434082031,33.308475494384766
2022-03-22,348.064208984375,34.603248596191406
2022-03-23,343.0621032714844,33.609928131103516
2022-03-24,350.68719482421875,35.107337951660156
2022-03-25,350.3947448730469,35.05791091918945
2022-03-28,355.81610107421875,36.14018630981445
2022-03-29,361.9396667480469,37.35589599609375
2022-03-30,357.94183349609375,36.56025314331055
2022-03-31,353.50518798828125,35.54221725463867
2022-04-01,352.83245849609375,35.51750946044922
2022-04-04,360.0967712402344,36.94572067260742
2022-04-05,352.10113525390625,35.3297119140625
2022-04-06,344.45648193359375,33.75324630737305
2022-04-07,345.2755126953125,33.93609619140625
2022-04-08,340.44891357421875,32.9724235534668
2022-04-11,332.3947448730469,31.42066764831543
2022-04-12,330.9906921386719,31.17357063293457
2022-04-13,337.71868896484375,32.4090461730957
2022-04-14,329.9961242675781,30.921533584594727
2022-04-18,330.2496032714844,31.02037239074707
2022-04-19,337.6310119628906,32.334922790527344
2022-04-20,332.7068176269531,31.391016006469727
2022-04-21,325.8227233886719,30.13576889038086
2022-04-22,317.29071044921875,28.524707794189453
2022-04-25,321.36663818359375,29.275876998901367
2022-04-26,309.23663330078125,27.01742172241211
2022-04-27,308.8660583496094,26.987773895263672
2022-04-28,319.835693359375,28.88546371459961
2022-04-29,305.44354248046875,26.290964126586914
2022-05-02,310.5432434082031,27.175565719604492
2022-05-03,310.874755859375,27.259578704833984
2022-05-04,321.3861083984375,29.08808135986328
2022-05-05,305.1997375488281,26.197063446044922
2022-05-06,301.5433044433594,25.539794921875
2022-05-09,289.7448425292969,23.51361083984375
2022-05-10,293.26483154296875,24.091814041137695
2022-05-11,284.56719970703125,22.64383316040039
2022-05-12,283.894287109375,22.544994354248047
2022-05-13,294.4154357910156,24.19065284729004
2022-05-16,291.002685546875,23.64703941345215
2022-05-17,298.5400085449219,24.867692947387695
2022-05-18,283.8846130371094,22.3967342376709
2022-05-19,282.3634033203125,22.17435073852539
2022-05-20,281.48590087890625,22.021150588989258
2022-05-23,286.16632080078125,22.75750160217285
2022-05-24,280.0817565917969,21.78394317626953
2022-05-25,284.0015869140625,22.4066219329834
2022-05-26,291.8704528808594,23.63715934753418
2022-05-27,301.39703369140625,25.203744888305664
2022-05-31,300.597412109375,25.040658950805664
2022-06-01,298.3742370605469,24.674957275390625
2022-06-02,306.5453186035156,26.033981323242188
2022-06-03,298.5692443847656,24.640363693237305
2022-06-06,299.5638122558594,24.828155517578125
2022-06-07,302.1477966308594,25.267988204956055
2022-06-08,299.9733581542969,24.887462615966797
2022-06-09,291.93865966796875,23.5284366607666
2022-06-10,281.6418762207031,21.85312843322754
2022-06-13,268.5465393066406,19.841766357421875
2022-06-14,269.03411865234375,19.935667037963867
2022-06-15,275.7524108886719,20.909221649169922
2022-06-16,264.626708984375,19.233915328979492
2022-06-17,267.844482421875,19.67868423461914
2022-06-21,274.6021728515625,20.67201042175293
2022-06-22,274.20159912109375,20.60282325744629
2022-06-23,278.2851867675781,21.215620040893555
2022-06-24,287.8202819824219,22.708078384399414
2022-06-27,285.7100830078125,22.32260513305664
2022-06-28,277.00537109375,20.95370101928711
2022-06-29,277.2593994140625,21.013004302978516
2022-06-30,273.820556640625,20.46445083618164
2022-07-01,275.62799072265625,20.73131561279297
2022-07-05,280.3465576171875,21.442947387695312
2022-07-06,282.14422607421875,21.70486831665039
2022-07-07,288.1817626953125,22.629009246826172
2022-07-08,288.543212890625,22.70313262939453
2022-07-11,282.37872314453125,21.70486831665039
