date,bucket_lt15,bucket_15_20,bucket_20_25,bucket_25_30,bucket_30_40,bucket_gt40
2016-03-31,10.752354231874067,18.84251878704721,4.329784907027485,2.9329528470418613,1.396510838454666,1.188799694573061
2016-04-30,10.752354231874067,18.84251878704721,4.329784907027485,3.0017481581093324,1.396510838454666,1.188799694573061
2016-05-31,10.752354231874067,18.84251878704721,4.329784907027485,2.9805283206348343,1.396510838454666,1.188799694573061
2016-06-30,10.752354231874067,18.84251878704721,4.329784907027485,3.0024417885172507,1.396510838454666,1.188799694573061
2016-07-31,10.752354231874067,18.84251878704721,4.329784907027485,3.106472126658483,1.396510838454666,1.188799694573061
2016-08-31,10.752354231874067,18.84251878704721,4.329784907027485,3.140855131291457,1.396510838454666,1.188799694573061
2016-09-30,10.752354231874067,18.84251878704721,4.329784907027485,3.119564761108607,1.396510838454666,1.188799694573061
2016-10-31,10.752354231874067,18.84251878704721,4.329784907027485,3.0999283989734785,1.396510838454666,1.188799694573061
2016-11-30,10.752354231874067,18.84251878704721,4.329784907027485,3.1421029078938085,1.396510838454666,1.188799694573061
2016-12-31,10.752354231874067,18.84251878704721,4.329784907027485,3.2650069040045198,1.396510838454666,1.188799694573061
2017-01-31,10.752354231874067,18.84251878704721,4.329784907027485,3.2927156525182375,1.396510838454666,1.188799694573061
2017-02-28,10.752354231874067,18.84251878704721,4.329784907027485,3.367013155658014,1.396510838454666,1.188799694573061
2017-03-31,10.752354231874067,18.84251878704721,4.329784907027485,3.423100437844861,1.396510838454666,1.188799694573061
2017-04-30,10.752354231874067,18.84251878704721,4.329784907027485,3.407764774119946,1.396510838454666,1.188799694573061
2017-05-31,10.752354231874067,18.84251878704721,4.329784907027485,3.462463224930568,1.396510838454666,1.188799694573061
2017-06-30,10.752354231874067,18.84251878704721,4.329784907027485,3.5206626308347992,1.396510838454666,1.188799694573061
2017-07-31,10.752354231874067,18.84251878704721,4.329784907027485,3.55791185517478,1.396510838454666,1.188799694573061
2017-08-31,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.396510838454666,1.188799694573061
2017-09-30,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.4121218145241206,1.188799694573061
2017-10-31,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.4516815559465417,1.188799694573061
2017-11-30,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.474697248417906,1.188799694573061
2017-12-31,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.5181431241324894,1.188799694573061
2018-01-31,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.5832832762462514,1.188799694573061
2018-02-28,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.5306625578090298,1.188799694573061
2018-03-31,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.5282139475287462,1.188799694573061
2018-04-30,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.496786952752959,1.188799694573061
2018-05-31,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.5198395881697797,1.188799694573061
2018-06-30,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.549489823253514,1.188799694573061
2018-07-31,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.5738583449826806,1.188799694573061
2018-08-31,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.6115352809394108,1.188799694573061
2018-09-30,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.6367225987964644,1.188799694573061
2018-10-31,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.5709871600988006,1.188799694573061
2018-11-30,10.752354231874067,18.84251878704721,4.329784907027485,3.556123660969019,1.5434988571021901,1.188799694573061
2018-12-31,10.752354231874067,18.84251878704721,4.329784907027485,3.3691415145281716,1.5434988571021901,1.188799694573061
2019-01-31,10.752354231874067,18.84251878704721,4.329784907027485,3.4210812434607174,1.5434988571021901,1.188799694573061
2019-02-28,10.752354231874067,18.84251878704721,4.329784907027485,3.605167443665661,1.5434988571021901,1.188799694573061
2019-03-31,10.752354231874067,18.84251878704721,4.329784907027485,3.654865569112327,1.5434988571021901,1.188799694573061
2019-04-30,10.752354231874067,18.84251878704721,4.329784907027485,3.654865569112327,1.5925092447741878,1.188799694573061
2019-05-31,10.752354231874067,18.84251878704721,4.329784907027485,3.591292035888057,1.5925092447741878,1.188799694573061
2019-06-30,10.752354231874067,18.84251878704721,4.329784907027485,3.64102979253745,1.5925092447741878,1.188799694573061
2019-07-31,10.752354231874067,18.84251878704721,4.329784907027485,3.774048763256117,1.5925092447741878,1.188799694573061
2019-08-31,10.752354231874067,18.84251878704721,4.329784907027485,3.6558969408127022,1.5925092447741878,1.188799694573061
2019-09-30,10.752354231874067,18.84251878704721,4.329784907027485,3.7657541027955714,1.5925092447741878,1.188799694573061
2019-10-31,10.752354231874067,18.84251878704721,4.329784907027485,3.757489045064646,1.5925092447741878,1.188799694573061
2019-11-30,10.752354231874067,18.84251878704721,4.329784907027485,3.926220433063505,1.5925092447741878,1.188799694573061
2019-12-31,10.752354231874067,18.84251878704721,4.329784907027485,3.926220433063505,1.633357461023101,1.188799694573061
2020-01-31,10.752354231874067,18.84251878704721,4.329784907027485,3.926220433063505,1.6814726353683136,1.188799694573061
2020-02-29,10.752354231874067,18.84251878704721,4.329784907027485,3.926220433063505,1.6789045451516094,1.188799694573061
2020-03-31,10.752354231874067,18.84251878704721,3.518305358446126,3.926220433063505,1.6789045451516094,1.188799694573061
2020-04-30,10.752354231874067,18.84251878704721,3.518305358446126,4.123415154364234,1.6789045451516094,1.188799694573061
2020-05-31,10.752354231874067,18.84251878704721,3.518305358446126,4.36617566950629,1.6789045451516094,1.188799694573061
2020-06-30,10.752354231874067,18.84251878704721,3.518305358446126,4.624903896045826,1.6789045451516094,1.188799694573061
2020-07-31,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,1.6789045451516094,1.188799694573061
2020-08-31,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,1.7722420721406296,1.188799694573061
2020-09-30,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,1.7586942030818573,1.188799694573061
2020-10-31,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,1.7882935172383814,1.188799694573061
2020-11-30,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,1.8601477196110718,1.188799694573061
2020-12-31,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,1.937604531835105,1.188799694573061
2021-01-31,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,1.9833144381624914,1.188799694573061
2021-02-28,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,2.021677221583705,1.188799694573061
2021-03-31,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,2.0238925548144304,1.188799694573061
2021-04-30,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,2.128324898437521,1.188799694573061
2021-05-31,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,2.1274567616020237,1.188799694573061
2021-06-30,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,2.145963185552957,1.188799694573061
2021-07-31,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,2.201273251651777,1.188799694573061
2021-08-31,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,2.2446879240686766,1.188799694573061
2021-09-30,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,2.236740860987828,1.188799694573061
2021-10-31,10.752354231874067,18.84251878704721,3.518305358446126,4.761674123621908,2.2283334856988373,1.188799694573061
