date,bucket_lt15,bucket_15_20,bucket_20_25,bucket_25_30,bucket_30_40,bucket_gt40
1888-04-30,0.8639265728068548,1.489239152053987,1.0,1.0,1.0,1.0
1888-05-31,0.8639265728068548,1.5156001450837269,1.0,1.0,1.0,1.0
1888-06-30,0.8639265728068548,1.4746002784896903,1.0,1.0,1.0,1.0
1888-07-31,0.8639265728068548,1.5187499874265074,1.0,1.0,1.0,1.0
1888-08-31,0.8639265728068548,1.5571200928967852,1.0,1.0,1.0,1.0
1888-09-30,0.8639265728068548,1.6015276749746843,1.0,1.0,1.0,1.0
1888-10-31,0.8639265728068548,1.598426823683299,1.0,1.0,1.0,1.0
1888-11-30,0.8639265728068548,1.5713705864668406,1.0,1.0,1.0,1.0
1888-12-31,0.8506228180287236,1.5713705864668406,1.0,1.0,1.0,1.0
1889-01-31,0.8506228180287236,1.6078015193242918,1.0,1.0,1.0,1.0
1889-02-28,0.8506228180287236,1.6320719582896641,1.0,1.0,1.0,1.0
1889-03-31,0.8506228180287236,1.6040572891565694,1.0,1.0,1.0,1.0
1889-04-30,0.8506228180287236,1.6068260136039731,1.0,1.0,1.0,1.0
1889-05-31,0.8506228180287236,1.6561139022805933,1.0,1.0,1.0,1.0
1889-06-30,0.8506228180287236,1.6899884877066271,1.0,1.0,1.0,1.0
1889-07-31,0.8506228180287236,1.6614835987041816,1.0,1.0,1.0,1.0
1889-08-31,0.8506228180287236,1.689284712630927,1.0,1.0,1.0,1.0
1889-09-30,0.8506228180287236,1.736033648509802,1.0,1.0,1.0,1.0
1889-10-31,0.8506228180287236,1.7103219380337669,1.0,1.0,1.0,1.0
1889-11-30,0.8506228180287236,1.7003371419047824,1.0,1.0,1.0,1.0
1889-12-31,0.8506228180287236,1.696650429597101,1.0,1.0,1.0,1.0
1890-01-31,0.8506228180287236,1.7216324378023216,1.0,1.0,1.0,1.0
1890-02-28,0.8506228180287236,1.7082988532468515,1.0,1.0,1.0,1.0
1890-03-31,0.8506228180287236,1.7013414957618236,1.0,1.0,1.0,1.0
1890-04-30,0.8506228180287236,1.7426935460060347,1.0,1.0,1.0,1.0
1890-05-31,0.8506228180287236,1.8229846215641359,1.0,1.0,1.0,1.0
1890-06-30,0.8506228180287236,1.8159565076613087,1.0,1.0,1.0,1.0
1890-07-31,0.8506228180287236,1.808905302583771,1.0,1.0,1.0,1.0
1890-08-31,0.8506228180287236,1.7724442149564807,1.0,1.0,1.0,1.0
1890-09-30,0.8506228180287236,1.7489645164835517,1.0,1.0,1.0,1.0
1890-10-31,0.8506228180287236,1.6760909949634037,1.0,1.0,1.0,1.0
1890-11-30,0.7917378394840843,1.6760909949634037,1.0,1.0,1.0,1.0
1890-12-31,0.7763289289491853,1.6760909949634037,1.0,1.0,1.0,1.0
1891-01-31,0.7763289289491853,1.7702192935935952,1.0,1.0,1.0,1.0
1891-02-28,0.7763289289491853,1.798869536981646,1.0,1.0,1.0,1.0
1891-03-31,0.7763289289491853,1.7725595403523224,1.0,1.0,1.0,1.0
1891-04-30,0.7763289289491853,1.838278137309252,1.0,1.0,1.0,1.0
1891-05-31,0.7763289289491853,1.837661679181382,1.0,1.0,1.0,1.0
1891-06-30,0.7763289289491853,1.8073433551814198,1.0,1.0,1.0,1.0
1891-07-31,0.7763289289491853,1.7843633881224121,1.0,1.0,1.0,1.0
1891-08-31,0.7763289289491853,1.8510743883072822,1.0,1.0,1.0,1.0
1891-09-30,0.7763289289491853,2.008146623420578,1.0,1.0,1.0,1.0
1891-10-31,0.7763289289491853,2.01505394451427,1.0,1.0,1.0,1.0
1891-11-30,0.7763289289491853,1.9917403122606652,1.0,1.0,1.0,1.0
1891-12-31,0.7763289289491853,2.0593962530263448,1.0,1.0,1.0,1.0
1892-01-31,0.7763289289491853,2.104441580803569,1.0,1.0,1.0,1.0
1892-02-29,0.7763289289491853,2.115317075179863,1.0,1.0,1.0,1.0
1892-03-31,0.7763289289491853,2.1454405443377307,1.0,1.0,1.0,1.0
1892-04-30,0.7763289289491853,2.1488048104242816,1.0,1.0,1.0,1.0
1892-05-31,0.7763289289491853,2.156092872221457,1.0,1.0,1.0,1.0
1892-06-30,0.7763289289491853,2.1518445563735877,1.0,1.0,1.0,1.0
1892-07-31,0.7763289289491853,2.159289265278009,1.0,1.0,1.0,1.0
1892-08-31,0.7763289289491853,2.1979960194511707,1.0,1.0,1.0,1.0
1892-09-30,0.7763289289491853,2.150845354543994,1.0,1.0,1.0,1.0
1892-10-31,0.7763289289491853,2.201705520698433,1.0,1.0,1.0,1.0
1892-11-30,0.7763289289491853,2.2015972078150354,1.0,1.0,1.0,1.0
1892-12-31,0.7763289289491853,2.18573081979881,1.0,1.0,1.0,1.0
1893-01-31,0.7763289289491853,2.233332942916026,1.0,1.0,1.0,1.0
1893-02-28,0.7763289289491853,2.201511597716307,1.0,1.0,1.0,1.0
1893-03-31,0.7763289289491853,2.1296494912227937,1.0,1.0,1.0,1.0
1893-04-30,0.7763289289491853,2.1377543248954476,1.0,1.0,1.0,1.0
1893-05-31,0.7763289289491853,1.9566994164653901,1.0,1.0,1.0,1.0
1893-06-30,0.7763289289491853,1.8719427981468015,1.0,1.0,1.0,1.0
1893-07-31,0.7073546576949327,1.8719427981468015,1.0,1.0,1.0,1.0
1893-08-31,0.6938985609171714,1.8719427981468015,1.0,1.0,1.0,1.0
1893-09-30,0.6938985609171714,2.014429914687931,1.0,1.0,1.0,1.0
1893-10-31,0.6938985609171714,2.083863211232523,1.0,1.0,1.0,1.0
1893-11-30,0.6938985609171714,2.125860772950752,1.0,1.0,1.0,1.0
1893-12-31,0.6938985609171714,2.0610925712832446,1.0,1.0,1.0,1.0
1894-01-31,0.6938985609171714,2.0287662894585075,1.0,1.0,1.0,1.0
1894-02-28,0.6938985609171714,2.0665982410792547,1.0,1.0,1.0,1.0
1894-03-31,0.6938985609171714,2.137501905617653,1.0,1.0,1.0,1.0
1894-04-30,0.6938985609171714,2.1754176822139755,1.0,1.0,1.0,1.0
1894-05-31,0.6938985609171714,2.1038835701363596,1.0,1.0,1.0,1.0
1894-06-30,0.6938985609171714,2.084490385788152,1.0,1.0,1.0,1.0
1894-07-31,0.6938985609171714,2.050469325344221,1.0,1.0,1.0,1.0
1894-08-31,0.6938985609171714,2.1367780018288576,1.0,1.0,1.0,1.0
1894-09-30,0.6938985609171714,2.179711411680419,1.0,1.0,1.0,1.0
1894-10-31,0.6938985609171714,2.1205153800388,1.0,1.0,1.0,1.0
1894-11-30,0.6938985609171714,2.1293386458386157,1.0,1.0,1.0,1.0
1894-12-31,0.6938985609171714,2.11843437132162,1.0,1.0,1.0,1.0
1895-01-31,0.6938985609171714,2.1024229487476775,1.0,1.0,1.0,1.0
1895-02-28,0.6938985609171714,2.0813286384952425,1.0,1.0,1.0,1.0
1895-03-31,0.6938985609171714,2.0898849358217535,1.0,1.0,1.0,1.0
1895-04-30,0.6938985609171714,2.1881860072859225,1.0,1.0,1.0,1.0
1895-05-31,0.6938985609171714,2.316844167397759,1.0,1.0,1.0,1.0
1895-06-30,0.6938985609171714,2.3705227496348105,1.0,1.0,1.0,1.0
1895-07-31,0.6938985609171714,2.389016189525578,1.0,1.0,1.0,1.0
1895-08-31,0.6938985609171714,2.432810601771066,1.0,1.0,1.0,1.0
1895-09-30,0.6938985609171714,2.4563726348609394,1.0,1.0,1.0,1.0
1895-10-31,0.6938985609171714,2.4289805126360897,1.0,1.0,1.0,1.0
1895-11-30,0.6938985609171714,2.355399448580498,1.0,1.0,1.0,1.0
1895-12-31,0.6938985609171714,2.2250442536075874,1.0,1.0,1.0,1.0
1896-01-31,0.6938985609171714,2.2074464884845333,1.0,1.0,1.0,1.0
1896-02-29,0.6938985609171714,2.308651275579535,1.0,1.0,1.0,1.0
1896-03-31,0.6938985609171714,2.2804762187200747,1.0,1.0,1.0,1.0
1896-04-30,0.6938985609171714,2.3094377460411484,1.0,1.0,1.0,1.0
1896-05-31,0.6938985609171714,2.3071169875218422,1.0,1.0,1.0,1.0
1896-06-30,0.6938985609171714,2.2732880107843534,1.0,1.0,1.0,1.0
1896-07-31,0.6938985609171714,2.1340578905250878,1.0,1.0,1.0,1.0
1896-08-31,0.6938985609171714,2.020672859287165,1.0,1.0,1.0,1.0
1896-09-30,0.6938985609171714,2.1348461794401947,1.0,1.0,1.0,1.0
1896-10-31,0.6938985609171714,2.190857054368359,1.0,1.0,1.0,1.0
1896-11-30,0.6938985609171714,2.3485675915524324,1.0,1.0,1.0,1.0
1896-12-31,0.6938985609171714,2.2708539546569226,1.0,1.0,1.0,1.0
1897-01-31,0.6938985609171714,2.2789257104199208,1.0,1.0,1.0,1.0
1897-02-28,0.6938985609171714,2.265424965689945,1.0,1.0,1.0,1.0
1897-03-31,0.6938985609171714,2.2789741580684737,1.0,1.0,1.0,1.0
1897-04-30,0.6938985609171714,2.2164247480021544,1.0,1.0,1.0,1.0
1897-05-31,0.6938985609171714,2.2355318578987244,1.0,1.0,1.0,1.0
1897-06-30,0.6938985609171714,2.3478563752686354,1.0,1.0,1.0,1.0
1897-07-31,0.6938985609171714,2.4605754752522584,1.0,1.0,1.0,1.0
1897-08-31,0.6938985609171714,2.6288435290531416,1.0,1.0,1.0,1.0
1897-09-30,0.6938985609171714,2.7644365110779883,1.0,1.0,1.0,1.0
1897-10-31,0.6938985609171714,2.6839458897715,1.0,1.0,1.0,1.0
1897-11-30,0.6938985609171714,2.597636426511213,1.0,1.0,1.0,1.0
1897-12-31,0.6938985609171714,2.661879047812028,1.0,1.0,1.0,1.0
1898-01-31,0.6938985609171714,2.743136408218921,1.0,1.0,1.0,1.0
1898-02-28,0.6938985609171714,2.746026632200942,1.0,1.0,1.0,1.0
1898-03-31,0.6938985609171714,2.6305891984684293,1.0,1.0,1.0,1.0
1898-04-30,0.6938985609171714,2.5940532373785903,1.0,1.0,1.0,1.0
1898-05-31,0.6938985609171714,2.77317251881516,1.0,1.0,1.0,1.0
1898-06-30,0.6938985609171714,2.890301569605568,1.0,1.0,1.0,1.0
1898-07-31,0.6938985609171714,2.910769779008243,1.0,1.0,1.0,1.0
1898-08-31,0.6938985609171714,2.910769779008243,1.0405462598425197,1.0,1.0,1.0
1898-09-30,0.6938985609171714,2.910769779008243,1.0417523325946776,1.0,1.0,1.0
1898-10-31,0.6938985609171714,2.8588905647911287,1.0417523325946776,1.0,1.0,1.0
1898-11-30,0.6938985609171714,2.8588905647911287,1.0794560128910289,1.0,1.0,1.0
1898-12-31,0.6938985609171714,2.8588905647911287,1.149767760046492,1.0,1.0,1.0
1899-01-31,0.6938985609171714,2.8588905647911287,1.2406638543510522,1.0,1.0,1.0
1899-02-28,0.6938985609171714,2.8588905647911287,1.2910114083527324,1.0,1.0,1.0
1899-03-31,0.6938985609171714,2.8588905647911287,1.3128641463623165,1.0,1.0,1.0
1899-04-30,0.6938985609171714,2.8588905647911287,1.3327366017027618,1.0,1.0,1.0
1899-05-31,0.6938985609171714,2.8588905647911287,1.280690289480658,1.0,1.0,1.0
1899-06-30,0.6938985609171714,2.8588905647911287,1.2553273972474916,1.0,1.0,1.0
1899-07-31,0.6938985609171714,2.8588905647911287,1.302290153391086,1.0,1.0,1.0
1899-08-31,0.6938985609171714,2.8588905647911287,1.3390259337530654,1.0,1.0,1.0
1899-09-30,0.6938985609171714,2.8588905647911287,1.3280527825645843,1.0,1.0,1.0
1899-10-31,0.6938985609171714,2.8588905647911287,1.325403279041022,1.0,1.0,1.0
1899-11-30,0.6938985609171714,2.8588905647911287,1.3541186079690362,1.0,1.0,1.0
1899-12-31,0.6938985609171714,2.6718825374956836,1.3541186079690362,1.0,1.0,1.0
1900-01-31,0.6938985609171714,2.7151563825797087,1.3541186079690362,1.0,1.0,1.0
1900-02-28,0.6938985609171714,2.7721857943039754,1.3541186079690362,1.0,1.0,1.0
1900-03-31,0.6938985609171714,2.8028762570025902,1.3541186079690362,1.0,1.0,1.0
1900-04-30,0.6938985609171714,2.8473707982229786,1.3541186079690362,1.0,1.0,1.0
1900-05-31,0.6938985609171714,2.7216194065033514,1.3541186079690362,1.0,1.0,1.0
1900-06-30,0.6938985609171714,2.6498051527100617,1.3541186079690362,1.0,1.0,1.0
1900-07-31,0.6938985609171714,2.659414087777483,1.3541186079690362,1.0,1.0,1.0
1900-08-31,0.6938985609171714,2.7056475024860718,1.3541186079690362,1.0,1.0,1.0
1900-09-30,0.6938985609171714,2.6521266975126516,1.3541186079690362,1.0,1.0,1.0
1900-10-31,0.6938985609171714,2.7587261865398305,1.3541186079690362,1.0,1.0,1.0
1900-11-30,0.6938985609171714,2.985368624909887,1.3541186079690362,1.0,1.0,1.0
1900-12-31,0.6938985609171714,2.985368624909887,1.4407101046013155,1.0,1.0,1.0
1901-01-31,0.6938985609171714,2.985368624909887,1.4878949333546339,1.0,1.0,1.0
1901-02-28,0.6938985609171714,2.985368624909887,1.5310673868840905,1.0,1.0,1.0
1901-03-31,0.6938985609171714,2.985368624909887,1.5913122487866227,1.0,1.0,1.0
1901-04-30,0.6938985609171714,2.985368624909887,1.7301900876315717,1.0,1.0,1.0
1901-05-31,0.6938985609171714,2.985368624909887,1.6484754486955486,1.0,1.0,1.0
1901-06-30,0.6938985609171714,2.985368624909887,1.6484754486955486,1.1029355325571366,1.0,1.0
1901-07-31,0.6938985609171714,2.985368624909887,1.5429406969310198,1.1029355325571366,1.0,1.0
1901-08-31,0.6938985609171714,2.985368624909887,1.5693973629165425,1.1029355325571366,1.0,1.0
1901-09-30,0.6938985609171714,2.985368624909887,1.5666857279621669,1.1029355325571366,1.0,1.0
1901-10-31,0.6938985609171714,2.985368624909887,1.5542012010674684,1.1029355325571366,1.0,1.0
1901-11-30,0.6938985609171714,2.985368624909887,1.5927893381361127,1.1029355325571366,1.0,1.0
1901-12-31,0.6938985609171714,2.985368624909887,1.5723915811109104,1.1029355325571366,1.0,1.0
1902-01-31,0.6938985609171714,2.985368624909887,1.6112893183375534,1.1029355325571366,1.0,1.0
1902-02-28,0.6938985609171714,2.985368624909887,1.630484563008389,1.1029355325571366,1.0,1.0
1902-03-31,0.6938985609171714,2.985368624909887,1.6378124530315963,1.1029355325571366,1.0,1.0
1902-04-30,0.6938985609171714,2.985368624909887,1.6991055867540443,1.1029355325571366,1.0,1.0
1902-05-31,0.6938985609171714,2.985368624909887,1.7004964622982328,1.1029355325571366,1.0,1.0
1902-06-30,0.6938985609171714,2.985368624909887,1.6958767132408858,1.1029355325571366,1.0,1.0
1902-07-31,0.6938985609171714,2.985368624909887,1.739651572911838,1.1029355325571366,1.0,1.0
1902-08-31,0.6938985609171714,2.985368624909887,1.7916691777925684,1.1029355325571366,1.0,1.0
1902-09-30,0.6938985609171714,2.985368624909887,1.8012514628346128,1.1029355325571366,1.0,1.0
1902-10-31,0.6938985609171714,2.985368624909887,1.7498174227117695,1.1029355325571366,1.0,1.0
1902-11-30,0.6938985609171714,2.985368624909887,1.688024230042941,1.1029355325571366,1.0,1.0
1902-12-31,0.6938985609171714,2.9264703935842986,1.688024230042941,1.1029355325571366,1.0,1.0
1903-01-31,0.6938985609171714,2.9264703935842986,1.7797646773278837,1.1029355325571366,1.0,1.0
1903-02-28,0.6938985609171714,2.9264703935842986,1.775061063626868,1.1029355325571366,1.0,1.0
1903-03-31,0.6938985609171714,2.8213036260812054,1.775061063626868,1.1029355325571366,1.0,1.0
1903-04-30,0.6938985609171714,2.715824813740608,1.775061063626868,1.1029355325571366,1.0,1.0
1903-05-31,0.6938985609171714,2.6730929164293538,1.775061063626868,1.1029355325571366,1.0,1.0
1903-06-30,0.6938985609171714,2.5352850111094427,1.775061063626868,1.1029355325571366,1.0,1.0
1903-07-31,0.6938985609171714,2.428765376241567,1.775061063626868,1.1029355325571366,1.0,1.0
1903-08-31,0.6938985609171714,2.3608574508861415,1.775061063626868,1.1029355325571366,1.0,1.0
1903-09-30,0.6938985609171714,2.3140705737768883,1.775061063626868,1.1029355325571366,1.0,1.0
1903-10-31,0.6938985609171714,2.2492444081668324,1.775061063626868,1.1029355325571366,1.0,1.0
1903-11-30,0.6938985609171714,2.2668113902524487,1.775061063626868,1.1029355325571366,1.0,1.0
1903-12-31,0.6938985609171714,2.381965769834501,1.775061063626868,1.1029355325571366,1.0,1.0
1904-01-31,0.6938985609171714,2.4324209047358663,1.775061063626868,1.1029355325571366,1.0,1.0
1904-02-29,0.6938985609171714,2.37739709202931,1.775061063626868,1.1029355325571366,1.0,1.0
1904-03-31,0.6938985609171714,2.380545619203754,1.775061063626868,1.1029355325571366,1.0,1.0
1904-04-30,0.6938985609171714,2.4497332876631224,1.775061063626868,1.1029355325571366,1.0,1.0
1904-05-31,0.6938985609171714,2.408434006471884,1.775061063626868,1.1029355325571366,1.0,1.0
1904-06-30,0.6938985609171714,2.422430713332573,1.775061063626868,1.1029355325571366,1.0,1.0
1904-07-31,0.6938985609171714,2.5331331921676634,1.775061063626868,1.1029355325571366,1.0,1.0
1904-08-31,0.6938985609171714,2.6292372018070918,1.775061063626868,1.1029355325571366,1.0,1.0
1904-09-30,0.6938985609171714,2.755613744580114,1.775061063626868,1.1029355325571366,1.0,1.0
1904-10-31,0.6938985609171714,2.9275258953121153,1.775061063626868,1.1029355325571366,1.0,1.0
1904-11-30,0.6938985609171714,3.096148239004786,1.775061063626868,1.1029355325571366,1.0,1.0
1904-12-31,0.6938985609171714,3.1363596379513874,1.775061063626868,1.1029355325571366,1.0,1.0
1905-01-31,0.6938985609171714,3.214610226898255,1.775061063626868,1.1029355325571366,1.0,1.0
1905-02-28,0.6938985609171714,3.365607295059114,1.775061063626868,1.1029355325571366,1.0,1.0
1905-03-31,0.6938985609171714,3.471206411069714,1.775061063626868,1.1029355325571366,1.0,1.0
1905-04-30,0.6938985609171714,3.4390833683153383,1.775061063626868,1.1029355325571366,1.0,1.0
1905-05-31,0.6938985609171714,3.2799744712053505,1.775061063626868,1.1029355325571366,1.0,1.0
1905-06-30,0.6938985609171714,3.3287978559076157,1.775061063626868,1.1029355325571366,1.0,1.0
1905-07-31,0.6938985609171714,3.4436284796191576,1.775061063626868,1.1029355325571366,1.0,1.0
1905-08-31,0.6938985609171714,3.5821533204795983,1.775061063626868,1.1029355325571366,1.0,1.0
1905-09-30,0.6938985609171714,3.604324383558256,1.775061063626868,1.1029355325571366,1.0,1.0
1905-10-31,0.6938985609171714,3.66566558492163,1.775061063626868,1.1029355325571366,1.0,1.0
1905-11-30,0.6938985609171714,3.656746190295926,1.775061063626868,1.1029355325571366,1.0,1.0
1905-12-31,0.6938985609171714,3.7578304120958803,1.775061063626868,1.1029355325571366,1.0,1.0
1906-01-31,0.6938985609171714,3.7578304120958803,1.8415793372376232,1.1029355325571366,1.0,1.0
1906-02-28,0.6938985609171714,3.741833298842092,1.8415793372376232,1.1029355325571366,1.0,1.0
1906-03-31,0.6938985609171714,3.661068881644381,1.8415793372376232,1.1029355325571366,1.0,1.0
1906-04-30,0.6938985609171714,3.6223742685081026,1.8415793372376232,1.1029355325571366,1.0,1.0
1906-05-31,0.6938985609171714,3.5376505324135428,1.8415793372376232,1.1029355325571366,1.0,1.0
1906-06-30,0.6938985609171714,3.5954295886764194,1.8415793372376232,1.1029355325571366,1.0,1.0
1906-07-31,0.6938985609171714,3.5144035544871617,1.8415793372376232,1.1029355325571366,1.0,1.0
1906-08-31,0.6938985609171714,3.786284950882311,1.8415793372376232,1.1029355325571366,1.0,1.0
1906-09-30,0.6938985609171714,3.915241094802948,1.8415793372376232,1.1029355325571366,1.0,1.0
1906-10-31,0.6938985609171714,3.810577683183403,1.8415793372376232,1.1029355325571366,1.0,1.0
1906-11-30,0.6938985609171714,3.90157660194,1.8415793372376232,1.1029355325571366,1.0,1.0
1906-12-31,0.6938985609171714,3.879121908807989,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-01-31,0.6938985609171714,3.781881047950336,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-02-28,0.6938985609171714,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-03-31,0.6282473393504823,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-04-30,0.6338275801890245,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-05-31,0.6145212726784396,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-06-30,0.5974303739497192,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-07-31,0.6229583299794585,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-08-31,0.5789743341321066,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-09-30,0.5755572578550742,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-10-31,0.5157482318430647,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-11-30,0.4882604304353345,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1907-12-31,0.5161023422065718,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-01-31,0.540977899035402,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-02-29,0.5241082074466253,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-03-31,0.5484163725781113,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-04-30,0.5808131185079439,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-05-31,0.6149526023049572,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-06-30,0.6186016165997615,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-07-31,0.6441067879648041,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-08-31,0.6745819036365353,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-09-30,0.6700445372608848,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-10-31,0.681047920624716,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-11-30,0.7299558631470474,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1908-12-31,0.7492677286732847,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-01-31,0.7545228364048435,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-02-28,0.7356687875669017,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-03-31,0.7485339348206875,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-04-30,0.7849676212969187,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-05-31,0.813977874060747,3.6764980358688955,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-06-30,0.813977874060747,3.754657024487095,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-07-31,0.813977874060747,3.821704471352936,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-08-31,0.813977874060747,3.9275414631388195,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-09-30,0.813977874060747,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-10-31,0.8200354457437309,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-11-30,0.8189218915827217,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1909-12-31,0.831502693104769,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-01-31,0.8167024833569494,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-02-28,0.7905222264189817,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-03-31,0.8130572607369098,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-04-30,0.7965097223605498,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-05-31,0.7864714053863556,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-06-30,0.7517307860802592,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-07-31,0.7168634194914634,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-08-31,0.7374504259684679,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-09-30,0.7456443195903398,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-10-31,0.7831810811896197,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-11-30,0.785597009954019,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1910-12-31,0.766945058030433,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-01-31,0.7889082176112309,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-02-28,0.8058579716573551,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-03-31,0.7998047790459311,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-04-30,0.7997332657430835,3.9451183043134916,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-05-31,0.7997332657430835,4.046792958887663,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-06-30,0.7997332657430835,4.1446189138537415,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-07-31,0.7997332657430835,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-08-31,0.7647847282560414,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-09-30,0.7263508901312149,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-10-31,0.7338210501892733,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-11-30,0.7665709001929422,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1911-12-31,0.7732618442868716,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-01-31,0.7774351381775526,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-02-29,0.7739599803778774,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-03-31,0.7995852759302671,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-04-30,0.827903921119464,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-05-31,0.8304456178116043,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-06-30,0.8338711337472887,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-07-31,0.838187011657689,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-08-31,0.8608809905499643,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-09-30,0.8687548485394745,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-10-31,0.8704986727156757,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-11-30,0.8642935682710213,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1912-12-31,0.8367510579179654,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1913-01-31,0.8331828231294026,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1913-02-28,0.8072018533759051,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1913-03-31,0.795503275790747,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1913-04-30,0.7982152187763971,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1913-05-31,0.7800533252888796,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1913-06-30,0.7444719455388603,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1913-07-31,0.7582245061091594,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
