date,cape,tr_nom,tr_real,fwd5y_nom,fwd10y_nom,fwd20y_nom,fwd5y_real,fwd10y_real,fwd20y_real,bucket
1995-06-30,22.72,0.031784218832528355,0.029754479385644572,0.24124181631338448,0.10099140795388983,0.09001164359499736,0.21116389117441403,0.07453101057331968,0.065877923798491,20-25 (equo-alto)
1995-07-31,23.38,0.03547479991347613,0.03547479991347613,0.23470716055948948,0.09912750964172568,0.08807006485138746,0.20422929480290208,0.07221679641877121,0.06397710393669143,20-25 (equo-alto)
1995-08-31,23.28,0.005131241365699646,0.0025017286348540946,0.23575342807111355,0.09890520776966216,0.08645760832131888,0.2058813357887268,0.07173356348955306,0.06261302587008122,20-25 (equo-alto)
1995-09-30,23.95,0.037176643832758094,0.03514561907329461,0.22410425223453112,0.0952071166588,0.0819786826651514,0.19374123534824728,0.06703949787505525,0.058420565373564326,20-25 (equo-alto)
1995-10-31,23.93,0.009125674562721953,0.005842897482166487,0.2088655021149759,0.09130671302124593,0.08377522985461305,0.17924191663601663,0.06337214563102123,0.060373020739035166,20-25 (equo-alto)
1995-11-30,24.35,0.02358385370205185,0.024250249440139093,0.20137793882593202,0.09300401039765438,0.08407834479491583,0.17165066013424868,0.06581587095917096,0.0607466846580087,20-25 (equo-alto)
1995-12-31,25.03,0.03389137966741118,0.03456492454015869,0.1853645416725116,0.09168063310441066,0.08167324083215188,0.15601576875027523,0.06488800314101684,0.05853980410595683,25-30 (caro)
1996-01-31,24.76,0.0016257979834137792,-0.0042126943623443935,0.18605587672613821,0.09309382082453554,0.07800320163180063,0.15658453171259556,0.06608024923332012,0.055169742937180244,20-25 (equo-alto)
1996-02-29,25.98,0.05904393574427913,0.05562545951527875,0.16747265707845993,0.08682298422715551,0.07461923780792601,0.13829080406511585,0.060093494578912,0.051985341618934866,25-30 (caro)
1996-03-31,25.63,-0.00200697160041452,-0.00713474567054706,0.14591708482830068,0.08864613762212681,0.07804703372691213,0.11791745238936358,0.061832585809379115,0.055386255488904634,25-30 (caro)
1996-04-30,25.42,0.001970420510918336,-0.001875915076455903,0.1464921169050979,0.08929768416353867,0.07944674683765074,0.11845187511776256,0.06197666270277624,0.05670963133926432,25-30 (caro)
1996-05-31,25.81,0.02354825625415269,0.02158743583987288,0.15645344805329664,0.08590733268181139,0.07802693696762941,0.12758430263263332,0.05835030371020378,0.05520742541969925,25-30 (caro)
1996-06-30,25.97,0.012785931773613868,0.012139610183458549,0.14795452722440605,0.0815577110974619,0.07791394148981401,0.11906286401376964,0.053970348454813744,0.05495730745942984,25-30 (caro)
1996-07-31,24.86,-0.034765644477686264,-0.03661004133537227,0.1498897335833802,0.08617051696780753,0.08157571705044964,0.12200929706912289,0.05835540969725295,0.058728056769282944,20-25 (equo-alto)
1996-08-31,25.41,0.030757526355830844,0.02879168237676688,0.13822854070719925,0.08534153517036658,0.08058259642222732,0.1110549644687393,0.05754187542736067,0.05780854813899117,25-30 (caro)
1996-09-30,25.68,0.020237268867829616,0.017004577901835294,0.10694367970472407,0.08588015897272538,0.07926338538979927,0.08023104912663959,0.05892302843727859,0.05655773023241362,25-30 (caro)
1996-10-31,26.48,0.041194977872609506,0.037906301379013296,0.10494741554092846,0.08535381525046093,0.07681398960586172,0.07969305503124313,0.05932034311521939,0.054261160682644194,25-30 (caro)
1996-11-30,27.59,0.05052081848335366,0.04853370470312046,0.10494965451996086,0.08216027555899719,0.07480512992406108,0.08046923137629225,0.05656057420322136,0.0524767836200688,25-30 (caro)
1996-12-31,27.72,0.011982274661193282,0.011982274661193282,0.10553388799120578,0.08317192891682335,0.07624579305112666,0.08189567901246764,0.0573909732160236,0.0538700544457158,25-30 (caro)
1997-01-31,28.33,0.03257540082968946,0.029330349287169932,0.09781396099209583,0.08045099109568032,0.07528932371114538,0.07453130634540428,0.05474323396487568,0.052792619234092175,25-30 (caro)
1997-02-28,29.27,0.043611636779689045,0.04034217676471519,0.08108253090823059,0.07755355087973159,0.07436232505715235,0.057983941279452944,0.05168507272057199,0.05188569875700355,25-30 (caro)
