start,end,cagr_leaps,cagr_bh,mdd_leaps,mdd_bh,vol_leaps,vol_bh,sharpe_leaps,sharpe_bh,sortino_leaps,sortino_bh,calmar_leaps,calmar_bh,window
1994-06-13,2004-06-14,0.15464003305938356,0.1127310420405152,-0.84069976046017,-0.47426709611867945,0.4214925953857024,0.1818597962031669,0.4185453765474021,0.37042659817334583,0.6446944042780878,0.5346497329941873,0.18394204486835936,0.23769526278142994,10y
1994-09-12,2004-09-13,0.15855237470165595,0.11020238333173693,-0.8290783731236349,-0.47426709611867834,0.4192935941980075,0.18209186290058355,0.42844602208739335,0.3615715268865232,0.655626335414645,0.522393800434518,0.19123930841941297,0.23236354415816443,10y
1994-12-09,2004-12-10,0.18414048495747504,0.1214446254428958,-0.8293743008579149,-0.4742670961186781,0.41760683235095375,0.18207288437649938,0.4831130476548468,0.4219453339613545,0.7404007560818102,0.6087564696427398,0.22202337927157603,0.25606799720406104,10y
1995-03-13,2005-03-14,0.16741598389586043,0.11234346567981834,-0.8183980465682581,-0.47426709611867857,0.41537660940532445,0.1823605443552927,0.4512407858758922,0.38146257341635126,0.6936118679623049,0.5532729752380243,0.2045654734855201,0.23687805162790798,10y
1995-06-12,2005-06-13,0.12551464795116973,0.10320438484630956,-0.84069976046017,-0.47426709611867846,0.42608884022690513,0.18287978258434825,0.3658299254788963,0.3392496639333523,0.5714444864525539,0.49560796097638077,0.14929782766021885,0.21760814884885912,10y
1995-09-11,2005-09-12,0.12739098217760425,0.09765140514237292,-0.829078373123635,-0.47426709611868023,0.42422697303563955,0.1829443974335714,0.3709036941500102,0.31453410116306796,0.5785581945470983,0.4608543142246337,0.15365372720753298,0.2058995994905299,10y
1995-12-08,2005-12-09,0.11070515236760547,0.09114411270909484,-0.8293743008579149,-0.4742670961186787,0.42696644072430795,0.18334468765574954,0.33729335918697473,0.2839218879513073,0.5329565581510187,0.41753104217943127,0.13348032637747603,0.1921788659913428,10y
1996-03-11,2006-03-14,0.1123219802340687,0.09124896283401962,-0.8183980465682581,-0.4742670961186797,0.4214387157909933,0.1827009973430826,0.3403658513824326,0.2865350750130145,0.5347655447080832,0.4210978760369758,0.13724614899199974,0.19239994421030984,10y
1996-06-10,2006-06-13,0.05889313338705593,0.07818783870237245,-0.84069976046017,-0.474267096118679,0.42980350688315444,0.18277704997449795,0.22806813445294286,0.2227403160349884,0.3613256006725435,0.3282694457355935,0.07005251595982359,0.1648603484033541,10y
1996-09-09,2006-09-12,0.1005052813173628,0.08860575097856827,-0.829078373123635,-0.47426709611867834,0.4273139602985413,0.1826565826744365,0.31825371988623025,0.27791430010689144,0.504574477623171,0.41042193738366195,0.12122530821627778,0.18682668838657107,10y
1996-12-06,2006-12-11,0.09009617954770177,0.08272408265591835,-0.8293743008579149,-0.47426709611867834,0.4254989702004012,0.18247252542287112,0.29660008501616353,0.25080327070253794,0.4742569895699021,0.3698849099152342,0.10863150625056164,0.17442509365064168,10y
