date,WORLD,ALLWORLD,SP500,NASDAQ,ENERGY,HEALTH,EM,SMALLCAP,GOLD,BTC,COMMODITY,US_20Y,US_10Y,US_2Y,EU_30Y,EU_10Y,EU_3Y,WORLD2X
2019-11-30,123.31043165712823,120.60264429617837,131.96954536967462,144.87647972373426,93.46978628874936,134.1646641869984,100.78706284340768,117.58013349557088,121.66978351706025,57.987186430324,99.44735994893169,123.18111092527622,120.01722939980024,113.77709599312138,123.77134788576623,109.29031331631927,100.7654439639301,159.36719633344651
2019-12-31,124.90753139515851,122.63182330217516,133.49418679389825,147.94701181743903,97.41689131316178,136.46603557071538,106.73139579977394,118.80093177214081,123.99886030592948,54.16931289785344,102.6688226210155,117.82487205582395,116.6708083959121,112.053738943625,119.80763720267862,108.35593391455556,100.7340382252198,159.02057449828285
2020-01-31,125.5201559525161,122.76552097541371,135.53538306006365,154.83578698594573,88.06958843204792,134.9073741859462,101.73896669432409,116.9224805924539,131.20077341614677,71.51698714516002,95.9832817129322,128.22371431820105,123.13468443709976,114.49701094342576,122.41336532457208,109.43335423556273,100.91576393361284,163.978273245247
2020-02-29,115.50229651192947,113.90050802427166,125.16768035315123,145.87864317252888,74.82175741602173,126.38705243974178,98.1814561646081,106.88909340219517,130.0185551147564,65.96363448698604,91.46784794248852,136.9621876636061,128.02543451803663,115.97748766136895,131.92760443824952,112.84210055277974,101.4868196599306,135.51776539781952
2020-03-31,100.07773677741731,98.32936863566546,109.20775753521768,134.84260481326348,48.956848674507434,121.10787742384817,82.44904948451722,83.67947198553858,131.22628827722912,49.239626762540986,80.34775368825724,144.21143187564417,132.99993041962998,117.10233319220993,123.42476810922498,106.79683022576265,99.45261862181582,104.38948762892832
2020-04-30,112.46576002497125,109.51534419883143,124.808969784421,157.2173818418696,64.91965651880214,138.27300599230233,89.75933293814697,96.60904245264489,141.54632648636309,67.1491335602405,79.20204622845853,148.9982138850153,135.72696443277326,118.84265135738117,117.0621251464601,104.54826125622606,98.80448761529446,125.73803347425918
2020-05-31,115.96564709305133,112.99619803848981,128.37325105984652,164.54164599604027,65.01157279099515,140.2185217102263,90.74556229107141,101.10128942334116,143.3158479022439,72.03594104141801,80.33427575995556,143.05303713878374,133.19738401577445,116.78608531811558,117.2066069732208,105.05375823785765,99.33714291639913,128.54205137455733
2020-06-30,117.2230287501529,114.58043077837125,128.6972216907441,172.27207386914245,63.3383601443948,134.74916079047802,95.29339825653179,103.00612453860538,145.73365872872245,68.53627763069036,81.96522077482852,141.0528356689968,131.1519692430117,115.05596604988891,122.68116584320481,108.16371209537334,100.53238855130813,130.82140838950068
2020-07-31,116.48711764679251,114.36411382052523,129.10175702859664,175.1919726716055,57.118450383722916,134.6199004330727,97.72601876815503,100.4318915978143,151.1356569836459,80.45636265970296,82.78743867365873,138.57169216426607,125.6307362042902,109.11729561024524,130.16441160716934,110.89824974812952,100.98928305505683,122.93925517415884
2020-08-31,123.61344472293048,120.78723458942939,137.57971336610422,193.61624481873503,56.29797735830044,137.5695917823974,100.15990805351906,105.52319598562094,150.92067299361963,82.67522270788932,87.1411244499967,131.37860384991362,123.17400706780919,108.6438542432959,135.2089950494578,112.71846633622609,101.46828355411633,136.8908333275391
2020-09-30,121.27623813659376,118.98197669227564,134.41534503775193,185.16532342996732,48.79610482459444,136.58916072511198,100.6356804763736,103.61348314408163,146.94915426621634,77.47648284968659,85.45626129467422,134.19205071944342,125.4553256841533,110.30801496349368,136.62731850872743,113.35226320479102,101.67182479310546,135.11947518393634
2020-10-31,118.27071755249001,116.9630747218301,131.7748724209967,180.50105864598342,47.04596770121387,132.35665240602538,102.60445624623198,106.47067459189621,146.95574111251773,99.54063859519377,87.5050542231131,130.4093196494627,123.94180329125584,110.89721089547679,145.4767307175998,115.72121554640049,102.1361972263021,128.60856672098674
2020-11-30,130.21154214903228,127.52226757149816,142.5358104386636,195.85394929919963,58.74360454385072,139.38236171784308,109.09507049926592,122.81653033121567,135.5958890238272,138.29141162960826,88.71815132442013,128.6934412784157,121.45744230683768,108.1564312865936,148.3257714730401,116.96961194137656,102.3678977847883,150.03424320134033
2020-12-31,131.71811879029275,129.93483175401198,143.86948383154734,199.96942740742676,59.736520881880054,140.81267041892966,113.75217452020996,129.87274535358694,140.70067262042306,198.9007840851285,89.72907307395937,123.67640301124932,117.29321976007992,105.3428447429426,151.33162224899718,118.00073105704463,102.55466568268443,151.42212725012075
2021-01-31,132.57876371761833,131.45607194270303,144.5166320352434,203.4673893874047,62.8943841767792,144.90526617204634,119.10429963636177,138.18638471384097,139.3341502029709,230.4764706126853,94.21754456055686,120.81000026991546,117.12411834001783,106.95860629935017,150.39160218225774,117.63128910358827,102.35339553058994,155.12069132202083
2021-02-28,135.43337493135604,134.0182969723632,148.0417131897201,202.52085184330656,76.76264320593063,141.38567448535326,119.64400592883028,146.27011940591305,129.91052985782844,313.1163100966902,100.53915569552375,112.78716772212356,113.30613548941643,106.5520029074302,150.0490842830022,117.97674729159891,102.41932311880784,164.17994439492261
2021-03-31,145.6674646226279,142.97883646503567,160.5291136141753,213.67309414529183,81.98836415621645,152.5598393892444,123.20109798761662,153.8366279698171,133.63588155472456,423.9427052149896,100.5256777672221,112.93333977186528,114.48169150427825,110.49269922256843,145.72240882947068,116.75545808766834,102.3313159966893,191.35938329379465
2021-04-30,146.90579141514277,144.09048928948394,163.39911704678607,218.7713782979102,79.79362292225528,153.28274665034516,120.53104602951628,151.37704292084874,133.2225374418475,401.7083210889945,106.03854893166047,111.48039536047125,111.73630545935839,106.83066270791308,141.19461773818125,115.78923443202828,102.16292905660227,192.51070849189122
2021-05-31,148.49969281026827,145.4560362281217,163.6223282066827,215.02679086524034,83.91379296595038,155.3438822582195,121.88535776571202,151.0035012417582,142.67327335875325,258.34453238676576,108.32995742401503,111.28251469606529,112.0198603448899,106.33357661568354,135.26518181888648,113.82754361557753,101.93754907386605,189.94090523433223
2021-06-30,154.48621817487304,150.85587305564937,171.34199929625916,234.02372074501307,89.58420397871267,162.7623683006448,126.02258665506882,157.54973198824652,136.01170340199627,248.354090990581,111.17401239468077,117.52501503141013,116.25033249223824,108.69176973430731,139.1642485018764,115.10344196990867,102.21325380987794,213.11498933745207
2021-07-31,157.36276049518122,152.34174602937685,175.6567117757442,240.89983246988007,82.19576115527077,170.902773894198,117.99907753117911,151.94893724920885,139.32682467739568,295.2497869546583,115.3929060335164,121.51665378138759,118.74393070064411,108.92077793037491,144.09923287949553,116.57758420650262,102.25238222457426,221.15059454082152
2021-08-31,162.57281441562702,156.92172353338455,182.35757932825038,253.10761137972887,81.20429843951045,176.28442972823314,120.82764421972621,156.5615413055615,140.64769998046194,337.2729317437886,115.40639038906093,121.87952852247,119.16989197793035,109.80438211857295,148.49553692452002,117.99283083032375,102.41602573160225,236.65352645666178
2021-09-30,158.34761252363327,152.81866375368108,176.78550326150494,242.7418021290635,89.94616532276862,169.36017344883203,118.10286617324239,154.6116383157636,138.31124423978275,318.4051222530141,123.56112189066859,120.69390932370203,118.86944181345407,111.50092467565062,144.07557473251867,116.38255603532504,102.29419288210799,231.2290873862627
2021-10-31,166.4122390054166,159.93170205510097,187.86149342119228,259.9932725077915,98.53950639140648,176.78476156033327,118.53090557973557,160.05352600059553,139.50778224705263,442.72286944643497,126.93084820131358,120.82940779380368,117.86037790992674,110.32261710985433,141.02289065894894,114.50315360641233,101.97377397560147,253.6793665405723
