regime,bucket,asset,n_bucket,cont_n,cont_mean_ann,cont_median_ann,cont_std_ann,cont_p5_ann,cont_p95_ann,cont_hit_rate,fwd6_n,fwd6_median,fwd6_mean,fwd6_p5,fwd6_p95,fwd6_hit_rate,fwd6_cagr_median,fwd12_n,fwd12_median,fwd12_mean,fwd12_p5,fwd12_p95,fwd12_hit_rate,fwd12_cagr_median,fwd24_n,fwd24_median,fwd24_mean,fwd24_p5,fwd24_p95,fwd24_hit_rate,fwd24_cagr_median
regime_A,$40-70 (normale),DAX,101,101,-0.02055085914841759,0.023975082528595815,0.24358943171451994,-0.7660339330546582,1.8325321935360233,0.5148514851485149,100,0.034602324691133,0.013033790197867106,-0.2741620379362212,0.2565714254164126,0.59,0.0704019702562968,94,0.0812566876079358,0.05065645344365581,-0.3671244268297389,0.3621957438059175,0.648936170212766,0.0812566876079357,91,0.167225612074954,0.11242597456676613,-0.5524544234482681,0.5486229655428566,0.7142857142857143,0.08038216019839672
regime_A,$40-70 (normale),FTSE100,101,101,0.005872935502037713,0.04728121313150968,0.14392777125275957,-0.6311251620634882,0.8432203366592781,0.5445544554455446,100,0.04573690453485224,0.026477271811511542,-0.1656204265506547,0.16333414384827383,0.62,0.09356567350613454,94,0.11086952919657489,0.06906855986223559,-0.20350974369468214,0.2663897125887652,0.7021276595744681,0.11086952919657489,91,0.21375501756358806,0.15148599615812855,-0.3205571121661516,0.45225696115779357,0.7802197802197802,0.10170550400893807
regime_A,$40-70 (normale),NIKKEI,101,101,0.0780427202326921,0.17457637238635337,0.2024175113604075,-0.6662100036897609,1.6058817206457792,0.594059405940594,100,0.06574122701580065,0.05548001365810856,-0.1870488713261431,0.3362649178690202,0.58,0.1358043629611443,94,0.09685589158049179,0.09794880584938745,-0.26657572712501865,0.429416519876284,0.6808510638297872,0.09685589158049179,91,0.22692145229926708,0.1903611798752914,-0.3695414976792457,0.5173347181982078,0.8461538461538461,0.10766486461351077
regime_A,$40-70 (normale),MSCI_EM,101,96,0.13780059110423815,0.17179714605917362,0.19186138019817367,-0.628309996842443,1.7735807669847956,0.625,93,0.090266079687493,0.09897338398275803,-0.17253464306489508,0.3789974561282029,0.6989247311827957,0.18868012451713478,88,0.19490527215892417,0.20728852668893138,-0.12767762212329797,0.7047483959100099,0.8068181818181818,0.19490527215892417,87,0.3483864104810681,0.40757589013447104,-0.15019929707310903,1.0982197800795397,0.8160919540229885,0.16120041787844186
regime_A,$70-100 (elevato),SP500,93,93,0.18292619522629483,0.2214854561007058,0.10979667376502304,-0.42051898426552925,0.891136856947333,0.7526881720430108,93,0.06619692655118992,0.06789585737011858,-0.03901197408727282,0.16476866528441542,0.8387096774193549,0.1367758861872035,92,0.11981265795048623,0.12322741842637164,-0.07796104443118253,0.3102534416009859,0.8369565217391305,0.11981265795048612,81,0.24322127060966503,0.26926088744311744,-0.014485677147635934,0.5906933468799465,0.9259259259259259,0.11499832762639839
regime_A,$70-100 (elevato),NASDAQ,93,93,0.18997167751539146,0.224492493050942,0.16456008674890904,-0.6262375336648631,1.3993168568129768,0.6559139784946236,93,0.08357681841429887,0.07736434986326972,-0.07872557473461952,0.23490254338775235,0.7956989247311828,0.17413872140485442,92,0.14822614781527788,0.14476267909944368,-0.2260201464396198,0.42969986365456475,0.8152173913043478,0.148226147815278,82,0.31426781298106243,0.3425366952607652,-0.1562042658185078,0.8373712288146881,0.8170731707317073,0.14641520095516114
regime_A,$70-100 (elevato),ACWI,93,93,0.15292458949807686,0.2201459826181107,0.1263505179445821,-0.3965381922985095,1.2061738391133154,0.6666666666666666,93,0.06956899827730711,0.06166122677222864,-0.05730293937304342,0.1874657013147103,0.7849462365591398,0.14397784207592212,93,0.14728099720527688,0.11324588639763476,-0.13096390976557534,0.29272650029060326,0.7526881720430108,0.14728099720527688,84,0.3589068797816152,0.2521539379143964,-0.10941775215939228,0.5502132922331422,0.8214285714285714,0.16572161332867785
regime_A,$70-100 (elevato),DAX,93,93,0.1719269494309088,0.20494465496102032,0.14588218308243883,-0.42390515782205795,1.7322811262502111,0.6129032258064516,93,0.0695054474898611,0.06761148349767247,-0.09596515435190724,0.21199101215765942,0.7311827956989247,0.14384190221048798,93,0.1263030208642737,0.11102859259991418,-0.1538101478664283,0.31960572636263923,0.7204301075268817,0.1263030208642737,84,0.28870025762798723,0.2583795480781224,-0.1726580571441499,0.6255361838021166,0.8214285714285714,0.13520934528746165
regime_A,$70-100 (elevato),FTSE100,93,93,0.13525928952556243,0.21455341476249679,0.1021732682703613,-0.39974892532739614,0.8713705123426558,0.6559139784946236,93,0.056858115083776584,0.051638399085211194,-0.07206389828810873,0.13519687156300422,0.8279569892473119,0.11694907541843325,93,0.09815605261103788,0.09451819963423302,-0.12361541534680227,0.2584410348345153,0.8064516129032258,0.09815605261103788,84,0.18494261094395692,0.1744861664141606,-0.1807608114548827,0.43705648626288784,0.8095238095238095,0.08855069286825445
regime_A,$70-100 (elevato),NIKKEI,93,93,0.158309352713208,0.15272941350528058,0.13671833354133825,-0.4768748950431201,1.564074345652227,0.6344086021505376,93,0.035100951422152527,0.06418113099942006,-0.06512168996777813,0.27468551457748214,0.6989247311827957,0.07143397963504539,93,0.11753430582449709,0.13751348932820662,-0.11511592275595423,0.4738659520096826,0.7096774193548387,0.11753430582449709,84,0.26865114333589024,0.2673510201789469,-0.08337251667251398,0.6410012747095043,0.8571428571428571,0.1263441495989981
regime_A,$70-100 (elevato),MSCI_EM,93,93,0.12363606953409056,0.06204221257235276,0.17595401412651318,-0.5567458106081431,1.666873383637543,0.5913978494623656,93,0.04862845877863964,0.06586132283366708,-0.14948795984167118,0.3192742864748222,0.6559139784946236,0.09962164456046518,92,0.11712670919699342,0.13598089935156968,-0.19748969167371408,0.5385192550185675,0.6521739130434783,0.11712670919699342,81,0.2079784645837397,0.27169502614399704,-0.2605383561183906,0.9561337349477812,0.6790123456790124,0.0990807361535091
regime_A,>$100 (shock),SP500,109,109,0.06319552909165815,0.18910273858800797,0.12836445427708376,-0.4907615213254033,0.6865702510742735,0.6605504587155964,107,0.05656467514461694,0.03099212797805357,-0.24271084883669136,0.19334292005156875,0.6822429906542056,0.11632891276344992,107,0.13457143752006195,0.07335773981674992,-0.3567806208449181,0.2519306466848534,0.7757009345794392,0.13457143752006195,107,0.20987940230828905,0.1826464689369257,-0.31751900492528695,0.5079454613515696,0.8037383177570093,0.09994518150146425
regime_A,>$100 (shock),NASDAQ,109,109,0.09488687622519931,0.2108154060441345,0.1873319177790887,-0.6694196636871956,1.4103780337648781,0.5963302752293578,107,0.0592937429335294,0.0344103403211412,-0.26247878183478685,0.2114940114001385,0.6822429906542056,0.12210323381812627,107,0.1249736419437002,0.0892212241859275,-0.31421264303257623,0.31240409624763654,0.7757009345794392,0.1249736419437002,107,0.22296767021108033,0.2269224462949849,-0.2559426128033133,0.5895222480855908,0.8317757009345794,0.10587868693228741
regime_A,>$100 (shock),ACWI,109,109,0.060961171767861755,0.15298917978354587,0.16965175900654472,-0.6478915747202632,1.4774198098078442,0.5871559633027523,107,0.04074358546617818,0.015911918893571703,-0.2797757556396786,0.1658581584587635,0.6915887850467289,0.08314721068899611,107,0.08797520884933907,0.04485678327360506,-0.41706292926140126,0.23769733011867564,0.6728971962616822,0.08797520884933907,107,0.12816307952070893,0.1055264309229074,-0.3083782676401292,0.4149154144047448,0.7757009345794392,0.062150215139416654
regime_A,>$100 (shock),DAX,109,109,0.06426625786650697,0.17038345247262976,0.17968208003957384,-0.6948901842279751,1.2404239415568026,0.6055045871559633,107,0.058366096424047775,0.03299052186024177,-0.24096858853750414,0.22033164848593428,0.7102803738317757,0.12013879405987682,107,0.1586159137966967,0.08260041640241553,-0.35086767182140033,0.3075760064858068,0.7009345794392523,0.1586159137966967,107,0.13414316782625701,0.15804831537303435,-0.29341090263355996,0.5498453896607185,0.7757009345794392,0.06496158044610079
regime_A,>$100 (shock),FTSE100,109,109,0.06758917042942358,0.13432602073953293,0.1380952525391709,-0.561677734802902,1.204851249056718,0.6146788990825688,107,0.027765806960089012,0.023856278012329143,-0.16677208244060546,0.14311240821449558,0.6728971962616822,0.05630255395632289,107,0.07940925035563517,0.047728313540759536,-0.2749884676564763,0.19707975985541706,0.7663551401869159,0.07940925035563517,107,0.12375898625270221,0.10355258891206742,-0.21467897296309035,0.3342578918925151,0.7850467289719626,0.06007499086277024
