date,strat_lordo,strat_netto,nudo3x,ndx1
1993-05-17,13973.573469749908,13973.573469749908,16580.572361654493,15804.2627366197
1993-05-18,14311.484821391026,14311.484821391026,17046.197967534747,15953.866296839587
1993-05-19,15236.926952509963,15236.926952509963,18288.180237031345,16343.009059157856
1993-05-20,15891.083939075566,15891.083939075566,19153.305009197557,16602.430400465408
1993-05-21,15439.77431376202,15439.77431376202,18561.557380460774,16433.19711676869
1993-05-24,15480.913644849872,15480.913644849872,18620.808559840763,16452.410925967757
1993-05-25,15374.047300055667,15374.047300055667,18483.871490896512,16413.810802495005
1993-05-26,16307.963482286366,16307.963482286366,19709.61658366552,16778.36034359008
1993-05-27,16105.05783064459,16105.05783064459,19449.714231889848,16706.37502820159
1993-05-28,15546.74422783257,15546.74422783257,18721.72413628927,16499.69561549984
1993-06-01,16054.926177375572,16054.926177375572,19391.488761298206,16698.205547452835
1993-06-02,16067.139710201393,16067.139710201393,19410.899439318873,16705.550756139994
1993-06-03,15985.693080435432,15985.693080435432,19308.44326429847,16677.932973342584
1993-06-04,15570.643935027254,15570.643935027254,18768.881399816706,16524.353129335657
1993-06-07,15070.013511032448,15070.013511032448,18112.01004463904,16333.335765852948
1993-06-08,14656.097544189954,14656.097544189954,17568.426616855788,16171.670213494452
1993-06-09,14595.516645255922,14595.516645255922,17492.49415264101,16150.089403362188
1993-06-10,14513.072763433529,14513.072763433529,17386.199103570314,16119.092222910358
1993-06-11,14890.193844542473,14890.193844542473,17893.2632049753,16277.507426610662
1993-06-14,15339.766155848016,15339.766155848016,18490.576124729174,16460.36162672677
1993-06-15,15311.276100095234,15311.276100095234,18460.322221822335,16453.13262668517
1993-06-16,15076.539095995093,15076.539095995093,18159.972004971547,16365.649175292303
1993-06-17,14956.41775792307,14956.41775792307,18005.48155387291,16320.978886284638
1993-06-18,14276.127590658154,14276.127590658154,17103.251372563172,16050.10510235179
1993-06-21,14259.164255493539,14259.164255493539,17085.405655097813,16046.227610842627
1993-06-22,14075.463457542655,14075.463457542655,16842.710615251,15971.954089508332
1993-06-23,13935.806420094994,13935.806420094994,16659.100274974768,15915.6113106961
1993-06-24,14229.111333265053,14229.111333265053,17061.915812309373,16045.58116523769
1993-06-25,14695.078287797818,14695.078287797818,17687.10307550597,16243.26763042333
1993-06-28,15371.754768747638,15371.754768747638,18594.61384069675,16522.802524346553
1993-06-29,15077.683989376488,15077.683989376488,18213.02425267025,16411.53322986743
1993-06-30,15088.078943723689,15088.078943723689,18233.157925925,16419.323814742747
1993-07-01,14806.457838650356,14806.457838650356,17870.807375355766,16312.308536894368
1993-07-02,14854.313553086582,14854.313553086582,17937.845947066242,16334.447208236897
1993-07-06,14461.465345605186,14461.465345605186,17428.073114851653,16181.455480727693
1993-07-07,14136.378408914263,14136.378408914263,16999.13570062459,16050.430844536402
1993-07-08,14431.984652923205,14431.984652923205,17398.90982450096,16177.96520688311
1993-07-09,14618.5644558901,14618.5644558901,17649.266580978994,16257.288245369653
1993-07-12,14657.377184847617,14657.377184847617,17704.768207846268,16276.06507114702
1993-07-13,14550.597451346672,14550.597451346672,17570.093605554917,16236.533507517865
1993-07-14,14739.340093916418,14739.340093916418,17822.00410728141,16315.863572410779
1993-07-15,14367.829892928288,14367.829892928288,17336.179630138788,16169.349436208773
1993-07-16,13351.829180918334,13351.829180918334,15976.340287716685,15748.304151886605
1993-07-19,13141.606685353952,13141.606685353952,15697.953287207216,15658.51406044556
1993-07-20,13802.13402441149,13802.13402441149,16597.987893032798,15959.44333692367
1993-07-21,13469.567208934432,13469.567208934432,16156.467408363551,15819.635390628233
1993-07-22,13032.167109451255,13032.167109451255,15563.47717281824,15627.781573179276
1993-07-23,13504.446498939287,13504.446498939287,16210.332918535565,15845.959240877983
1993-07-26,13826.175570829622,13826.175570829622,16646.893043873915,15989.899796047366
1993-07-27,13361.01413826724,13361.01413826724,16027.61164921365,15793.326462411713
1993-07-28,13842.044586658114,13842.044586658114,16678.58558197693,16008.831756470108
1993-07-29,13890.320378916216,13890.320378916216,16747.35427420144,16032.543029531595
1993-07-30,13416.223420757082,13416.223420757082,16115.39056065457,15832.591035525415
1993-08-02,13653.283096551995,13653.283096551995,16438.19039796862,15939.980273753727
1993-08-03,13748.350166199709,13748.350166199709,16570.181279672874,15984.332649423293
1993-08-04,14149.599014652118,14149.599014652118,17108.231999043695,16159.035432746281
1993-08-05,14392.086348824098,14392.086348824098,17431.10841425927,16262.401731195498
1993-08-06,14466.7323093637,14466.7323093637,17532.86633238128,16295.76988356384
1993-08-09,14366.24353227051,14366.24353227051,17405.43368054156,16258.016069787574
1993-08-10,13959.859907901176,13959.859907901176,16875.079353620677,16094.608044361768
1993-08-11,14069.931153874331,14069.931153874331,17024.781426534322,16143.906093703203
1993-08-12,14027.953371241176,14027.953371241176,16973.735300829296,16129.481592405915
1993-08-13,14134.754197695276,14134.754197695276,17118.316819598593,16176.987283853823
1993-08-16,15246.666053177545,15246.666053177545,18559.485443139893,16632.674382678513
1993-08-17,15659.184795632807,15659.184795632807,19089.761195468272,16792.84449269109
1993-08-18,15851.930274704315,15851.930274704315,19338.372609333976,16867.523071691947
1993-08-19,15175.440306888928,15175.440306888928,18476.84725672098,16618.827260341885
1993-08-20,15238.953554853671,15238.953554853671,18562.862663726777,16646.376648805817
1993-08-23,15186.451475386366,15186.451475386366,18501.22799207185,16629.7165980556
1993-08-24,15240.044900438541,15240.044900438541,18573.074120282894,16653.00470835768
1993-08-25,14876.32966411788,14876.32966411788,18111.17702170298,16516.72028407875
1993-08-26,14493.473319353327,14493.473319353327,17621.643189863247,16369.658050068332
1993-08-27,14692.975274439896,14692.975274439896,17882.587432166227,16452.193999902305
1993-08-30,15007.028663964395,15007.028663964395,18288.771593884878,16578.501908903272
1993-08-31,15390.625696201258,15390.625696201258,18781.219521130726,16729.0573700941
1993-09-01,15563.27784688449,15563.27784688449,19004.811199008924,16797.243257563183
1993-09-02,15605.973559900238,15605.973559900238,19061.75101207724,16815.82488678503
1993-09-03,15496.178033298216,15496.178033298216,18925.663308201016,16777.615473114955
1993-09-07,14653.64408906462,14653.64408906462,17853.602202398248,16462.625393499166
1993-09-08,14437.915549712587,14437.915549712587,17581.081045938136,16380.632781495247
1993-09-09,14820.665035545002,14820.665035545002,18076.129539617537,16536.143097280754
1993-09-10,15084.707019165431,15084.707019165431,18415.396979243487,16641.375964457424
1993-09-13,14718.404243197136,14718.404243197136,17956.88695743221,16505.052201906517
1993-09-14,14322.529133552523,14322.529133552523,17454.837514509672,16353.007758697891
1993-09-15,14667.894438961672,14667.894438961672,17899.770282547506,16493.715209953756
1993-09-16,14480.893114852319,14480.893114852319,17664.28789558465,16423.16064699401
1993-09-17,14525.331460278296,14525.331460278296,17724.32887503125,16443.534249599412
1993-09-20,14664.097666688143,14664.097666688143,17904.28924151014,16500.95460834599
1993-09-21,14449.221992186442,14449.221992186442,17635.214796156743,16420.06763450226
1993-09-22,15399.685269745432,15399.685269745432,18839.68229850247,16795.65816623859
1993-09-23,15763.154687649281,15763.154687649281,19298.134486420964,16933.701734745413
1993-09-24,15875.630361069303,15875.630361069303,19442.98900995617,16977.891698753592
1993-09-27,16422.71588768353,16422.71588768353,20127.02326858571,17178.82027705558
1993-09-28,16863.968841546506,16863.968841546506,20676.832192912963,17337.092017046947
1993-09-29,16971.354352473405,16971.354352473405,20811.444917686098,17376.579761991678
1993-09-30,16422.959351660313,16422.959351660313,20132.474147396693,17189.478858185368
1993-10-01,16429.541584957922,16429.541584957922,20142.569275956987,17194.155070311277
1993-10-04,16613.354577773145,16613.354577773145,20372.08373101929,17261.264889371625
1993-10-05,16221.052010053096,16221.052010053096,19886.84016977059,17126.02655226161
1993-10-06,16108.114683127922,16108.114683127922,19748.218391404676,17088.030489622837
1993-10-07,15799.15508709935,15799.15508709935,19365.754686856802,16979.508307573
1993-10-08,16204.791268985895,16204.791268985895,19871.324038568597,17129.04707455238
1993-10-11,16116.52983551253,16116.52983551253,19763.306698893597,17099.806891684202
1993-10-12,16351.590415390301,16351.590415390301,20055.9968380042,17186.015330042614
1993-10-13,16821.708435391847,16821.708435391847,20638.53873700219,17354.21173377521
1993-10-14,17555.42156615361,17555.42156615361,21544.701706484106,17610.018805698142
1993-10-15,17612.74155009344,17612.74155009344,21616.13879564559,17631.329534073502
1993-10-18,17259.11336728125,17259.11336728125,21181.255732111546,17514.940656527197
1993-10-19,16314.220438726785,16314.220438726785,20015.576681765735,17195.474929148502
1993-10-20,16461.81023884778,16461.81023884778,20198.97362601851,17249.797690041276
1993-10-21,16895.31622524055,16895.31622524055,20734.64193785979,17404.092894258352
1993-10-22,16999.448309043684,16999.448309043684,20863.68638062844,17442.02394414404
1993-10-25,16892.074111882474,16892.074111882474,20732.038624829547,17407.167707244826
1993-10-26,16522.029839877552,16522.029839877552,20276.66661924557,17281.54615975007
1993-10-27,17243.0317583214,17243.0317583214,21165.36170313524,17535.833414981065
1993-10-28,17105.52988845233,17105.52988845233,20996.692643759776,17491.09117004211
1993-10-29,17329.857109012166,17329.857109012166,21273.161299202537,17569.69572773245
1993-11-01,17862.314327751028,17862.314327751028,21928.193113048947,17751.884857822744
1993-11-02,17896.978846082075,17896.978846082075,21971.10207758678,17765.339945394608
1993-11-03,16890.230649964476,16890.230649964476,20733.538128944623,17433.662049383165
1993-11-04,15523.188674258043,15523.188674258043,19050.489910487664,16963.77782240114
1993-11-05,16277.098487261024,16277.098487261024,19980.003917362203,17241.470312774985
1993-11-08,16426.983232504877,16426.983232504877,20164.929938649133,17296.48565084382
1993-11-09,16558.716633177093,16558.716633177093,20327.385062943395,17344.762352153564
1993-11-10,17463.46194358891,17463.46194358891,21439.58721897371,17662.931991463112
1993-11-11,17682.219783396366,17682.219783396366,21708.46650483617,17738.637180913538
1993-11-12,17746.96930544025,17746.96930544025,21788.115009282028,17762.206330630226
1993-11-15,17196.440657925057,17196.440657925057,21112.042650782812,17580.366650815788
1993-11-16,17489.41130046048,17489.41130046048,21472.021654662258,17682.144949562153
1993-11-17,16474.479516881333,16474.479516881333,20225.507065007994,17341.846737794942
1993-11-18,15951.224806172646,15951.224806172646,19582.778785031685,17159.98255317601
1993-11-19,15799.964434229776,15799.964434229776,19397.14240673217,17107.57305287536
1993-11-22,14900.934382962692,14900.934382962692,18292.20372797453,16784.542559571975
1993-11-23,15835.714811993104,15835.714811993104,19441.476863968604,17137.832791372846
1993-11-24,16306.944486695784,16306.944486695784,20020.37441953841,17309.745146773348
1993-11-26,16465.47682520867,16465.47682520867,20215.12210719537,17367.701279425473
1993-11-29,16061.239534271857,16061.239534271857,19718.79513552989,17227.398050812986
1993-11-30,16506.73293711681,16506.73293711681,20265.864558856887,17388.535183177788
1993-12-01,17294.62543668163,17294.62543668163,21233.24740624507,17667.023570053832
1993-12-02,17715.61456653198,17715.61456653198,21750.122592992826,17812.2172387083
1993-12-03,18463.942045300384,18463.942045300384,22668.876354964348,18064.875321506595
1993-12-06,18077.602264924375,18077.602264924375,22194.55257040073,17940.75934354276
1993-12-07,17798.68642032274,17798.68642032274,21852.117273650783,17850.358861126875
1993-12-08,17501.85458021878,17501.85458021878,21487.68578462778,17752.98593258125
1993-12-09,16492.23937543851,16492.23937543851,20248.142666978856,17413.466546437707
1993-12-10,16451.21369446094,16451.21369446094,20197.77440111701,17400.84034169256
1993-12-13,16551.83622374378,16551.83622374378,20321.31267710916,17438.128786454767
1993-12-14,15913.996703437933,15913.996703437933,19538.213070106754,17215.94624253673
1993-12-15,16173.923572406846,16173.923572406846,19857.33512758291,17311.46908085825
1993-12-16,16325.695855272326,16325.695855272326,20043.671678634684,17367.42012871938
1993-12-17,16683.848799238338,16683.848799238338,20483.389537204956,17496.230179744955
1993-12-20,16767.95890783369,16767.95890783369,20586.65468537988,17527.453431747243
1993-12-21,16607.737928820658,16607.737928820658,20389.94535501804,17473.45201857822
1993-12-22,16590.27077747475,16590.27077747475,20368.500275442646,17469.145126108557
1993-12-23,16831.666761367418,16831.666761367418,20664.871216601987,17555.691675130824
1993-12-27,17024.25072342967,17024.25072342967,20901.3138001454,17624.475260054776
1993-12-28,17309.81127199961,17309.81127199961,21360.348880994414,17755.333005874872
1993-12-29,17374.12957385646,17374.12957385646,21459.102035688204,17784.543494445246
1993-12-30,17630.464271619952,17630.464271619952,21835.755312273308,17890.447171904918
1993-12-31,17683.880814123735,17683.880814123735,21921.90569317401,17915.837788888406
1994-01-03,17356.790811495623,17356.790811495623,21462.376811111473,17792.561047048242
1994-01-04,17641.572319593826,17641.572319593826,21890.067739942388,17912.642550385586
1994-01-05,17963.793677986137,17963.793677986137,22359.614181859408,18042.62653375786
1994-01-06,18324.93246284344,18324.93246284344,22879.230078943463,18184.312160097987
1994-01-07,18381.75818768098,18381.75818768098,22970.346906372986,18210.388204783678
1994-01-10,18871.81809160024,18871.81809160024,23667.75512698785,18396.623930893424
1994-01-11,18725.172408592447,18725.172408592447,23477.826828891768,18349.373270298398
1994-01-12,18789.919292560793,18789.919292560793,23579.07374390728,18377.704046765073
1994-01-13,18724.349336733365,18724.349336733365,23491.832804592963,18356.995521324417
1994-01-14,19179.891666365755,19179.891666365755,24133.759199944892,18526.154977952643
1994-01-17,19051.097888917022,19051.097888917022,23958.97071117531,18483.40251167295
1994-01-18,19063.91082283246,19063.91082283246,23981.02473029919,18491.041920878593
1994-01-19,18488.25732526121,18488.25732526121,23175.027496656177,18285.850855150973
1994-01-20,19109.93277799281,19109.93277799281,24050.360843525166,18518.020124880986
1994-01-21,19108.977943411428,19108.977943411428,24054.91498381331,18521.160799278077
1994-01-24,18806.613433758397,18806.613433758397,23635.168904597245,18415.40466914104
1994-01-25,18455.110135368785,18455.110135368785,23152.826450823508,18292.09276710601
1994-01-26,18533.428734407524,18533.428734407524,23268.40608132057,18324.478768446854
1994-01-27,18861.2205283712,18861.2205283712,23732.355953653157,18448.22087507073
1994-01-28,19173.395610488147,19173.395610488147,24176.303212797757,18565.21861709718
1994-01-31,19351.663921300238,19351.663921300238,24428.761456049328,18631.8171833866
1994-02-01,18858.386178545177,18858.386178545177,23754.935346330698,18462.590642418152
1994-02-02,19044.5732561714,19044.5732561714,24019.67473486632,18533.240349897307
1994-02-03,18816.597144138937,18816.597144138937,23710.59468764144,18455.81792935958
1994-02-04,17284.1782931383,17284.1782931383,21523.811197892657,17890.49900650207
1994-02-07,17518.019208532645,17518.019208532645,21865.776063706664,17987.245245768816
1994-02-08,17719.676723756253,17719.676723756253,22162.039973504012,18070.49335682728
1994-02-09,17998.205263447442,17998.205263447442,22561.940197405096,18181.20341101733
1994-02-10,17680.743674041376,17680.743674041376,22120.28645589627,18064.60220652214
1994-02-11,17700.18226382794,17700.18226382794,22200.434849987894,18088.439145584143
1994-02-14,18078.235682128015,18078.235682128015,22738.219745912033,18236.519476290265
1994-02-15,18451.40458177453,18451.40458177453,23266.003770734227,18379.655695143774
1994-02-16,18500.34376989977,18500.34376989977,23338.50253802441,18400.80087088129
1994-02-17,18318.33874220451,18318.33874220451,23101.09840718709,18340.46530869197
1994-02-18,18377.950507230056,18377.950507230056,23188.563650288666,18365.662122116864
1994-02-22,18670.60370900016,18670.60370900016,23615.590125236813,18480.451849764726
1994-02-23,18468.5837410229,18468.5837410229,23338.382923005287,18410.207676196307
1994-02-24,17717.46211198917,17717.46211198917,22284.3350026656,18135.107680670597
1994-02-25,18142.673436241974,18142.673436241974,22885.922916363757,18300.326477354854
1994-02-28,18825.409399142973,18825.409399142973,23846.10945641788,18558.304053629392
1994-03-01,18503.40850670092,18503.40850670092,23409.203056283543,18447.081322235084
1994-03-02,18307.277852832096,18307.277852832096,23144.017893270535,18379.529440851882
1994-03-03,18298.772282043334,18298.772282043334,23136.047644026294,18379.51770309679
1994-03-04,18759.003909896306,18759.003909896306,23779.35316693298,18551.965328627597
1994-03-07,19168.399155203566,19168.399155203566,24346.050294218865,18701.456682614116
1994-03-08,18736.55325771501,18736.55325771501,23753.812279017984,18551.948665083106
1994-03-09,18868.389347964923,18868.389347964923,23939.376452607816,18602.375549882763
1994-03-10,18445.774585665764,18445.774585665764,23357.41160237657,18453.758185539227
1994-03-11,18396.283823534442,18396.283823534442,23292.94032862979,18438.88601920688
1994-03-14,18821.648225122768,18821.648225122768,23883.984205556008,18596.94930384383
1994-03-15,18793.360956136607,18793.360956136607,23860.157746119457,18592.88815676425
1994-03-16,19099.333074858863,19099.333074858863,24283.69928115658,18705.02468561653
1994-03-17,19493.270944039483,19493.270944039483,24827.919476306393,18846.892238472443
1994-03-18,19364.02095737087,19364.02095737087,24655.646957508125,18805.45294342911
1994-03-21,18772.433243804684,18772.433243804684,23846.439679658026,18601.865721242768
1994-03-22,18474.112853732182,18474.112853732182,23438.10345372522,18497.812392743886
1994-03-23,18441.544914863443,18441.544914863443,23402.641536785835,18490.594900790205
1994-03-24,17627.95710272422,17627.95710272422,22270.921817567443,18194.645710515273
1994-03-25,17144.64517299628,17144.64517299628,21593.312867987097,18012.194261074957
1994-03-28,16459.66544338919,16459.66544338919,20625.14600808446,17745.049641832586
1994-03-29,15291.772842391634,15291.772842391634,18904.28230187028,17253.554561375404
1994-03-30,15009.536698380638,15009.536698380638,18491.951515929144,17130.082135636138
1994-03-31,15234.642787874638,15234.642787874638,18882.308687701832,17252.57382435291
1994-04-04,14482.44026564738,14482.44026564738,17761.557898559124,16913.304136024995
1994-04-05,15813.65083230924,15813.65083230924,19727.887789845372,17539.47402155124
1994-04-06,15745.534021907735,15745.534021907735,19638.586236305113,17515.113182447556
1994-04-07,15966.597438144487,15966.597438144487,19967.840199201873,17615.098707500067
1994-04-08,15317.814462368804,15317.814462368804,19032.047132930868,17342.03478382585
1994-04-11,15203.498009019178,15203.498009019178,18870.801141018044,17295.13949217769
1994-04-12,14383.840241885473,14383.840241885473,17627.949518870642,16917.522177712282
1994-04-13,13647.145507834372,13647.145507834372,16466.47994739058,16547.9981775823
1994-04-14,13504.8299326687,13504.8299326687,16246.509879122043,16476.297152119994
1994-04-15,13548.062103367454,13548.062103367454,16327.134016576894,16505.52869475313
1994-04-18,13071.355508783094,13071.355508783094,15542.816341165748,16243.213140785412
1994-04-19,12829.281761668479,12829.281761668479,15137.321209599202,16103.905989845645
1994-04-20,12676.853287662987,12676.853287662987,14881.345737309488,16015.064487150625
1994-04-21,13554.004163240363,13554.004163240363,16339.306730747297,16539.997247148545
1994-04-22,13709.744309287977,13709.744309287977,16609.719118724126,16633.226201743833
1994-04-25,14186.771028632404,14186.771028632404,17375.83228246048,16890.95422005666
1994-04-26,14235.191983114273,14235.191983114273,17464.003759248237,16921.551029048725
1994-04-28,13957.92007978324,13957.92007978324,17038.950430496505,16786.297611925584
1994-04-29,14020.800676431894,14020.800676431894,17143.82904441626,16822.75268301628
1994-05-02,14584.637367564517,14584.637367564517,18043.5763239021,17119.27005888196
1994-05-03,14307.016588771156,14307.016588771156,17645.805303964706,16995.72949627721
1994-05-04,14341.148667170964,14341.148667170964,17704.663302428555,17016.867416081775
1994-05-05,14396.200311681498,14396.200311681498,17797.406747227484,17048.82507861217
1994-05-06,14050.332178091432,14050.332178091432,17274.978290360443,16884.25529932025
1994-05-09,13465.535630718921,13465.535630718921,16360.361440756635,16588.505240867657
1994-05-10,13627.663321239319,13627.663321239319,16624.468316153558,16679.956179027584
1994-05-11,13213.385719569269,13213.385719569269,15966.716241137034,16462.173413756173
1994-05-12,13322.550018359367,13322.550018359367,16153.048769822064,16528.38259843794
1994-05-13,13165.611687845132,13165.611687845132,15907.259815017838,16446.72895651301
1994-05-16,12815.127525799418,12815.127525799418,15335.6969107246,16251.915742863592
1994-05-17,12806.30002930991,12806.30002930991,15332.0024644184,16252.75396198915
1994-05-18,13426.993998164473,13426.993998164473,16359.23015453365,16617.869698016806
1994-05-19,13679.138446476481,13679.138446476481,16769.353166324287,16758.930254364353
1994-05-20,13553.346860606198,13553.346860606198,16582.558341760257,16698.914152669266
1994-05-23,13504.503605518035,13504.503605518035,16512.711742319178,16677.670811802076
1994-05-24,14118.115647357055,14118.115647357055,17459.57482629187,16998.64426102385
1994-05-25,14215.032419560544,14215.032419560544,17626.193119270316,17054.95921049336
1994-05-26,13982.18402306297,13982.18402306297,17279.362198387214,16945.344809329286
1994-05-27,14062.960731926663,14062.960731926663,17413.08150155212,16991.291016847194
1994-05-31,14240.257632265897,14240.257632265897,17690.253685904452,17083.68458200588
1994-06-01,14259.132364990395,14259.132364990395,17737.41397674131,17101.227098451636
1994-06-02,14385.789711473048,14385.789711473048,17931.97715944258,17166.119223691574
1994-06-03,14579.123037928457,14579.123037928457,18225.42554916995,17262.13054835332
1994-06-06,14570.440747597135,14570.440747597135,18222.024829280264,17263.44299083838
1994-06-07,14289.768398683564,14289.768398683564,17814.4859802102,17137.129275445794
1994-06-08,13457.355630988446,13457.355630988446,16543.979452359235,16732.098662393197
1994-06-09,13389.20001873808,13389.20001873808,16444.65386600793,16700.92649768141
1994-06-10,13755.167330322856,13755.167330322856,17017.21799124407,16897.06400349427
1994-06-13,13500.84488275022,13500.84488275022,16635.274217170005,16772.98398527504
1994-06-14,13978.647050403799,13978.647050403799,17367.65708290049,17021.451027063336
1994-06-15,14006.561358586481,14006.561358586481,17416.920723932584,17039.89773388999
1994-06-16,13999.981590305233,13999.981590305233,17413.70697781802,17041.205057128038
1994-06-17,13457.952621239318,13457.952621239318,16597.427342227234,16777.287837600714
1994-06-20,13100.20865162317,13100.20865162317,16041.514938291146,16592.294709855694
1994-06-21,12544.40583803728,12544.40583803728,15139.801221482836,16283.696974816346
1994-06-22,12707.704460359511,12707.704460359511,15417.705026149673,16385.581488021195
1994-06-23,11979.280990985457,11979.280990985457,14172.134537246022,15946.591892094628
1994-06-24,11852.541074558041,11852.541074558041,13959.194561640417,15868.928931538549
1994-06-27,12491.867001840978,12491.867001840978,15073.487104449967,16293.368142981293
1994-06-28,12549.718112446857,12549.718112446857,15179.747040035703,16333.90681389447
1994-06-29,12593.131247043191,12593.131247043191,15260.070963925911,16364.97500340388
1994-06-30,12400.15200796073,12400.15200796073,14948.139266846018,16255.7313988637
1994-07-01,12371.333837118853,12371.333837118853,14909.392452460774,16243.937288170771
1994-07-05,12134.82784382062,12134.82784382062,14516.651614013936,16103.55520933336
1994-07-06,11897.466559505576,11897.466559505576,14110.21223061788,15955.495508044374
1994-07-07,12277.210129553114,12277.210129553114,14776.91340292436,16209.001876209135
1994-07-08,12274.11563438118,12274.11563438118,14781.700175251726,16212.996920044656
1994-07-11,12227.838918736712,12227.838918736712,14712.438881882537,16189.919693845133
1994-07-12,12403.877255771207,12403.877255771207,15017.378915049445,16304.016304969811
1994-07-13,13002.98808770449,13002.98808770449,15988.545572540404,16657.73190765127
1994-07-14,12860.257224994439,12860.257224994439,15772.540449648897,16585.02359633953
1994-07-15,12816.564095001828,12816.564095001828,15731.064541599842,16572.783011755553
1994-07-18,12883.4150175676,12883.4150175676,15846.44992748628,16615.5979724465
1994-07-19,12590.408226317066,12590.408226317066,15394.244375509532,16459.847598573328
1994-07-20,12185.046525974243,12185.046525974243,14731.763067144726,16226.014206506772
1994-07-21,12371.393928131009,12371.393928131009,15056.133216630004,16347.351780348035
1994-07-22,12577.599727493216,12577.599727493216,15406.355353576027,16476.36819013688
1994-07-25,12650.222295219513,12650.222295219513,15533.990393580993,16524.149915362672
1994-07-26,12473.49110622056,12473.49110622056,15261.341037373675,16429.76223584574
1994-07-27,12293.216924876751,12293.216924876751,14979.379860079249,16330.854839556601
1994-07-28,12309.269855525585,12309.269855525585,15015.215582983354,16346.139502122649
1994-07-29,12926.12937292229,12926.12937292229,16007.635035666126,16708.531937540105
1994-08-01,13200.015144816956,13200.015144816956,16445.554156294787,16863.303255284678
1994-08-02,13121.749666986263,13121.749666986263,16333.972004246923,16827.593521972223
1994-08-03,12914.855035247618,12914.855035247618,16025.74680329556,16724.17085203259
1994-08-04,12662.6791941327,12662.6791941327,15639.736587116326,16592.30223856267
1994-08-05,12621.296137989331,12621.296137989331,15583.034307669004,16574.64037637482
1994-08-08,12753.19960905086,12753.19960905086,15798.9696255123,16653.586607266232
1994-08-09,12889.07566953754,12889.07566953754,16020.688111404206,16733.889500269073
1994-08-10,13157.988443027474,13157.988443027474,16438.916183035795,16881.91549401091
1994-08-11,13197.828795773346,13197.828795773346,16506.843193960125,16907.599801094188
1994-08-12,13407.20565554859,13407.20565554859,16827.508533673692,17019.51880732354
1994-08-15,13398.558128812605,13398.558128812605,16837.508370907868,17025.34174194158
1994-08-16,13703.757212890181,13703.757212890181,17293.588321670544,17181.516808425695
1994-08-17,14301.547225598282,14301.547225598282,18155.823776282108,17469.54100404696
1994-08-18,14164.493220162833,14164.493220162833,17970.486674881748,17412.61363844587
1994-08-19,14007.896117653905,14007.896117653905,17752.90358950037,17344.8457275158
1994-08-22,13872.525595412066,13872.525595412066,17564.867087431663,17286.106076253935
1994-08-23,14243.746653973778,14243.746653973778,18099.502946044762,17463.979761191942
1994-08-24,14403.65588239188,14403.65588239188,18331.65685224515,17541.162854525788
1994-08-25,14703.537626881787,14703.537626881787,18756.85876761375,17679.311765405513
1994-08-26,15509.38774753538,15509.38774753538,19866.9119454129,18030.61931700412
1994-08-29,15410.757335599192,15410.757335599192,19737.336612914252,17994.017010144238
1994-08-30,15763.436810642592,15763.436810642592,20220.62694329696,18143.476751529317
1994-08-31,15328.372494268953,15328.372494268953,19633.501825477877,17970.485913422446
1994-09-01,14640.951014141754,14640.951014141754,18694.914609084666,17686.8360950633
1994-09-02,14611.331033666116,14611.331033666116,18659.144777282585,17678.22515409219
1994-09-06,14835.916129099269,14835.916129099269,18978.102760379148,17781.623329472186
1994-09-07,15182.636944001852,15182.636944001852,19456.776829149272,17933.80568325287
1994-09-08,15575.260843397613,15575.260843397613,19993.29590709664,18101.353449276347
1994-09-09,14916.081148906005,14916.081148906005,19101.126610984433,17834.837296828362
1994-09-12,14572.024637730405,14572.024637730405,18633.780775279953,17692.074492896183
1994-09-13,15086.83766815244,15086.83766815244,19343.15580143257,17919.252994078328
1994-09-14,15196.370193466155,15196.370193466155,19496.692783196177,17969.369041589332
1994-09-15,16209.788925778992,16209.788925778992,20858.177202282575,18390.35742649076
1994-09-16,15898.515145165075,15898.515145165075,20445.970137440203,18271.987311050205
1994-09-19,15823.153344461209,15823.153344461209,20348.700087657915,18245.76919356636
1994-09-20,15026.065840416431,15026.065840416431,19278.362120836395,17928.61489324095
1994-09-21,14677.935007460032,14677.935007460032,18813.399105379198,17787.184356620084
1994-09-22,14651.960063163557,14651.960063163557,18783.28734561395,17780.379152829795
1994-09-23,14293.205237888276,14293.205237888276,18296.463147057857,17629.452379784077
1994-09-26,14150.623368114146,14150.623368114146,18106.612383789496,17571.136582310828
1994-09-27,14184.676443111912,14184.676443111912,18159.766923376817,17590.982713737074
1994-09-28,14445.599020158643,14445.599020158643,18522.26137273419,17710.68455502288
1994-09-29,14358.203404577544,14358.203404577544,18408.875786266617,17677.218406330696
1994-09-30,14622.640612413059,14622.640612413059,18773.12059107888,17796.475677581453
1994-10-03,14494.630692897672,14494.630692897672,18604.329491967663,17745.83909063506
1994-10-04,13456.088617480033,13456.088617480033,17174.5774990681,17293.939289253878
1994-10-05,13861.198283406244,13861.198283406244,17744.197586995015,17487.756084073033
1994-10-06,13442.564466779919,13442.564466779919,17167.911110703,17301.09001652072
1994-10-07,13870.388819971278,13870.388819971278,17768.038074959397,17505.3090667317
1994-10-10,14416.020967299182,14416.020967299182,18516.694706223938,17753.827144604405
1994-10-11,15192.778552933865,15192.778552933865,19561.62634189691,18090.481279613425
1994-10-12,15135.726087911422,15135.726087911422,19489.612999724635,18071.02678274626
1994-10-13,15127.845698968486,15127.845698968486,19483.593482243912,18071.908052556362
