start,end,cagr_lump,cagr_pac,mdd_lump,mdd_pac,vol_lump,vol_pac,dvol_lump,dvol_pac,final_lump,final_pac,contributed,invested_lump
1984-10-01,2004-09-30,0.13801,0.10801,-0.47415,-0.45610,0.18020,0.32695,0.13618,0.13731,286288.94922,199094.94799,60000.00000,41210.74045
1985-01-02,2005-01-02,0.14336,0.11136,-0.47415,-0.45526,0.18051,0.31415,0.13654,0.13767,305708.29500,207247.23244,60000.00000,41210.74045
1985-04-01,2005-03-31,0.13674,0.10992,-0.47415,-0.45441,0.18082,0.32633,0.13648,0.13761,281871.49285,203694.71567,60000.00000,41210.74045
1985-07-01,2005-06-30,0.13041,0.10668,-0.47415,-0.45353,0.18074,0.33196,0.13645,0.13755,260936.45667,195961.92861,60000.00000,41210.74045
1985-10-01,2005-10-02,0.13290,0.10540,-0.47415,-0.45262,0.17831,0.31937,0.13661,0.13770,268961.03564,193008.31984,60000.00000,41210.74045
1986-01-02,2006-01-02,0.12607,0.10564,-0.47415,-0.45164,0.18039,0.32320,0.13652,0.13759,247510.35351,193550.06799,60000.00000,41210.74045
1986-04-01,2006-04-02,0.11903,0.10499,-0.47415,-0.45070,0.18177,0.32665,0.13626,0.13730,227276.75812,192045.59362,60000.00000,41210.74045
1986-07-01,2006-07-02,0.11327,0.10248,-0.47415,-0.44979,0.18200,0.33863,0.13605,0.13705,212044.51739,186396.88283,60000.00000,41210.74045
1986-10-01,2006-10-01,0.11928,0.10202,-0.47415,-0.44884,0.17893,0.32205,0.13495,0.13592,227974.30178,185384.92945,60000.00000,41210.74045
1987-01-02,2007-01-02,0.11958,0.10512,-0.47415,-0.44781,0.17772,0.31152,0.13498,0.13593,228795.13517,192345.52963,60000.00000,41210.74045
1987-04-01,2007-04-01,0.10799,0.10346,-0.47415,-0.44681,0.18109,0.33256,0.13513,0.13611,199047.13193,188591.16583,60000.00000,41210.74045
1987-07-01,2007-07-01,0.11021,0.10920,-0.47415,-0.44583,0.17818,0.32680,0.13476,0.13570,204418.39989,201966.82653,60000.00000,41210.74045
1987-10-01,2007-09-30,0.10110,0.10492,-0.47415,-0.44486,0.17914,0.39241,0.13543,0.13639,183376.83038,191889.93172,60000.00000,41210.74045
1988-01-04,2008-01-01,0.11633,0.10176,-0.47415,-0.44365,0.16366,0.31866,0.11356,0.11410,220007.76630,184826.54727,60000.00000,41210.74045
1988-04-04,2008-03-31,0.10596,0.09095,-0.47415,-0.44230,0.16286,0.31941,0.11274,0.11319,194295.37733,162665.44492,60000.00000,41210.74045
1988-07-01,2008-06-30,0.10440,0.09205,-0.47415,-0.44085,0.16357,0.32261,0.11273,0.11314,190714.05840,164783.97597,60000.00000,41210.74045
1988-10-03,2008-09-30,0.09955,0.08287,-0.47415,-0.43931,0.16640,0.31951,0.11840,0.11911,180032.49735,148015.14646,60000.00000,41210.74045
1989-01-03,2009-01-01,0.05660,0.04119,-0.50715,-0.49594,0.18228,0.32099,0.13621,0.13679,109639.08604,92445.89264,60000.00000,41210.74045
1989-04-03,2009-03-31,0.03640,0.02521,-0.55260,-0.53687,0.18816,0.32833,0.14052,0.14103,87761.76369,77839.80866,60000.00000,41210.74045
1989-07-03,2009-06-30,0.05676,0.05087,-0.55260,-0.53631,0.19016,0.32654,0.14156,0.14206,109833.63248,102856.09655,60000.00000,41210.74045
1989-10-02,2009-09-30,0.05583,0.05441,-0.55260,-0.53577,0.19218,0.34733,0.14186,0.14231,108705.99221,106982.74084,60000.00000,41210.74045
1990-01-02,2010-01-03,0.06133,0.06209,-0.55260,-0.53520,0.19043,0.35510,0.14115,0.14152,115630.40276,116632.25998,60000.00000,41210.74045
1990-04-02,2010-03-31,0.06564,0.06077,-0.55260,-0.53459,0.19056,0.34250,0.14151,0.14187,121413.91053,114906.23180,60000.00000,41210.74045
1990-07-02,2010-06-30,0.05764,0.05521,-0.55260,-0.53395,0.19326,0.34955,0.14260,0.14295,110928.21999,107952.31275,60000.00000,41210.74045
1990-10-01,2010-09-30,0.06840,0.05416,-0.55260,-0.53327,0.19148,0.34169,0.14236,0.14269,125287.57035,106686.20944,60000.00000,41210.74045
1991-01-02,2011-01-02,0.07660,0.06170,-0.55260,-0.53248,0.19074,0.32645,0.14230,0.14272,137645.75322,116115.52316,60000.00000,41210.74045
1991-04-01,2011-03-31,0.07604,0.06664,-0.55260,-0.53170,0.19451,0.33865,0.14269,0.14289,136757.72958,122810.24823,60000.00000,41210.74045
1991-07-01,2011-06-30,0.07379,0.06533,-0.55260,-0.53094,0.19533,0.33348,0.14272,0.14290,133265.54962,120995.64135,60000.00000,41210.74045
1991-10-01,2011-10-02,0.06725,0.05577,-0.55260,-0.53015,0.20144,0.34051,0.14625,0.14641,123653.70996,108631.17344,60000.00000,41210.74045
1992-01-02,2012-01-02,0.06312,0.05693,-0.55260,-0.52930,0.20307,0.34588,0.14689,0.14699,117990.93619,110051.86300,60000.00000,41210.74045
1992-04-01,2012-04-01,0.07395,0.06400,-0.55260,-0.52846,0.20206,0.33762,0.14719,0.14727,133515.11790,119183.66322,60000.00000,41210.74045
1992-07-01,2012-07-01,0.06966,0.05581,-0.55260,-0.52756,0.20495,0.33906,0.14721,0.14727,127102.82758,108672.11502,60000.00000,41210.74045
1992-10-01,2012-09-30,0.08042,0.06248,-0.55260,-0.52661,0.21794,0.34085,0.14716,0.14717,143869.92012,117148.65877,60000.00000,41210.74045
1993-01-04,2013-01-01,0.07608,0.06099,-0.55260,-0.52560,0.21632,0.34170,0.14720,0.14718,136826.71685,115186.15130,60000.00000,41210.74045
1993-04-01,2013-03-31,0.08180,0.06581,-0.55260,-0.52457,0.21750,0.34659,0.14734,0.14726,146191.62667,121657.39877,60000.00000,41210.74045
1993-07-01,2013-06-30,0.08519,0.07087,-0.55260,-0.52348,0.21174,0.34208,0.14746,0.14734,152067.57485,128879.41998,60000.00000,41210.74045
1993-10-01,2013-09-30,0.08254,0.06908,-0.55260,-0.52233,0.21341,0.34070,0.14750,0.14735,147447.37558,126267.40076,60000.00000,41210.74045
1994-01-03,2014-01-01,0.08797,0.07548,-0.55260,-0.52113,0.20812,0.33790,0.14751,0.14731,157084.84675,135879.75420,60000.00000,41210.74045
1994-04-04,2014-03-31,0.09323,0.07580,-0.55260,-0.51984,0.20704,0.33822,0.14752,0.14723,167093.16111,136382.14647,60000.00000,41210.74045
1994-07-01,2014-06-30,0.09570,0.07746,-0.55260,-0.51839,0.20587,0.33617,0.14779,0.14744,172010.70274,139013.29172,60000.00000,41210.74045
1994-10-03,2014-09-30,0.09669,0.07888,-0.55260,-0.51686,0.20972,0.33669,0.14777,0.14739,174036.78109,141317.03001,60000.00000,41210.74045
1995-01-03,2015-01-01,0.09777,0.07901,-0.55260,-0.51520,0.20573,0.33449,0.14796,0.14745,176287.39824,141539.85497,60000.00000,41210.74045
1995-04-03,2015-03-31,0.09517,0.07961,-0.55260,-0.51343,0.20957,0.33576,0.14759,0.14700,170944.32205,142525.48520,60000.00000,41210.74045
1995-07-03,2015-06-30,0.08910,0.07755,-0.55260,-0.51167,0.21309,0.33726,0.14733,0.14673,159185.04164,139164.18062,60000.00000,41210.74045
1995-10-02,2015-09-30,0.07618,0.06733,-0.55260,-0.50991,0.21499,0.34314,0.14789,0.14718,136983.33979,123769.36321,60000.00000,41210.74045
1996-01-02,2016-01-03,0.07949,0.07402,-0.55260,-0.50812,0.21915,0.34168,0.14775,0.14702,142313.97754,133621.61685,60000.00000,41210.74045
1996-04-01,2016-03-31,0.07047,0.06733,-0.55260,-0.50632,0.21893,0.34450,0.14790,0.14713,128282.78297,123778.42068,60000.00000,41210.74045
1996-07-01,2016-06-30,0.07402,0.07120,-0.55260,-0.50445,0.22214,0.35422,0.14805,0.14725,133615.07708,129371.01276,60000.00000,41210.74045
1996-10-01,2016-10-02,0.07472,0.07276,-0.55260,-0.50244,0.21943,0.33673,0.14809,0.14724,134706.02913,131701.31432,60000.00000,41210.74045
1997-01-02,2017-01-02,0.06983,0.07235,-0.55260,-0.50045,0.21990,0.33499,0.14806,0.14715,127358.59286,131076.89604,60000.00000,41210.74045
1997-04-01,2017-04-02,0.07568,0.07895,-0.55260,-0.49846,0.22118,0.33248,0.14813,0.14720,136193.29635,141442.61080,60000.00000,41210.74045
1997-07-01,2017-07-02,0.06570,0.07908,-0.55260,-0.49641,0.22691,0.33940,0.14810,0.14712,121498.81597,141648.46896,60000.00000,41210.74045
1997-10-01,2017-10-01,0.06284,0.07986,-0.55260,-0.49450,0.22989,0.35617,0.14830,0.14727,117617.42971,142928.40603,60000.00000,41210.74045
1998-01-02,2018-01-01,0.06951,0.08458,-0.51821,-0.49254,0.22902,0.34291,0.14726,0.14617,126884.30726,150989.37230,60000.00000,41210.74045
1998-04-01,2018-04-01,0.06566,0.08489,-0.51505,-0.49057,0.25614,0.34761,0.14797,0.14691,121444.54099,151531.24576,60000.00000,41210.74045
1998-07-01,2018-07-01,0.06810,0.08604,-0.47415,-0.48866,0.25875,0.35541,0.14808,0.14698,124868.68208,153584.22132,60000.00000,41210.74045
1998-10-01,2018-09-30,0.08443,0.09024,-0.47415,-0.48659,0.24878,0.32316,0.14578,0.14470,150722.49019,161322.97747,60000.00000,41210.74045
1999-01-04,2019-01-01,0.08016,0.08632,-0.50715,-0.48440,0.32679,0.33737,0.14641,0.14535,143435.66197,154084.92419,60000.00000,41210.74045
1999-04-01,2019-03-31,0.08504,0.08622,-0.55260,-0.48238,0.36374,0.34183,0.14649,0.14536,151792.60742,153904.56380,60000.00000,41210.74045
1999-07-01,2019-06-30,0.07437,0.08393,-0.55260,-0.48035,0.34111,0.35151,0.14650,0.14532,134150.51116,149842.88884,60000.00000,41210.74045
1999-10-01,2019-09-30,0.07727,0.08838,-0.55260,-0.47827,0.29161,0.33242,0.14679,0.14568,138715.72460,157839.92342,60000.00000,41210.74045
2000-01-03,2020-01-01,0.07373,0.09377,-0.55260,-0.47606,0.31143,0.35512,0.14692,0.14566,133167.28607,168154.48348,60000.00000,41210.74045
2000-04-03,2020-03-31,0.06990,0.09265,-0.55260,-0.47385,0.31226,0.36063,0.15789,0.15696,127452.89490,165941.48623,60000.00000,41210.74045
2000-07-03,2020-06-30,0.07637,0.09140,-0.55260,-0.47160,0.33106,0.35489,0.15905,0.15804,137282.45996,163530.80516,60000.00000,41210.74045
2000-10-02,2020-09-30,0.08475,0.10311,-0.55260,-0.46924,0.30773,0.35434,0.15964,0.15864,151296.15032,187799.22316,60000.00000,41210.74045
2001-01-02,2021-01-03,0.08871,0.10573,-0.55260,-0.46658,0.27544,0.34692,0.15934,0.15838,158455.58201,193755.11861,60000.00000,41210.74045
2001-04-02,2021-03-31,0.09780,0.11030,-0.55260,-0.46355,0.25431,0.33947,0.15878,0.15773,176338.52270,204627.69041,60000.00000,41210.74045
2001-07-02,2021-06-30,0.10014,0.11562,-0.55260,-0.46009,0.26345,0.35770,0.15875,0.15767,181297.69294,218134.89491,60000.00000,41210.74045
2001-10-01,2021-09-30,0.12167,0.12082,-0.55260,-0.45628,0.25359,0.34308,0.15782,0.15675,234649.94049,232252.49994,60000.00000,41210.74045
2002-01-02,2022-01-02,0.11100,0.11951,-0.55260,-0.45172,0.25970,0.35211,0.15793,0.15666,206358.82999,228604.95497,60000.00000,41210.74045
2002-04-01,2022-03-31,0.10371,0.11456,-0.55260,-0.44696,0.24652,0.35959,0.15801,0.15665,189155.10229,215366.57511,60000.00000,41210.74045
2002-07-01,2022-06-30,0.10952,0.10940,-0.55260,-0.44152,0.23567,0.35306,0.15991,0.15865,202724.32772,202448.17584,60000.00000,41210.74045
2002-10-01,2022-10-02,0.11232,0.10521,-0.55260,-0.43691,0.22144,0.34003,0.15800,0.15711,209640.51668,192552.85786,60000.00000,41210.74045
2003-01-02,2023-01-02,0.11032,0.10604,-0.55260,-0.43184,0.22829,0.35412,0.15774,0.15678,204696.81816,194486.51606,60000.00000,41210.74045
2003-04-01,2023-04-02,0.10911,0.10184,-0.55260,-0.42591,0.21600,0.32950,0.15740,0.15630,201735.22239,184997.93892,60000.00000,41210.74045
2003-07-01,2023-07-02,0.10606,0.10589,-0.55260,-0.41946,0.22237,0.34073,0.15725,0.15610,194517.51391,194119.76154,60000.00000,41210.74045
2003-10-01,2023-10-01,0.10809,0.10991,-0.55260,-0.41296,0.22180,0.33836,0.15715,0.15591,199287.30505,203692.79971,60000.00000,41210.74045
2004-01-02,2024-01-01,0.10224,0.10973,-0.55260,-0.40629,0.21947,0.34190,0.15732,0.15594,185881.03449,203241.42883,60000.00000,41210.74045
2004-04-01,2024-03-31,0.10927,0.11748,-0.55260,-0.40211,0.22160,0.34792,0.15739,0.15598,202122.54089,223073.68164,60000.00000,41210.74045
2004-07-01,2024-06-30,0.11018,0.11822,-0.55260,-0.39794,0.21885,0.34813,0.15741,0.15589,204353.51555,225084.78011,60000.00000,41210.74045
2004-10-01,2024-09-30,0.11383,0.12035,-0.55260,-0.39307,0.21685,0.34216,0.15783,0.15620,213499.25758,230931.00051,60000.00000,41210.74045
2005-01-03,2025-01-01,0.11600,0.12613,-0.55260,-0.38756,0.21926,0.34774,0.15795,0.15623,219141.86138,247692.91098,60000.00000,41210.74045
2005-04-01,2025-03-31,0.11426,0.12183,-0.55260,-0.38135,0.21785,0.34572,0.15827,0.15647,214588.23539,235122.82858,60000.00000,41210.74045
2005-07-01,2025-06-30,0.11383,0.12143,-0.55260,-0.37382,0.22224,0.34059,0.16024,0.15846,213497.47635,233988.11354,60000.00000,41210.74045
2005-10-03,2025-09-30,0.12051,0.12625,-0.55260,-0.36610,0.22708,0.34704,0.16029,0.15840,231395.09459,248052.82757,60000.00000,41210.74045
2006-01-03,2025-12-30,0.12197,0.12958,-0.55260,-0.36180,0.22350,0.34459,0.16055,0.15852,235520.56608,258298.74946,60000.00000,41210.74045
