start,end,cagr_lump,cagr_pac,mdd_lump,mdd_pac,vol_lump,vol_pac,dvol_lump,dvol_pac,final_lump,final_pac,contributed,invested_lump
1980-07-01,1990-07-01,0.13353,0.09575,-0.35887,-0.35657,0.13084,0.39234,0.12024,0.12226,60203.32390,49243.54608,30000.00000,20605.37022
1980-10-01,1990-09-30,0.06307,0.05451,-0.35887,-0.35657,0.13411,0.41142,0.12354,0.12570,41474.80041,39665.58286,30000.00000,20605.37022
1981-01-02,1991-01-01,0.03885,0.04079,-0.35887,-0.35657,0.13465,0.42333,0.12305,0.12525,36576.43021,36943.74417,30000.00000,20605.37022
1981-04-01,1991-03-31,0.07665,0.08201,-0.35887,-0.35657,0.13604,0.41880,0.12251,0.12499,44530.57037,45803.33768,30000.00000,20605.37022
1981-07-01,1991-06-30,0.09358,0.09815,-0.35887,-0.35657,0.13668,0.43666,0.12265,0.12506,48683.70330,49874.82984,30000.00000,20605.37022
1981-10-01,1991-09-30,0.13061,0.09908,-0.35887,-0.35657,0.13576,0.40551,0.12138,0.12369,59271.87257,50119.00819,30000.00000,20605.37022
1982-01-04,1992-01-01,0.11980,0.09773,-0.35887,-0.35657,0.13720,0.43612,0.12275,0.12509,55948.43300,49761.92047,30000.00000,20605.37022
1982-04-01,1992-03-31,0.17159,0.12588,-0.35887,-0.35657,0.13768,0.41232,0.12268,0.12500,73848.59633,57793.16596,30000.00000,20605.37022
1982-07-01,1992-06-30,0.16445,0.10532,-0.35887,-0.35657,0.13900,0.41672,0.12342,0.12571,71064.37092,51804.21164,30000.00000,20605.37022
1982-10-01,1992-09-30,0.13831,0.09120,-0.35887,-0.35657,0.13876,0.38374,0.12363,0.12589,61762.60441,48075.36794,30000.00000,20605.37022
1983-01-03,1993-01-03,0.12796,0.11336,-0.35887,-0.35657,0.13704,0.39519,0.12265,0.12483,58436.54043,54063.36352,30000.00000,20605.37022
1983-04-04,1993-03-31,0.10361,0.11330,-0.35887,-0.35657,0.13737,0.39743,0.12284,0.12497,51335.91865,54047.74332,30000.00000,20605.37022
1983-07-01,1993-06-30,0.07918,0.11927,-0.35887,-0.35657,0.13715,0.44606,0.12243,0.12447,45127.02948,55792.19130,30000.00000,20605.37022
1983-10-03,1993-09-30,0.10669,0.12674,-0.35887,-0.35657,0.13642,0.44387,0.12239,0.12438,52181.29579,58056.92860,30000.00000,20605.37022
1984-01-03,1994-01-02,0.12226,0.12707,-0.35887,-0.35657,0.13680,0.43923,0.12321,0.12513,56689.07478,58159.90534,30000.00000,20605.37022
1984-04-02,1994-04-03,0.14800,0.12840,-0.35887,-0.35657,0.13653,0.43286,0.12414,0.12611,65052.91903,58575.76309,30000.00000,20605.37022
1984-07-02,1994-06-30,0.14409,0.11008,-0.35887,-0.35657,0.13746,0.42632,0.12459,0.12644,63703.34121,53131.00501,30000.00000,20605.37022
1984-10-01,1994-10-02,0.14230,0.11046,-0.35887,-0.35657,0.13687,0.42066,0.12511,0.12692,63093.86642,53238.30763,30000.00000,20605.37022
1985-01-02,1995-01-02,0.13935,0.10037,-0.35887,-0.35657,0.13744,0.38960,0.12583,0.12761,62106.87003,50462.62727,30000.00000,20605.37022
1985-04-01,1995-04-02,0.12722,0.10778,-0.35887,-0.35657,0.13660,0.41764,0.12535,0.12714,58207.67166,52484.20704,30000.00000,20605.37022
1985-07-01,1995-07-02,0.13409,0.12017,-0.35887,-0.35657,0.13706,0.42159,0.12568,0.12746,60383.01996,56058.88694,30000.00000,20605.37022
1985-10-01,1995-10-01,0.17336,0.14496,-0.35887,-0.35657,0.13862,0.40458,0.12699,0.12877,74552.14104,64001.74545,30000.00000,20605.37022
1986-01-02,1996-01-01,0.15325,0.14593,-0.35887,-0.35657,0.14085,0.40983,0.12752,0.12925,66909.91492,64335.67451,30000.00000,20605.37022
1986-04-01,1996-03-31,0.13232,0.14663,-0.35887,-0.35657,0.14252,0.41789,0.12823,0.12991,59813.12439,64577.23341,30000.00000,20605.37022
1986-07-01,1996-06-30,0.14089,0.16696,-0.35887,-0.35657,0.14333,0.45374,0.12851,0.13012,62619.88238,72027.09945,30000.00000,20605.37022
1986-10-01,1996-09-30,0.15295,0.14769,-0.35887,-0.35657,0.14474,0.41988,0.12910,0.13064,66802.82782,64945.59818,30000.00000,20605.37022
1987-01-02,1997-01-01,0.17648,0.16677,-0.35887,-0.35657,0.14550,0.39874,0.12909,0.13059,75817.44982,71953.95325,30000.00000,20605.37022
1987-04-01,1997-03-31,0.14224,0.16376,-0.35887,-0.35657,0.14629,0.43863,0.12894,0.13042,63074.54202,70800.48576,30000.00000,20605.37022
1987-07-01,1997-06-30,0.15679,0.17239,-0.35887,-0.35657,0.14764,0.43170,0.12893,0.13039,68195.39659,74164.76835,30000.00000,20605.37022
1987-10-01,1997-09-30,0.17285,0.19421,-0.35657,-0.35657,0.14875,0.54265,0.12892,0.13034,74347.96188,83429.80512,30000.00000,20605.37022
1988-01-04,1998-01-01,0.22638,0.18951,-0.33000,-0.23638,0.13545,0.41210,0.10476,0.10565,99272.00819,81335.94864,30000.00000,20605.37022
1988-04-04,1998-03-31,0.22293,0.19710,-0.33000,-0.22740,0.13650,0.41962,0.10503,0.10590,97435.71420,84739.61848,30000.00000,20605.37022
1988-07-01,1998-06-30,0.21069,0.18966,-0.33000,-0.21668,0.13825,0.42950,0.10536,0.10617,91195.29964,81404.88721,30000.00000,20605.37022
1988-10-03,1998-09-30,0.19639,0.16429,-0.33000,-0.25343,0.14838,0.42919,0.11689,0.11783,84413.52628,71002.01719,30000.00000,20605.37022
1989-01-03,1999-01-03,0.24377,0.20242,-0.33000,-0.28807,0.15615,0.41456,0.12285,0.12359,109065.96203,87211.11107,30000.00000,20605.37022
1989-04-03,1999-03-31,0.25518,0.22068,-0.33000,-0.28773,0.16255,0.41873,0.12660,0.12740,116013.81977,96259.82313,30000.00000,20605.37022
1989-07-03,1999-06-30,0.25193,0.22334,-0.33000,-0.28738,0.16909,0.42621,0.13071,0.13155,113992.59436,97655.26404,30000.00000,20605.37022
1989-10-02,1999-09-30,0.26031,0.24124,-0.33000,-0.28703,0.17342,0.45447,0.13258,0.13343,119281.23995,107583.74574,30000.00000,20605.37022
1990-01-02,2000-01-02,0.30329,0.27128,-0.30698,-0.28665,0.17636,0.46691,0.13358,0.13450,150446.16326,126567.69984,30000.00000,20605.37022
1990-04-02,2000-04-02,0.38045,0.32936,-0.30698,-0.28620,0.18600,0.45042,0.14251,0.14354,227567.61526,173117.60600,30000.00000,20605.37022
1990-07-02,2000-07-02,0.31444,0.26778,-0.37319,-0.37096,0.20763,0.48219,0.16483,0.16610,159766.98733,124196.65124,30000.00000,20605.37022
1990-10-01,2000-10-01,0.39511,0.29009,-0.37319,-0.37084,0.21048,0.45844,0.16690,0.16814,246017.02326,140103.33341,30000.00000,20605.37022
1991-01-02,2001-01-01,0.29829,0.19206,-0.53794,-0.52854,0.22884,0.42678,0.18037,0.18171,146449.87721,82464.30483,30000.00000,20605.37022
1991-04-01,2001-04-01,0.21542,0.14722,-0.63939,-0.62766,0.24327,0.46491,0.19305,0.19431,93559.76206,64780.22808,30000.00000,20605.37022
1991-07-01,2001-07-01,0.21235,0.13689,-0.67540,-0.66257,0.25311,0.45782,0.19759,0.19882,92019.71073,61294.09111,30000.00000,20605.37022
1991-10-01,2001-09-30,0.15908,0.09294,-0.71810,-0.69963,0.25863,0.46850,0.20068,0.20182,69038.57540,48518.44130,30000.00000,20605.37022
1992-01-02,2002-01-01,0.15330,0.09998,-0.71810,-0.69856,0.26246,0.46852,0.20183,0.20295,66930.12147,50359.18714,30000.00000,20605.37022
1992-04-01,2002-03-31,0.13811,0.08353,-0.71810,-0.69753,0.26508,0.49029,0.20274,0.20382,61695.30322,46171.30682,30000.00000,20605.37022
1992-07-01,2002-06-30,0.12193,0.04988,-0.71810,-0.69633,0.26907,0.47585,0.20359,0.20454,56586.45547,38724.04484,30000.00000,20605.37022
1992-10-01,2002-09-30,0.07877,0.00254,-0.76785,-0.72778,0.27656,0.46887,0.20667,0.20696,45029.46605,30386.48492,30000.00000,20605.37022
1993-01-04,2003-01-01,0.08092,0.02865,-0.77932,-0.73646,0.28135,0.48416,0.20663,0.20675,45540.99673,34706.76192,30000.00000,20605.37022
1993-04-01,2003-03-31,0.05379,0.00043,-0.77932,-0.73387,0.28479,0.49760,0.20661,0.20656,39517.33336,30064.69563,30000.00000,20605.37022
1993-07-01,2003-06-30,0.08473,0.03193,-0.77932,-0.73095,0.28668,0.48836,0.20665,0.20659,46461.72878,35295.49067,30000.00000,20605.37022
1993-10-01,2003-09-30,0.09755,0.05538,-0.77932,-0.72781,0.28888,0.49167,0.20644,0.20625,49715.52109,39845.78866,30000.00000,20605.37022
1994-01-03,2004-01-01,0.11031,0.06499,-0.77932,-0.72448,0.29052,0.48626,0.20609,0.20575,53195.51842,41891.91448,30000.00000,20605.37022
1994-04-04,2004-03-31,0.12749,0.06599,-0.77932,-0.72077,0.29188,0.49404,0.20553,0.20497,58291.37742,42111.96827,30000.00000,20605.37022
1994-07-01,2004-06-30,0.12495,0.05178,-0.77932,-0.71620,0.29270,0.48356,0.20534,0.20473,57506.42978,39106.59670,30000.00000,20605.37022
1994-10-03,2004-09-30,0.09905,0.03308,-0.77932,-0.71082,0.29412,0.48750,0.20454,0.20366,50110.90200,35504.84720,30000.00000,20605.37022
1995-01-03,2005-01-02,0.13055,0.05471,-0.77932,-0.70469,0.29429,0.48541,0.20483,0.20361,59252.56297,39706.62034,30000.00000,20605.37022
1995-04-03,2005-03-31,0.10665,0.04197,-0.77932,-0.69743,0.29488,0.48202,0.20373,0.20242,52171.47250,37170.58272,30000.00000,20605.37022
1995-07-03,2005-06-30,0.08297,0.03788,-0.77932,-0.68951,0.29517,0.47620,0.20311,0.20172,46035.04251,36393.26446,30000.00000,20605.37022
1995-10-02,2005-10-02,0.07029,0.03872,-0.77932,-0.68136,0.29452,0.49438,0.20289,0.20123,43070.81240,36552.30422,30000.00000,20605.37022
1996-01-02,2006-01-02,0.07492,0.04486,-0.77932,-0.67221,0.29393,0.49421,0.20282,0.20103,44127.78275,37729.61275,30000.00000,20605.37022
1996-04-01,2006-04-02,0.07043,0.04449,-0.77932,-0.66152,0.29356,0.48265,0.20265,0.20063,43100.76555,37657.46105,30000.00000,20605.37022
1996-07-01,2006-07-02,0.04725,0.03268,-0.77932,-0.64977,0.29402,0.51987,0.20201,0.19992,38198.70320,35431.61304,30000.00000,20605.37022
1996-10-01,2006-10-01,0.04106,0.02655,-0.77932,-0.63511,0.29344,0.49254,0.20145,0.19925,36995.90978,34334.82373,30000.00000,20605.37022
1997-01-02,2007-01-02,0.05039,0.04164,-0.77932,-0.62536,0.29344,0.48431,0.20179,0.19962,38826.48979,37106.03128,30000.00000,20605.37022
1997-04-01,2007-04-01,0.05949,0.03762,-0.77932,-0.61380,0.29334,0.48160,0.20263,0.20037,40708.69906,36344.67413,30000.00000,20605.37022
1997-07-01,2007-07-01,0.04341,0.05014,-0.77932,-0.59857,0.29283,0.47820,0.20288,0.20047,37448.83667,38776.27875,30000.00000,20605.37022
1997-10-01,2007-09-30,0.01314,0.04876,-0.77932,-0.58195,0.29345,0.51991,0.20271,0.20022,32063.57982,38499.64712,30000.00000,20605.37022
1998-01-02,2008-01-01,0.02668,0.04689,-0.77932,-0.56155,0.29288,0.48902,0.20112,0.19842,34358.52622,38128.11824,30000.00000,20605.37022
1998-04-01,2008-03-31,-0.03510,0.01480,-0.77932,-0.54029,0.29464,0.49921,0.20031,0.19747,25188.23224,32335.86917,30000.00000,20605.37022
1998-07-01,2008-06-30,-0.02242,0.03255,-0.77932,-0.51465,0.29538,0.51698,0.20057,0.19758,26816.38586,35409.21108,30000.00000,20605.37022
1998-10-01,2008-09-30,0.00015,0.01968,-0.77932,-0.48688,0.29520,0.47152,0.20114,0.19848,30022.98533,33149.02597,30000.00000,20605.37022
1999-01-04,2009-01-01,-0.17792,-0.08546,-0.77932,-0.48877,0.30938,0.48477,0.21319,0.21007,13046.69276,19763.58421,30000.00000,20605.37022
1999-04-01,2009-03-31,-0.22049,-0.09444,-0.77932,-0.48743,0.31326,0.50253,0.21531,0.21188,10932.11758,18948.54325,30000.00000,20605.37022
1999-07-01,2009-06-30,-0.16279,-0.02518,-0.77932,-0.48611,0.31248,0.51156,0.21539,0.21203,13923.91800,26451.43820,30000.00000,20605.37022
1999-10-01,2009-09-30,-0.14849,-0.00886,-0.77932,-0.48483,0.31132,0.48593,0.21570,0.21222,14823.50417,28692.84578,30000.00000,20605.37022
2000-01-03,2010-01-03,-0.22229,0.01240,-0.77932,-0.48362,0.31010,0.52981,0.21519,0.21160,10852.51579,31943.89792,30000.00000,20605.37022
2000-04-03,2010-03-31,-0.21691,0.02314,-0.74944,-0.48275,0.30393,0.55505,0.21098,0.20903,11091.69056,33740.49147,30000.00000,20605.37022
2000-07-03,2010-06-30,-0.20868,0.02031,-0.73937,-0.48176,0.29334,0.52042,0.20236,0.20001,11471.12610,33256.67406,30000.00000,20605.37022
2000-10-02,2010-09-30,-0.18673,0.01825,-0.68783,-0.48075,0.29054,0.54167,0.20127,0.19884,12568.18463,32909.48509,30000.00000,20605.37022
2001-01-02,2011-01-02,-0.05443,0.04979,-0.61034,-0.47942,0.27515,0.48058,0.19157,0.19045,22921.09859,38704.86527,30000.00000,20605.37022
2001-04-02,2011-03-31,0.01049,0.06297,-0.55628,-0.47759,0.26296,0.45787,0.18312,0.18173,31635.61165,41453.78193,30000.00000,20605.37022
2001-07-02,2011-06-30,-0.02439,0.06386,-0.55628,-0.47527,0.25391,0.51176,0.17915,0.17746,26555.43075,41645.27221,30000.00000,20605.37022
2001-10-01,2011-10-02,0.03270,0.04641,-0.55628,-0.47272,0.25380,0.44728,0.18005,0.17828,35436.34870,38033.89661,30000.00000,20605.37022
2002-01-02,2012-01-02,-0.01853,0.05051,-0.55628,-0.46946,0.25260,0.49478,0.17878,0.17658,27340.57005,38850.17870,30000.00000,20605.37022
2002-04-01,2012-04-01,0.01918,0.07362,-0.55628,-0.46627,0.24956,0.50108,0.17854,0.17615,33065.69963,43828.19570,30000.00000,20605.37022
2002-07-01,2012-07-01,0.05769,0.05499,-0.55628,-0.46234,0.24567,0.47733,0.17697,0.17491,40328.28222,39764.69680,30000.00000,20605.37022
2002-10-01,2012-09-30,0.10677,0.07229,-0.55628,-0.45660,0.23763,0.44704,0.17271,0.17114,52205.40962,43523.05139,30000.00000,20605.37022
2003-01-02,2013-01-01,0.07725,0.06344,-0.55628,-0.45039,0.23252,0.46755,0.17117,0.16947,44670.13935,41555.93028,30000.00000,20605.37022
2003-04-01,2013-03-31,0.09151,0.06936,-0.55628,-0.44339,0.22846,0.43370,0.17005,0.16812,48153.28134,42861.64166,30000.00000,20605.37022
2003-07-01,2013-06-30,0.07216,0.08228,-0.55628,-0.43968,0.22645,0.43966,0.16942,0.16734,43492.83506,45868.62334,30000.00000,20605.37022
2003-10-01,2013-09-30,0.05911,0.08695,-0.55628,-0.43670,0.22371,0.45277,0.16889,0.16673,40627.18871,47008.72372,30000.00000,20605.37022
2004-01-02,2014-01-01,0.06402,0.10544,-0.55628,-0.43367,0.22174,0.46046,0.16896,0.16672,41681.83339,51837.52706,30000.00000,20605.37022
2004-04-01,2014-03-31,0.07285,0.11320,-0.55628,-0.43044,0.22043,0.46986,0.16876,0.16636,43651.02599,54019.49769,30000.00000,20605.37022
2004-07-01,2014-06-30,0.07223,0.10839,-0.55628,-0.42748,0.21923,0.47620,0.16923,0.16672,43509.43339,52656.30843,30000.00000,20605.37022
2004-10-01,2014-09-30,0.09397,0.12035,-0.55628,-0.42472,0.21766,0.45184,0.16881,0.16615,48783.54820,56112.98877,30000.00000,20605.37022
2005-01-03,2015-01-01,0.07975,0.12231,-0.55628,-0.42169,0.21815,0.47281,0.16870,0.16584,45261.15602,56703.03896,30000.00000,20605.37022
2005-04-01,2015-03-31,0.10600,0.12995,-0.55628,-0.41828,0.21832,0.46213,0.16920,0.16619,51991.75468,59061.68160,30000.00000,20605.37022
2005-07-01,2015-06-30,0.10203,0.12912,-0.55628,-0.41405,0.21818,0.44600,0.16920,0.16609,50907.54433,58800.69621,30000.00000,20605.37022
2005-10-03,2015-09-30,0.07575,0.10858,-0.55628,-0.40931,0.22054,0.46209,0.17050,0.16724,44319.95328,52708.52250,30000.00000,20605.37022
2006-01-03,2016-01-03,0.08833,0.12534,-0.55628,-0.40369,0.22101,0.45582,0.17059,0.16712,47352.93596,57626.60281,30000.00000,20605.37022
2006-04-03,2016-03-31,0.06251,0.10464,-0.55628,-0.39716,0.22300,0.46689,0.17187,0.16823,41352.88659,51617.09609,30000.00000,20605.37022
2006-07-03,2016-06-30,0.08523,0.11189,-0.55628,-0.38901,0.22294,0.46140,0.17263,0.16876,46585.80493,53642.20133,30000.00000,20605.37022
2006-10-02,2016-10-02,0.09144,0.11851,-0.55628,-0.37858,0.22224,0.44034,0.17315,0.16893,48135.76926,55565.14979,30000.00000,20605.37022
2007-01-03,2017-01-02,0.07717,0.11617,-0.55628,-0.36922,0.22221,0.45779,0.17258,0.16813,44652.87708,54878.53051,30000.00000,20605.37022
2007-04-02,2017-04-02,0.09947,0.13496,-0.55628,-0.35714,0.22134,0.45119,0.17257,0.16795,50223.64402,60664.52932,30000.00000,20605.37022
2007-07-02,2017-07-02,0.09442,0.14231,-0.55628,-0.34079,0.22125,0.47072,0.17276,0.16828,48899.53458,63099.04888,30000.00000,20605.37022
2007-10-01,2017-10-01,0.09239,0.14471,-0.55628,-0.31734,0.21988,0.45492,0.17281,0.16832,48377.54138,63916.41982,30000.00000,20605.37022
2008-01-02,2018-01-01,0.11337,0.15320,-0.51386,-0.28147,0.21740,0.49275,0.17251,0.16792,54067.86674,66892.37466,30000.00000,20605.37022
2008-04-01,2018-04-01,0.14089,0.15807,-0.50248,-0.27230,0.21580,0.46127,0.17279,0.16816,62621.13944,68667.79428,30000.00000,20605.37022
2008-07-01,2018-07-01,0.15497,0.16353,-0.48296,-0.27230,0.21463,0.46107,0.17270,0.16787,67532.23098,70713.28854,30000.00000,20605.37022
2008-10-01,2018-09-30,0.18774,0.17174,-0.38695,-0.27230,0.20782,0.50633,0.16568,0.16013,80565.96203,73904.99865,30000.00000,20605.37022
2009-01-02,2019-01-01,0.21618,0.14898,-0.23636,-0.22595,0.18584,0.46716,0.14272,0.14086,93943.22334,65394.71245,30000.00000,20605.37022
2009-04-01,2019-03-31,0.22932,0.14400,-0.23636,-0.22541,0.17535,0.40804,0.13423,0.13279,100866.84630,63673.51955,30000.00000,20605.37022
2009-07-01,2019-06-30,0.19071,0.12955,-0.23636,-0.22489,0.17196,0.41501,0.13251,0.13101,81864.85055,58935.88770,30000.00000,20605.37022
2009-10-01,2019-09-30,0.18377,0.13591,-0.23636,-0.22438,0.17153,0.43734,0.13231,0.13129,78858.59498,60974.63518,30000.00000,20605.37022
2010-01-04,2020-01-01,0.17809,0.14511,-0.23636,-0.22385,0.17047,0.45721,0.13200,0.13093,76479.41277,64052.83490,30000.00000,20605.37022
2010-04-01,2020-03-31,0.17881,0.14692,-0.30116,-0.29845,0.19019,0.44995,0.15714,0.15704,76776.86949,64677.64487,30000.00000,20605.37022
2010-07-01,2020-06-30,0.21563,0.15305,-0.30116,-0.29832,0.19178,0.43310,0.15822,0.15768,93664.82975,66839.50735,30000.00000,20605.37022
2010-10-01,2020-09-30,0.23457,0.18707,-0.30116,-0.29817,0.19295,0.42968,0.16020,0.15974,103773.62467,80272.26061,30000.00000,20605.37022
2011-01-03,2021-01-03,0.21744,0.18672,-0.30116,-0.29803,0.19449,0.44383,0.16092,0.16048,94586.55916,80122.36449,30000.00000,20605.37022
2011-04-01,2021-03-31,0.22842,0.19801,-0.30116,-0.29788,0.19662,0.43744,0.16196,0.16152,100373.84322,85155.94161,30000.00000,20605.37022
2011-07-01,2021-06-30,0.22867,0.19362,-0.30116,-0.29773,0.19662,0.45146,0.16227,0.16193,100512.15930,83162.91563,30000.00000,20605.37022
2011-10-03,2021-09-30,0.28328,0.20660,-0.30116,-0.29755,0.18916,0.40235,0.15480,0.15447,135050.68553,89202.88202,30000.00000,20605.37022
2012-01-03,2022-01-02,0.25936,0.19786,-0.30116,-0.29734,0.18627,0.42506,0.15381,0.15364,118666.88350,85089.27004,30000.00000,20605.37022
2012-04-02,2022-03-31,0.20697,0.16840,-0.30116,-0.29713,0.19180,0.45245,0.15668,0.15659,89380.82134,72588.58607,30000.00000,20605.37022
2012-07-02,2022-06-30,0.19491,0.13904,-0.33700,-0.32038,0.19841,0.44455,0.16453,0.16490,83744.55786,62002.55675,30000.00000,20605.37022
2012-10-01,2022-10-02,0.18173,0.12882,-0.34139,-0.31951,0.20192,0.46364,0.16675,0.16719,77994.09891,58708.06967,30000.00000,20605.37022
2013-01-02,2023-01-02,0.17698,0.11710,-0.36395,-0.32783,0.20648,0.44680,0.16821,0.16870,76021.96903,55150.59155,30000.00000,20605.37022
2013-04-01,2023-04-02,0.16789,0.10860,-0.36395,-0.32583,0.20873,0.43837,0.16827,0.16882,72388.41998,52714.20861,30000.00000,20605.37022
2013-07-01,2023-07-02,0.18316,0.12825,-0.36395,-0.32373,0.20897,0.43863,0.16786,0.16839,78599.89203,58526.71865,30000.00000,20605.37022
2013-10-01,2023-10-01,0.17626,0.13441,-0.36395,-0.32179,0.20975,0.43921,0.16747,0.16807,75728.69422,60487.77230,30000.00000,20605.37022
2014-01-02,2024-01-01,0.16467,0.13204,-0.36395,-0.31996,0.21037,0.44571,0.16771,0.16821,71145.41613,59725.50924,30000.00000,20605.37022
2014-04-01,2024-03-31,0.18310,0.15010,-0.36395,-0.31802,0.21054,0.45908,0.16767,0.16820,78572.63851,65789.31763,30000.00000,20605.37022
2014-07-01,2024-06-30,0.18120,0.15015,-0.36395,-0.31592,0.21077,0.45271,0.16718,0.16774,77772.63874,65805.91473,30000.00000,20605.37022
2014-10-01,2024-09-30,0.18609,0.14748,-0.36395,-0.31372,0.21308,0.44002,0.16904,0.16937,79849.07719,64870.84358,30000.00000,20605.37022
2015-01-02,2025-01-01,0.19677,0.16448,-0.36395,-0.31135,0.21338,0.45884,0.16959,0.16983,84586.76645,71073.15729,30000.00000,20605.37022
2015-04-01,2025-03-31,0.18050,0.14805,-0.36395,-0.30882,0.21535,0.45543,0.17104,0.17123,77478.40955,65070.42601,30000.00000,20605.37022
2015-07-01,2025-06-30,0.18432,0.15109,-0.36395,-0.30611,0.22227,0.45628,0.17535,0.17567,79092.68143,66139.01595,30000.00000,20605.37022
2015-10-01,2025-09-30,0.21778,0.16340,-0.36395,-0.30389,0.22007,0.44245,0.17461,0.17501,94762.71306,70662.75196,30000.00000,20605.37022
2016-01-04,2025-12-30,0.22365,0.17328,-0.36395,-0.30178,0.22041,0.47655,0.17535,0.17579,97817.69229,74520.60076,30000.00000,20605.37022
