start,end,cagr_lump,cagr_pac,mdd_lump,mdd_pac,vol_lump,vol_pac,dvol_lump,dvol_pac,final_lump,final_pac,contributed,invested_lump
1997-01-02,2017-01-02,0.07105,0.07531,-0.77932,-0.62536,0.28625,0.37712,0.19038,0.18848,129138.75639,135620.71702,60000.00000,41210.74045
1997-04-01,2017-04-02,0.08413,0.08397,-0.77932,-0.61380,0.28304,0.37510,0.19095,0.18894,150192.19107,149916.31948,60000.00000,41210.74045
1997-07-01,2017-07-02,0.07707,0.08725,-0.77932,-0.59857,0.28843,0.37288,0.19114,0.18902,138395.96766,155767.84569,60000.00000,41210.74045
1997-10-01,2017-10-01,0.06947,0.08853,-0.77932,-0.58195,0.29613,0.39939,0.19130,0.18910,126826.54876,158112.36167,60000.00000,41210.74045
1998-01-02,2018-01-01,0.08007,0.09262,-0.77932,-0.56155,0.28865,0.37871,0.19064,0.18828,143283.45360,165896.11023,60000.00000,41210.74045
1998-04-01,2018-04-01,0.07972,0.09543,-0.77932,-0.54029,0.32030,0.38489,0.19081,0.18836,142699.77794,171470.25984,60000.00000,41210.74045
1998-07-01,2018-07-01,0.08335,0.09863,-0.77932,-0.51465,0.31928,0.39601,0.19105,0.18844,148839.63173,178074.17342,60000.00000,41210.74045
1998-10-01,2018-09-30,0.10137,0.10323,-0.77932,-0.49041,0.30666,0.36461,0.18876,0.18616,183971.09734,188076.83992,60000.00000,41210.74045
1999-01-04,2019-01-01,0.09133,0.09499,-0.77932,-0.48877,0.41018,0.36756,0.18867,0.18593,163386.88113,170590.38187,60000.00000,41210.74045
1999-04-01,2019-03-31,0.09146,0.09592,-0.77932,-0.48743,0.44738,0.37670,0.18831,0.18539,163635.30775,172469.54177,60000.00000,41210.74045
1999-07-01,2019-06-30,0.07663,0.09217,-0.77932,-0.48611,0.41637,0.38190,0.18770,0.18477,137699.86225,165006.34583,60000.00000,41210.74045
1999-10-01,2019-09-30,0.07691,0.09750,-0.77932,-0.48483,0.37751,0.36477,0.18751,0.18458,138142.07124,175725.61594,60000.00000,41210.74045
2000-01-03,2020-01-01,0.06403,0.10402,-0.77932,-0.48362,0.48144,0.39387,0.18726,0.18425,119214.87529,189842.76964,60000.00000,41210.74045
2000-04-03,2020-03-31,0.06494,0.10735,-0.74944,-0.48275,0.46904,0.41506,0.19222,0.19059,120450.29435,197530.50538,60000.00000,41210.74045
2000-07-03,2020-06-30,0.07988,0.11237,-0.73937,-0.48176,0.49003,0.39231,0.18719,0.18530,142970.18496,209783.81061,60000.00000,41210.74045
2000-10-02,2020-09-30,0.09604,0.13036,-0.68783,-0.48075,0.41789,0.40671,0.18678,0.18492,172708.40029,260776.29025,60000.00000,41210.74045
2001-01-02,2021-01-03,0.11072,0.13251,-0.61034,-0.47942,0.30882,0.36678,0.18051,0.17950,205667.34756,267694.82892,60000.00000,41210.74045
2001-04-02,2021-03-31,0.12930,0.13932,-0.55628,-0.47759,0.27321,0.35255,0.17552,0.17445,257416.79574,290937.46338,60000.00000,41210.74045
2001-07-02,2021-06-30,0.12081,0.13899,-0.55628,-0.47527,0.28773,0.38785,0.17319,0.17202,232239.53931,289742.98011,60000.00000,41210.74045
2001-10-01,2021-09-30,0.15390,0.14654,-0.55628,-0.47272,0.25867,0.34378,0.17071,0.16951,348130.02762,317901.32201,60000.00000,41210.74045
2002-01-02,2022-01-02,0.13545,0.14469,-0.55628,-0.46946,0.28176,0.37416,0.16975,0.16832,277472.16209,310747.09060,60000.00000,41210.74045
2002-04-01,2022-03-31,0.12322,0.13352,-0.55628,-0.46627,0.26118,0.37976,0.17004,0.16856,239084.65161,271019.25119,60000.00000,41210.74045
2002-07-01,2022-06-30,0.13006,0.12200,-0.55628,-0.46234,0.24808,0.36593,0.17217,0.17108,259802.60667,235600.20448,60000.00000,41210.74045
2002-10-01,2022-10-02,0.13563,0.11838,-0.55628,-0.45660,0.23695,0.34723,0.17044,0.16968,278070.69547,225509.63408,60000.00000,41210.74045
2003-01-02,2023-01-02,0.12586,0.11406,-0.55628,-0.45039,0.24555,0.36176,0.17007,0.16926,246870.89369,214088.66750,60000.00000,41210.74045
2003-04-01,2023-04-02,0.12532,0.11109,-0.55628,-0.44339,0.23687,0.34054,0.16932,0.16839,245260.42272,206589.03559,60000.00000,41210.74045
2003-07-01,2023-07-02,0.12456,0.12071,-0.55628,-0.43968,0.24399,0.34448,0.16880,0.16781,243026.42144,231935.01762,60000.00000,41210.74045
2003-10-01,2023-10-01,0.12127,0.12458,-0.55628,-0.43670,0.24373,0.35314,0.16824,0.16724,233529.56198,243075.28649,60000.00000,41210.74045
2004-01-02,2024-01-01,0.11578,0.12457,-0.55628,-0.43367,0.24036,0.35828,0.16837,0.16726,218542.58641,243035.69935,60000.00000,41210.74045
2004-04-01,2024-03-31,0.12512,0.13362,-0.55628,-0.43044,0.24250,0.36439,0.16823,0.16710,244662.88910,271331.15098,60000.00000,41210.74045
2004-07-01,2024-06-30,0.12708,0.13470,-0.55628,-0.42748,0.23897,0.36854,0.16821,0.16702,250576.82464,274938.27525,60000.00000,41210.74045
2004-10-01,2024-09-30,0.13064,0.13442,-0.55628,-0.42472,0.23459,0.35357,0.16889,0.16758,261653.11682,273989.86856,60000.00000,41210.74045
2005-01-03,2025-01-01,0.13333,0.14285,-0.55628,-0.42169,0.23828,0.36711,0.16911,0.16774,270366.36990,303817.28093,60000.00000,41210.74045
2005-04-01,2025-03-31,0.13260,0.13662,-0.55628,-0.41828,0.23458,0.36087,0.17008,0.16865,267981.50990,281478.46081,60000.00000,41210.74045
2005-07-01,2025-06-30,0.13376,0.13870,-0.55628,-0.41405,0.23919,0.35270,0.17225,0.17082,271814.99346,288742.68447,60000.00000,41210.74045
2005-10-03,2025-09-30,0.14133,0.14517,-0.55628,-0.40931,0.24387,0.36222,0.17250,0.17098,298190.63898,312594.08575,60000.00000,41210.74045
2006-01-03,2025-12-30,0.14490,0.15070,-0.55628,-0.40369,0.24046,0.35840,0.17291,0.17129,311571.93694,334650.84833,60000.00000,41210.74045
